web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,page5,page5-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount,next_page6,next_page6-href,next_page7,next_page7-href,next_page8,next_page8-href,next_page9,next_page9-href
"1572917009-8089","https://www.zillow.com/homes/livermore-CA_rb/","","https://www.zillow.com/homedetails/4221-Las-Positas-Rd-Livermore-CA-94551/25061466_zpid/","Livermore, CA 94551","For sale","4221 Las Positas Rd,","","","3","https://www.zillow.com/livermore-ca/3_p/","","","","","2,763","4","3","$1,475,399","$1,500,000","Single Family","1962","Forced air","Central","Single Family","2.83 acres","$4,200/mo","4","8","null","{""targetDiv"":""gpt-ad-e4d088a6-976c-4e4a-9c9c-cff6f7483c18"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""4221 Las Positas Rd"",""bd"":""4"",""fsbid"":""14106"",""city"":""Livermore"",""proptp"":""sfh"",""pid"":""25061466"",""lot"":""7"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-3455529476901174977"",""sqftrange"":""2500-2999"",""price"":""1500000"",""sqft"":""2763"",""posting_url"":"""",""mlong"":""-121.748245"",""state"":""CA"",""park"":""yes"",""prange"":""1_5-1_999m"",""zip"":""94551"",""mlat"":""37.700287"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3zb7dm8mp8yk0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""1960-1969"",""zestimate"":""1475399"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572916647-7870","https://www.zillow.com/homes/livermore-CA_rb/","","https://www.zillow.com/community/glen-at-tassajara-hills/2085023376_zpid/","Dublin, CA 94568","New construction","Lot #0117, The Glen at Tassajara Hills,","","","","","","","5","https://www.zillow.com/livermore-ca/5_p/","3,433","4","4","None","$1,553,995","Single Family","2019","No Data","No Data","Single Family","No Data","null","10","9","10","{""targetDiv"":""gpt-ad-80779c5b-c06d-4a4e-85ba-eb9c84bbe324"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" OQ811P"",""aamgnrc1"":""7305 Colton Hills Dr"",""bd"":""4"",""fsbid"":""830"",""city"":""Dublin"",""proptp"":""sfh"",""pid"":""2092517077"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""3000-3499"",""price"":""1553995"",""sqft"":""3433"",""posting_url"":""https://www.tollbrothers.com/luxury-homes-for-sale/California/The-Glen-at-Tassajara-Hills/Wisteria"",""state"":""CA"",""mlong"":""-121.86763"",""cnty"":""Alameda"",""prange"":""1_5-1_999m"",""zip"":""94568"",""mlat"":""37.736712"",""plid"":""39794"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISmu57sic8vks51000000000.jpg"",""zusr"":""true"",""yrblt"":""2010-2019"",""premieragent"":""no"",""builderChatId"":""830-808786"",""dma"":""37""}}","null","null","null","null","NEXT","https://www.zillow.com/livermore-ca/6_p/","","","","","",""
"1572917413-8343","https://www.zillow.com/homes/livermore-CA_rb/","","https://www.zillow.com/community/tranquility-at-sage/2085742401_zpid/","Livermore, CA 94551","New construction","Buildable plan: Plan 1, Tranquility at Sage,","","","","","","","","","1,646","3","3","$788,346","$789,000","Townhouse","2019","No Data","No Data","Townhouse","No Data","null","6","4","8","{""targetDiv"":""gpt-ad-937d8eca-7fdb-4809-9cab-f977ee35dc25"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" A5DO51"",""aamgnrc1"":""103 Tranquility Cir"",""bd"":""3"",""fsbid"":""13022"",""city"":""Livermore"",""proptp"":""twn"",""pid"":""2085742401"",""zestibuck"":""700-799k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""1500-1999"",""price"":""789000"",""sqft"":""1646"",""posting_url"":""https://www.sheahomes.com/new-homes/california/bay-area/livermore/tranquility-at-sage/plan-1/?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=522739&nhf_listing_type=plan&utm_term=plan_Plan1&utm_campaign=Livermore%2FCA"",""state"":""CA"",""mlong"":""-121.794995"",""cnty"":""Alameda"",""prange"":""700-799k"",""zip"":""94551"",""mlat"":""37.705094"",""plid"":""4397"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISecm5hv3zypln1000000000.jpg"",""zusr"":""true"",""price_band"":""z700"",""yrblt"":""2010-2019"",""zestimate"":""788346"",""premieragent"":""no"",""builderChatId"":""13022-807131"",""dma"":""37""}}","null","null","null","null","","","","","","","",""
"1572917326-8287","https://www.zillow.com/homes/livermore-CA_rb/","","https://www.zillow.com/homedetails/230-Garden-Cmn-Livermore-CA-94551/24941771_zpid/","Livermore, CA 94551","For sale","230 Garden Cmn,","2","https://www.zillow.com/livermore-ca/2_p/","","","","","","","1,550","4","3","$611,392","$609,950","Townhouse","1986","Forced air","Central","Townhouse","1,285 sqft","$3,095/mo","6","4","8","{""targetDiv"":""gpt-ad-0cd277db-59b5-42ec-b17a-ef542c0628a7"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""230 Garden Cmn"",""bd"":""4"",""fsbid"":""15050"",""city"":""Livermore"",""proptp"":""twn"",""pid"":""24941771"",""lot"":""1"",""zestibuck"":""600-699k"",""listtp"":""buy_agent"",""zguidh"":""4295076016258354936"",""sqftrange"":""1500-1999"",""price"":""609950"",""sqft"":""1550"",""posting_url"":""http://www.seechet4re.com"",""mlong"":""-121.800002"",""state"":""CA"",""park"":""yes"",""prange"":""600-699k"",""zip"":""94551"",""mlat"":""37.68774"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfcqkbcy4eegq1000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""yrblt"":""1980-1989"",""zestimate"":""611392"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572917216-8219","https://www.zillow.com/homes/livermore-CA_rb/","","https://www.zillow.com/homedetails/1921-Depot-Dr-UNIT-103-Livermore-CA-94550/68031124_zpid/","Livermore, CA 94550","For sale","1921 Depot Dr UNIT 103,","2","https://www.zillow.com/livermore-ca/2_p/","","","","","","","1,780","3","4","$674,956","$674,950","Townhouse","2006","Forced air","Central","Townhouse","No Data","$3,400/mo","4","8","null","{""targetDiv"":""gpt-ad-8f6f9230-b151-4692-96b6-04eb6d191c68"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Unit 103"",""aamgnrc1"":""1921 Depot Dr"",""bd"":""3"",""fsbid"":""14106"",""city"":""Livermore"",""proptp"":""twn"",""pid"":""68031124"",""zestibuck"":""600-699k"",""listtp"":""buy_agent"",""zguidh"":""-7689430793729241285"",""sqftrange"":""1500-1999"",""price"":""674950"",""oh"":""yes"",""sqft"":""1780"",""posting_url"":"""",""mlong"":""-121.773412"",""state"":""CA"",""park"":""yes"",""prange"":""600-699k"",""zip"":""94550"",""mlat"":""37.682848"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7q7dde3nb7sb0000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""yrblt"":""2000-2009"",""zestimate"":""674956"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572917123-8161","https://www.zillow.com/homes/livermore-CA_rb/","","https://www.zillow.com/homedetails/5212-Kathy-Way-Livermore-CA-94550/24949861_zpid/","Livermore, CA 94550","Coming soon: Nov 5.","5212 Kathy Way,","","","3","https://www.zillow.com/livermore-ca/3_p/","","","","","1,764","4","2","$797,122","$825,000","Single Family","1965","Forced air","Central","Single Family","6,410 sqft","$3,207/mo","6","6","8","{""targetDiv"":""gpt-ad-f1497e18-ceac-4ad9-8c41-7109d22d614e"",""slot"":""zillow/property_details/buy_comingsoon/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""5212 Kathy Way"",""bd"":""4"",""city"":""Livermore"",""proptp"":""sfh"",""pid"":""24949861"",""lot"":""2"",""zestibuck"":""700-799k"",""listtp"":""buy_comingsoon"",""zguidh"":""6280746182293414321"",""sqftrange"":""1500-1999"",""price"":""825000"",""sqft"":""1764"",""posting_url"":"""",""mlong"":""-121.729957"",""state"":""CA"",""park"":""yes"",""prange"":""800-899k"",""zip"":""94550"",""mlat"":""37.682691"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISb56xs51ubysl1000000000.jpg"",""zusr"":""true"",""price_band"":""z700"",""yrblt"":""1960-1969"",""zestimate"":""797122"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572917065-8123","https://www.zillow.com/homes/livermore-CA_rb/","","https://www.zillow.com/homedetails/331-Edythe-St-Livermore-CA-94550/24943830_zpid/","Livermore, CA 94550","For sale","331 Edythe St,","","","3","https://www.zillow.com/livermore-ca/3_p/","","","","","1,440","3","2","$819,004","$819,000","Single Family","1964","Forced air","Central","Single Family","5,998 sqft","$3,100/mo","6","8","null","{""targetDiv"":""gpt-ad-09c0d2a8-9527-426e-b8e9-a0d9f548dba9"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""331 Edythe St"",""bd"":""3"",""fsbid"":""15050"",""city"":""Livermore"",""proptp"":""sfh"",""pid"":""24943830"",""lot"":""2"",""zestibuck"":""800-899k"",""listtp"":""buy_agent"",""zguidh"":""-6906457872402905034"",""sqftrange"":""1000-1499"",""price"":""819000"",""sqft"":""1440"",""posting_url"":""http://www.TatianaRoberts.kwrealty.com"",""mlong"":""-121.791562"",""state"":""CA"",""park"":""yes"",""prange"":""800-899k"",""zip"":""94550"",""mlat"":""37.674798"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISna2fceskuduc0000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""yrblt"":""1960-1969"",""zestimate"":""819004"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572917185-8199","https://www.zillow.com/homes/livermore-CA_rb/","","https://www.zillow.com/homedetails/827-Wall-St-Livermore-CA-94550/24943506_zpid/","Livermore, CA 94550","For sale","827 Wall St,","2","https://www.zillow.com/livermore-ca/2_p/","","","","","","","1,798","4","2","$860,593","$850,000","Single Family","1964","Forced air","Central","Single Family","6,899 sqft","$3,450/mo","6","8","null","{""targetDiv"":""gpt-ad-d0a7eead-8796-46a0-9b86-8ab88106ab80"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""827 Wall St"",""bd"":""4"",""fsbid"":""14311"",""city"":""Livermore"",""proptp"":""sfh"",""pid"":""24943506"",""lot"":""2"",""zestibuck"":""800-899k"",""listtp"":""buy_agent"",""zguidh"":""-3037848533739512000"",""sqftrange"":""1500-1999"",""price"":""850000"",""sqft"":""1798"",""posting_url"":""http://Anitaprescott.com"",""mlong"":""-121.792303"",""state"":""CA"",""park"":""yes"",""prange"":""800-899k"",""zip"":""94550"",""mlat"":""37.671268"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3zzhdg8hhesa0000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""yrblt"":""1960-1969"",""zestimate"":""860593"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572916935-8044","https://www.zillow.com/homes/livermore-CA_rb/","","https://www.zillow.com/homedetails/48015-Mines-Rd-San-Jose-CA-94551/2086656779_zpid/","San Jose, CA 94551","Lot/land","48015 Mines Rd,","","","","","4","https://www.zillow.com/livermore-ca/4_p/","","","null","160 acres","null","None","$599,000","null","null","null","null","null","null","$3,200/mo","5","3","4","{""targetDiv"":""gpt-ad-140e2f1b-e44c-4931-8341-3f95a45f46a3"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94551"",""aamgnrc1"":""48015 Mines Rd"",""mlat"":""37.410434"",""bd"":""0"",""fsbid"":""13599"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISnauoestxen5e1000000000.jpg"",""zusr"":""true"",""city"":""San_Jose"",""proptp"":""lot"",""pid"":""2086656779"",""lot"":""11"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-1717725386995890765"",""premieragent"":""no"",""price"":""599000"",""posting_url"":""https://www.bhhs.com/drysdaleproperties-ca326/ca/48015-mines-rd-san-jose-94551/pid-2144569002?lead=MemberKey%3D448495%26LeadBrand%3D11413101711000010000"",""mlong"":""-121.492956"",""state"":""CA"",""prange"":""500-599k""}}","null","null","null","null","","","","","","","",""
"1572917259-8246","https://www.zillow.com/homes/livermore-CA_rb/","","https://www.zillow.com/homedetails/1579-5th-St-Livermore-CA-94550/24932630_zpid/","Livermore, CA 94550","For sale","1579 5th St,","2","https://www.zillow.com/livermore-ca/2_p/","","","","","","","1,248","3","2","$869,908","$869,900","Single Family","1926","Forced air","Central","Single Family","5,000 sqft","$3,100/mo","4","8","null","{""targetDiv"":""gpt-ad-f9325f1d-620a-4ef4-a63c-ae05ba590965"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1579 5th St"",""bd"":""3"",""fsbid"":""17077"",""city"":""Livermore"",""proptp"":""sfh"",""pid"":""24932630"",""lot"":""1"",""zestibuck"":""800-899k"",""listtp"":""buy_agent"",""zguidh"":""-3088349720208426323"",""sqftrange"":""1000-1499"",""price"":""869900"",""sqft"":""1248"",""posting_url"":""https://www.redfin.com/syndicate/x/bridgemls/40882900"",""mlong"":""-121.774891"",""state"":""CA"",""park"":""yes"",""prange"":""800-899k"",""zip"":""94550"",""mlat"":""37.676248"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3jfj0a05cf3e0000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""yrblt"":""1920-1939"",""zestimate"":""869908"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572917426-8351","https://www.zillow.com/homes/livermore-CA_rb/","","https://www.zillow.com/homedetails/720-S-North-St-Livermore-CA-94550/24933003_zpid/","Livermore, CA 94550","For sale","720 S North St,","","","","","","","","","1,462","2","2","$827,735","$799,000","Single Family","1951","Forced air","Central","Single Family","8,550 sqft","$3,250/mo","4","8","null","{""targetDiv"":""gpt-ad-f51281bd-349f-4e86-b8c4-7e977d7b47a8"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""720 S North St"",""bd"":""2"",""fsbid"":""14106"",""city"":""Livermore"",""proptp"":""sfh"",""pid"":""24933003"",""lot"":""2"",""zestibuck"":""800-899k"",""listtp"":""buy_agent"",""zguidh"":""-3483894170210589588"",""sqftrange"":""1000-1499"",""price"":""799000"",""sqft"":""1462"",""posting_url"":""http://www.mikefracisco.com"",""mlong"":""-121.770982"",""state"":""CA"",""park"":""yes"",""prange"":""700-799k"",""zip"":""94550"",""mlat"":""37.675194"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3f8jk274y4u91000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""yrblt"":""1940-1959"",""zestimate"":""827735"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572916623-7857","https://www.zillow.com/homes/livermore-CA_rb/","","https://www.zillow.com/community/knolls-at-tassajara-hills/2085920922_zpid/","Dublin, CA 94568","New construction","Lot #0191, The Knolls at Tassajara Hills,","","","","","","","5","https://www.zillow.com/livermore-ca/5_p/","3,528","4","5","None","$1,606,995","Single Family","2019","No Data","No Data","Single Family","No Data","null","6","4","8","{""targetDiv"":""gpt-ad-4586a966-f976-495d-a39e-93b0ccac5494"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" TH8AUW"",""aamgnrc1"":""7383 Colton Hills Dr"",""bd"":""4"",""fsbid"":""830"",""city"":""Dublin"",""proptp"":""sfh"",""pid"":""2093636784"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""3500-3999"",""price"":""1606995"",""sqft"":""3528"",""posting_url"":""https://www.tollbrothers.com/luxury-homes-for-sale/California/The-Knolls-at-Tassajara-Hills/Canterbury"",""state"":""CA"",""mlong"":""-121.86763"",""cnty"":""Contra_Costa"",""prange"":""1_5-1_999m"",""zip"":""94568"",""mlat"":""37.736712"",""plid"":""35534"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISib8htzdjp1kl0000000000.jpg"",""zusr"":""true"",""yrblt"":""2010-2019"",""premieragent"":""no"",""builderChatId"":""830-808779"",""dma"":""37""}}","null","null","null","null","NEXT","https://www.zillow.com/livermore-ca/6_p/","","","","","",""
"1572917376-8318","https://www.zillow.com/homes/livermore-CA_rb/","","https://www.zillow.com/community/centra/2086533526_zpid/","Livermore, CA 94551","New construction","Buildable plan: Residence 1, Centra,","","","","","","","","","2,439","4","3","$953,341","$962,573","Single Family","2019","Forced air","Central","Single Family","No Data","null","7","7","8","{""targetDiv"":""gpt-ad-67d193c5-9e84-46de-a10d-d5c22e314493"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" O57HQD"",""aamgnrc1"":""877 Barney Cmn"",""bd"":""4"",""fsbid"":""15915"",""city"":""Livermore"",""proptp"":""sfh"",""pid"":""2086533526"",""zestibuck"":""900-999k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""2000-2499"",""price"":""962573"",""sqft"":""2439"",""posting_url"":""http://sighomes.com/centra/?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=33795&nhf_listing_type=community&utm_term=comm_Centra&utm_campaign=Livermore%2FCA"",""state"":""CA"",""mlong"":""-121.726106"",""cnty"":""Contra_Costa"",""park"":""yes"",""prange"":""900-999k"",""zip"":""94551"",""mlat"":""37.711182"",""plid"":""3787951"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS233nyj4v04230000000000.jpg"",""zusr"":""true"",""price_band"":""z900"",""yrblt"":""2010-2019"",""zestimate"":""953341"",""premieragent"":""no"",""builderChatId"":""15915-779736"",""dma"":""37""}}","null","null","null","null","","","","","","","",""
"1572916561-7807","https://www.zillow.com/homes/livermore-CA_rb/","","https://www.zillow.com/homedetails/0-Foley-Rd-Livermore-CA-94550/2083553255_zpid/","Livermore, CA 94550","Lot/land","0 Foley Rd,","","","","","","","5","https://www.zillow.com/livermore-ca/5_p/","null","120 acres","null","None","$6,250,000","null","null","null","null","null","null","$2,195/mo","6","6","8","{""targetDiv"":""gpt-ad-0670d73b-9981-4392-8b0e-7fa802c41443"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94550"",""aamgnrc1"":""0 Foley Rd"",""mlat"":""37.656"",""bd"":""0"",""fsbid"":""15463"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISmup26mvfllv81000000000.jpg"",""zusr"":""true"",""city"":""Livermore"",""proptp"":""lot"",""pid"":""2083553255"",""lot"":""11"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-7455858967224520523"",""premieragent"":""no"",""price"":""6250000"",""posting_url"":""http://www.souzard.com/"",""mlong"":""-121.7411"",""state"":""CA"",""prange"":""6m-6_999m""}}","null","null","null","null","NEXT","https://www.zillow.com/livermore-ca/6_p/","","","","","",""
"1572917189-8202","https://www.zillow.com/homes/livermore-CA_rb/","","https://www.zillow.com/homedetails/6438-Almaden-Way-Livermore-CA-94551/58479163_zpid/","Livermore, CA 94551","For sale","6438 Almaden Way,","2","https://www.zillow.com/livermore-ca/2_p/","","","","","","","1,630","3","2","$769,061","$765,000","Single Family","2001","Forced air","Central","Single Family","4,626 sqft","$3,200/mo","7","7","8","{""targetDiv"":""gpt-ad-093191bd-2826-4395-9d6b-122a73b24018"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""6438 Almaden Way"",""bd"":""3"",""fsbid"":""14106"",""city"":""Livermore"",""proptp"":""sfh"",""pid"":""58479163"",""lot"":""1"",""zestibuck"":""700-799k"",""listtp"":""buy_agent"",""zguidh"":""-6503770755453617461"",""sqftrange"":""1500-1999"",""price"":""765000"",""sqft"":""1630"",""posting_url"":"""",""mlong"":""-121.718371"",""state"":""CA"",""park"":""yes"",""prange"":""700-799k"",""zip"":""94551"",""mlat"":""37.712925"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISn6vaxwsllymo1000000000.jpg"",""zusr"":""true"",""price_band"":""z700"",""yrblt"":""2000-2009"",""zestimate"":""769061"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572916661-7879","https://www.zillow.com/homes/livermore-CA_rb/","","https://www.zillow.com/community/glen-at-tassajara-hills/2084811717_zpid/","Dublin, CA 94568","New construction","Lot #0082, The Glen at Tassajara Hills,","","","","","","","5","https://www.zillow.com/livermore-ca/5_p/","3,433","4","4","None","$1,553,995","Single Family","2019","No Data","No Data","Single Family","No Data","null","6","4","8","{""targetDiv"":""gpt-ad-dd9a8d2e-4a4c-4fb1-98b9-cf4e5c54b9c0"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" OQ811P"",""aamgnrc1"":""7305 Colton Hills Dr"",""bd"":""4"",""fsbid"":""830"",""city"":""Dublin"",""proptp"":""sfh"",""pid"":""2092517077"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""3000-3499"",""price"":""1553995"",""sqft"":""3433"",""posting_url"":""https://www.tollbrothers.com/luxury-homes-for-sale/California/The-Glen-at-Tassajara-Hills/Wisteria"",""state"":""CA"",""mlong"":""-121.86763"",""cnty"":""Solano"",""prange"":""1_5-1_999m"",""zip"":""94568"",""mlat"":""37.736712"",""plid"":""39794"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISmu57sic8vks51000000000.jpg"",""zusr"":""true"",""yrblt"":""2010-2019"",""premieragent"":""no"",""builderChatId"":""830-808786"",""dma"":""35""}}","null","null","null","null","NEXT","https://www.zillow.com/livermore-ca/6_p/","","","","","",""
"1572917132-8167","https://www.zillow.com/homes/livermore-CA_rb/","","https://www.zillow.com/homedetails/4733-Bel-Roma-Rd-Livermore-CA-94551/25061449_zpid/","Livermore, CA 94551","For sale","4733 Bel Roma Rd,","","","3","https://www.zillow.com/livermore-ca/3_p/","","","","","2,270","4","3","$1,795,384","$1,800,000","Single Family","1975","Forced air","Central","Single Family","5.35 acres","$3,700/mo","7","7","8","{""targetDiv"":""gpt-ad-77aa4b28-4fc5-4824-b0b3-f7e0ae2bdf2c"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""4733 Bel Roma Rd"",""bd"":""4"",""fsbid"":""14106"",""city"":""Livermore"",""proptp"":""sfh"",""pid"":""25061449"",""lot"":""8"",""zestibuck"":""1_5-1_999m"",""listtp"":""buy_agent"",""zguidh"":""-4653453943943260798"",""sqftrange"":""2000-2499"",""price"":""1800000"",""sqft"":""2270"",""posting_url"":""http://www.HomeBuyersRealty.com"",""mlong"":""-121.762018"",""state"":""CA"",""park"":""yes"",""prange"":""1_5-1_999m"",""zip"":""94551"",""mlat"":""37.742857"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7m87e6fjfrbx0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""1970-1979"",""zestimate"":""1795384"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572916939-8046","https://www.zillow.com/homes/livermore-CA_rb/","","https://www.zillow.com/homedetails/1265-S-Livermore-Ave-Livermore-CA-94550/24946420_zpid/","Livermore, CA 94550","Pre-foreclosure","1265 S Livermore Ave,","","","","","4","https://www.zillow.com/livermore-ca/4_p/","","","null","4","null","$956,675","$956,675","Single Family","2004","Other","Other","Single Family","7,405 sqft","null","6","6","8","{""targetDiv"":""gpt-ad-8410cb7f-6d85-40be-ba8d-9e62493fd8c8"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1265 S Livermore Ave"",""bd"":""4"",""city"":""Livermore"",""proptp"":""sfh"",""pid"":""24946420"",""lot"":""2"",""zestibuck"":""1-1_499m"",""listtp"":""buy_foreclosure"",""zguidh"":""-6604925272149131329"",""sqftrange"":""2000-2499"",""price"":""1099627"",""sqft"":""2394"",""posting_url"":"""",""mlong"":""-121.755154"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""94550"",""mlat"":""37.673118"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IStg4vx5y7jmkp0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""2000-2009"",""zestimate"":""1099627"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
