web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,page5,page5-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount,next_page6,next_page6-href,next_page7,next_page7-href,next_page8,next_page8-href,next_page9,next_page9-href,next_page10,next_page10-href,next_page11,next_page11-href,next_page12,next_page12-href,next_page13,next_page13-href,next_page14,next_page14-href,next_page15,next_page15-href,next_page16,next_page16-href,next_page17,next_page17-href,next_page18,next_page18-href,next_page19,next_page19-href,next_page20,next_page20-href
"1572904658-4071","https://www.zillow.com/homes/san-francisco-CA_rb/","","https://www.zillow.com/homedetails/280-Spear-St-36B-San-Francisco-CA-94105/2082511191_zpid/","San Francisco, CA 94105","For sale","280 Spear St # 36B,","","","","","","","5","https://www.zillow.com/san-francisco-ca/5_p/","null","3","null","$4,620,961","$4,750,000","Condo","2019","Forced air","Central","Condo","$1,465/month","$14,995/mo","3","3","NA","{""targetDiv"":""gpt-ad-9fbef261-1f19-4a89-a6ad-cc9608844e63"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 36B"",""aamgnrc1"":""280 Spear St"",""bd"":""3"",""fsbid"":""14073"",""city"":""San_Francisco"",""proptp"":""cnd"",""pid"":""2082511191"",""zestibuck"":""4m-4_999m"",""listtp"":""buy_agent"",""zguidh"":""-5195626242580491424"",""sqftrange"":""2000-2499"",""price"":""4750000"",""oh"":""yes"",""sqft"":""2179"",""posting_url"":""http://polarispacific.com"",""mlong"":""-122.391284"",""state"":""CA"",""prange"":""4m-4_999m"",""zip"":""94105"",""mlat"":""37.790306"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISbdgiy6igg87d1000000000.jpg"",""zusr"":""true"",""price_band"":""z3m"",""hood"":""Financial_District"",""yrblt"":""2010-2019"",""zestimate"":""4620961"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/san-francisco-ca/6_p/","NEXT","https://www.zillow.com/san-francisco-ca/7_p/","NEXT","https://www.zillow.com/san-francisco-ca/8_p/","NEXT","https://www.zillow.com/san-francisco-ca/9_p/","NEXT","https://www.zillow.com/san-francisco-ca/10_p/","NEXT","https://www.zillow.com/san-francisco-ca/11_p/","NEXT","https://www.zillow.com/san-francisco-ca/12_p/","NEXT","https://www.zillow.com/san-francisco-ca/13_p/","NEXT","https://www.zillow.com/san-francisco-ca/14_p/","NEXT","https://www.zillow.com/san-francisco-ca/15_p/","NEXT","https://www.zillow.com/san-francisco-ca/16_p/","NEXT","https://www.zillow.com/san-francisco-ca/17_p/","NEXT","https://www.zillow.com/san-francisco-ca/18_p/","NEXT","https://www.zillow.com/san-francisco-ca/19_p/","",""
"1572906919-5906","https://www.zillow.com/homes/san-francisco-CA_rb/","","https://www.zillow.com/homedetails/588-Minna-St-201-San-Francisco-CA-94103/2082166354_zpid/","San Francisco, CA 94103","For sale","588 Minna St # 201,","","","","","","","5","https://www.zillow.com/san-francisco-ca/5_p/","null","2","null","$1,205,201","$1,171,000","Condo","No Data","No Data","No Data","Condo","$641/month","null","3","3","NA","{""targetDiv"":""gpt-ad-9f79c6ae-a158-4154-bade-0842d34bf42b"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 201"",""aamgnrc1"":""588 Minna St"",""bd"":""2"",""fsbid"":""14224"",""city"":""San_Francisco"",""proptp"":""cnd"",""pid"":""2082166354"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""8112334991809392894"",""sqftrange"":""500-999"",""price"":""1171000"",""sqft"":""976"",""posting_url"":""http://sf-realestate.com"",""mlong"":""-122.410179"",""state"":""CA"",""prange"":""1-1_499m"",""zip"":""94103"",""mlat"":""37.778952"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7qvb0exan5b51000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""South_of_Market"",""zestimate"":""1205201"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/san-francisco-ca/6_p/","NEXT","https://www.zillow.com/san-francisco-ca/7_p/","NEXT","https://www.zillow.com/san-francisco-ca/8_p/","NEXT","https://www.zillow.com/san-francisco-ca/9_p/","","","","","","","","","","","","","","","","","","","","","",""
"1572906842-5843","https://www.zillow.com/homes/san-francisco-CA_rb/","","https://www.zillow.com/homedetails/175-Chestnut-St-San-Francisco-CA-94133/2083598382_zpid/","San Francisco, CA 94133","For sale","175 Chestnut St,","","","","","","","5","https://www.zillow.com/san-francisco-ca/5_p/","null","4","null","$6,495,051","$6,495,000","Single Family","1940","Forced air","Central","Single Family","2,404 sqft","$19,307/mo","8","7","8","{""targetDiv"":""gpt-ad-28dc2d97-1f61-4d61-a0e2-a765b281fdb3"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""175 Chestnut St"",""bd"":""4"",""fsbid"":""14224"",""city"":""San_Francisco"",""proptp"":""sfh"",""pid"":""2083598382"",""lot"":""1"",""zestibuck"":""6m-6_999m"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""8969578563056042691"",""sqftrange"":""3500-3999"",""price"":""6495000"",""sqft"":""3850"",""posting_url"":"""",""mlong"":""-122.406462"",""state"":""CA"",""park"":""yes"",""prange"":""6m-6_999m"",""zip"":""94133"",""mlat"":""37.804408"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS6i1j72kqyswx1000000000.jpg"",""zusr"":""true"",""price_band"":""z3m"",""hood"":""Telegraph_Hill"",""yrblt"":""1940-1959"",""zestimate"":""6495051"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/san-francisco-ca/6_p/","NEXT","https://www.zillow.com/san-francisco-ca/7_p/","NEXT","https://www.zillow.com/san-francisco-ca/8_p/","NEXT","https://www.zillow.com/san-francisco-ca/9_p/","","","","","","","","","","","","","","","","","","","","","",""
"1572905639-4879","https://www.zillow.com/homes/san-francisco-CA_rb/","","https://www.zillow.com/homedetails/2208-Mission-St-UNIT-404-San-Francisco-CA-94110/96043108_zpid/","San Francisco, CA 94110","For sale","2208 Mission St UNIT 404,","","","","","","","5","https://www.zillow.com/san-francisco-ca/5_p/","null","2","null","$1,177,939","$1,049,000","Condo","2009","Radiant","None","Condo","$603/month","$4,600/mo","3","3","2","{""targetDiv"":""gpt-ad-3a3a0763-0ac3-43d1-8f04-2f5562afe8ce"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Unit 404"",""aamgnrc1"":""2208 Mission St"",""bd"":""2"",""fsbid"":""14073"",""city"":""San_Francisco"",""proptp"":""cnd"",""pid"":""96043108"",""lot"":""3"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""7144280123509467042"",""sqftrange"":""1000-1499"",""price"":""1049000"",""sqft"":""1032"",""posting_url"":"""",""mlong"":""-122.41976"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""94110"",""mlat"":""37.761606"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3nio12mjdc8e1000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""Mission"",""yrblt"":""2000-2009"",""zestimate"":""1177939"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/san-francisco-ca/6_p/","NEXT","https://www.zillow.com/san-francisco-ca/7_p/","NEXT","https://www.zillow.com/san-francisco-ca/8_p/","NEXT","https://www.zillow.com/san-francisco-ca/9_p/","NEXT","https://www.zillow.com/san-francisco-ca/10_p/","NEXT","https://www.zillow.com/san-francisco-ca/11_p/","NEXT","https://www.zillow.com/san-francisco-ca/12_p/","NEXT","https://www.zillow.com/san-francisco-ca/13_p/","NEXT","https://www.zillow.com/san-francisco-ca/14_p/","NEXT","https://www.zillow.com/san-francisco-ca/15_p/","","","","","","","","","",""
"1572905577-4830","https://www.zillow.com/homes/san-francisco-CA_rb/","","https://www.zillow.com/community/181-fremont/2093048630_zpid/","San Francisco, CA 94105","New construction","Buildable plan: 69B, 181 Fremont,","","","","","","","5","https://www.zillow.com/san-francisco-ca/5_p/","3,199","2","2.5","$13,513,514","$14,000,000","Condo","2019","No Data","No Data","Condo","No Data","null","3","3","NA","{""targetDiv"":""gpt-ad-438c095e-e628-4aa4-838c-8b04222da32a"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" NEZG44"",""aamgnrc1"":""181 Fremont St"",""bd"":""2"",""fsbid"":""15770"",""city"":""San_Francisco"",""proptp"":""cnd"",""pid"":""2093048630"",""zestibuck"":""10m-14_999m"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""3000-3499"",""price"":""14000000"",""sqft"":""3199"",""posting_url"":""http://www.181fremont.com?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=31749&nhf_listing_type=community&utm_term=comm_181Fremont&utm_campaign=San+Francisco%2FCA"",""state"":""CA"",""mlong"":""-122.395356"",""cnty"":""San_Francisco"",""prange"":""10m-14_999m"",""zip"":""94105"",""mlat"":""37.789808"",""plid"":""37988"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISusx9yqib9owq0000000000.jpg"",""zusr"":""true"",""price_band"":""z3m"",""hood"":""South_of_Market"",""yrblt"":""2010-2019"",""zestimate"":""13513514"",""premieragent"":""no"",""builderChatId"":""15770-774515"",""dma"":""37""}}","null","null","null","null","NEXT","https://www.zillow.com/san-francisco-ca/6_p/","NEXT","https://www.zillow.com/san-francisco-ca/7_p/","NEXT","https://www.zillow.com/san-francisco-ca/8_p/","NEXT","https://www.zillow.com/san-francisco-ca/9_p/","NEXT","https://www.zillow.com/san-francisco-ca/10_p/","NEXT","https://www.zillow.com/san-francisco-ca/11_p/","NEXT","https://www.zillow.com/san-francisco-ca/12_p/","NEXT","https://www.zillow.com/san-francisco-ca/13_p/","NEXT","https://www.zillow.com/san-francisco-ca/14_p/","NEXT","https://www.zillow.com/san-francisco-ca/15_p/","","","","","","","","","",""
"1572904610-4022","https://www.zillow.com/homes/san-francisco-CA_rb/","","https://www.zillow.com/homedetails/403-Main-St-APT-703N-San-Francisco-CA-94105/15148640_zpid/","San Francisco, CA 94105","For sale","403 Main St APT 703N,","","","","","","","5","https://www.zillow.com/san-francisco-ca/5_p/","1,360","3","2","$1,553,502","$1,595,000","Condo","1997","Baseboard","None","Condo","$713/month","$5,400/mo","3","NA","null","{""targetDiv"":""gpt-ad-f965a292-27fc-4a20-84c4-90c80db917e0"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Apt 703N"",""aamgnrc1"":""403 Main St"",""bd"":""3"",""fsbid"":""14073"",""city"":""San_Francisco"",""proptp"":""cnd"",""pid"":""15148640"",""zestibuck"":""1_5-1_999m"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""1921582088511600970"",""sqftrange"":""1000-1499"",""price"":""1595000"",""sqft"":""1360"",""posting_url"":""http://www.fidelityre.com"",""mlong"":""-122.389643"",""state"":""CA"",""park"":""yes"",""prange"":""1_5-1_999m"",""zip"":""94105"",""mlat"":""37.788008"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISf8fxepeqqozm0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""Rincon_Hill"",""yrblt"":""1990-1999"",""zestimate"":""1553502"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/san-francisco-ca/6_p/","NEXT","https://www.zillow.com/san-francisco-ca/7_p/","NEXT","https://www.zillow.com/san-francisco-ca/8_p/","NEXT","https://www.zillow.com/san-francisco-ca/9_p/","NEXT","https://www.zillow.com/san-francisco-ca/10_p/","NEXT","https://www.zillow.com/san-francisco-ca/11_p/","NEXT","https://www.zillow.com/san-francisco-ca/12_p/","NEXT","https://www.zillow.com/san-francisco-ca/13_p/","NEXT","https://www.zillow.com/san-francisco-ca/14_p/","NEXT","https://www.zillow.com/san-francisco-ca/15_p/","NEXT","https://www.zillow.com/san-francisco-ca/16_p/","NEXT","https://www.zillow.com/san-francisco-ca/17_p/","NEXT","https://www.zillow.com/san-francisco-ca/18_p/","NEXT","https://www.zillow.com/san-francisco-ca/19_p/","",""
"1572905017-4370","https://www.zillow.com/homes/san-francisco-CA_rb/","","https://www.zillow.com/homedetails/370-De-Haro-St-B1-San-Francisco-CA-94103/80744871_zpid/","San Francisco, CA 94103","For sale","370 De Haro St # B1,","","","","","","","5","https://www.zillow.com/san-francisco-ca/5_p/","null","1","null","$1,218,397","$1,100,000","Condo","1999","No Data","No Data","Condo","$754/month","$4,400/mo","3","3","2","{""targetDiv"":""gpt-ad-1f1134d1-254b-4a13-bcd2-9e98b1bafd30"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" B1"",""aamgnrc1"":""370 De Haro St"",""bd"":""1"",""fsbid"":""14224"",""city"":""San_Francisco"",""proptp"":""cnd"",""pid"":""80744871"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""4440360262229425761"",""sqftrange"":""1000-1499"",""price"":""1100000"",""sqft"":""1240"",""posting_url"":"""",""mlong"":""-122.402136"",""state"":""CA"",""prange"":""1-1_499m"",""zip"":""94103"",""mlat"":""37.765459"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3n200cgr214b0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""Potrero_Hill"",""yrblt"":""1990-1999"",""zestimate"":""1218397"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/san-francisco-ca/6_p/","NEXT","https://www.zillow.com/san-francisco-ca/7_p/","NEXT","https://www.zillow.com/san-francisco-ca/8_p/","NEXT","https://www.zillow.com/san-francisco-ca/9_p/","NEXT","https://www.zillow.com/san-francisco-ca/10_p/","NEXT","https://www.zillow.com/san-francisco-ca/11_p/","NEXT","https://www.zillow.com/san-francisco-ca/12_p/","NEXT","https://www.zillow.com/san-francisco-ca/13_p/","NEXT","https://www.zillow.com/san-francisco-ca/14_p/","NEXT","https://www.zillow.com/san-francisco-ca/15_p/","NEXT","https://www.zillow.com/san-francisco-ca/16_p/","NEXT","https://www.zillow.com/san-francisco-ca/17_p/","","","","","",""
"1572907230-6143","https://www.zillow.com/homes/san-francisco-CA_rb/","","https://www.zillow.com/homedetails/575-27th-St-B-San-Francisco-CA-94131/2082224539_zpid/","San Francisco, CA 94131","Pending","575 27th St # B,","","","","","","","5","https://www.zillow.com/san-francisco-ca/5_p/","--","3","2","$1,651,786","$1,495,000","Condo","1986","No Data","No Data","Condo","$204/month","null","6","2","9","{""targetDiv"":""gpt-ad-f62355c6-c4b6-44ca-a3cb-fc92816f4470"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" B"",""zip"":""94131"",""aamgnrc1"":""575 27th St"",""mlat"":""37.746368"",""bd"":""3"",""fsbid"":""13753"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISb1vh68eq39o50000000000.jpg"",""zusr"":""true"",""city"":""San_Francisco"",""proptp"":""cnd"",""pid"":""2082224539"",""price_band"":""z1m"",""hood"":""Noe_Valley"",""yrblt"":""1980-1989"",""zestimate"":""1651786"",""zestibuck"":""1_5-1_999m"",""listtp"":""buy_agent"",""zguidh"":""823385798083034779"",""premieragent"":""no"",""price"":""1495000"",""posting_url"":""https://www.pacificunion.com/real-estate/575-27th-street-b-san-francisco-ca-94131/491923/79382799"",""mlong"":""-122.432835"",""state"":""CA"",""prange"":""1-1_499m""}}","null","null","null","null","NEXT","https://www.zillow.com/san-francisco-ca/6_p/","NEXT","https://www.zillow.com/san-francisco-ca/7_p/","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1572904532-3947","https://www.zillow.com/homes/san-francisco-CA_rb/","","https://www.zillow.com/homedetails/201-Harrison-St-APT-823-San-Francisco-CA-94105/15148349_zpid/","San Francisco, CA 94105","Pre-foreclosure","201 Harrison St APT 823,","","","","","","","5","https://www.zillow.com/san-francisco-ca/5_p/","null","--","null","null","null","Apartment","1991","Other","Wall","Apartment","null","null","3","NA","null","{""targetDiv"":""gpt-ad-4baf510c-d192-4282-a8b7-282e4b70a446"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Apt 823"",""zip"":""94105"",""aamgnrc1"":""201 Harrison St"",""mlat"":""37.787587"",""bd"":""0"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISnuhg3nmpnxrv1000000000.jpg"",""zusr"":""true"",""city"":""San_Francisco"",""proptp"":""mfh"",""pid"":""15148349"",""hood"":""Rincon_Hill"",""yrblt"":""1990-1999"",""lot"":""1"",""listtp"":""buy_foreclosure"",""zguidh"":""2391238826667533356"",""premieragent"":""no"",""sqftrange"":""0-499"",""sqft"":""432"",""posting_url"":"""",""mlong"":""-122.390471"",""state"":""CA""}}","null","null","null","null","NEXT","https://www.zillow.com/san-francisco-ca/6_p/","NEXT","https://www.zillow.com/san-francisco-ca/7_p/","NEXT","https://www.zillow.com/san-francisco-ca/8_p/","NEXT","https://www.zillow.com/san-francisco-ca/9_p/","NEXT","https://www.zillow.com/san-francisco-ca/10_p/","NEXT","https://www.zillow.com/san-francisco-ca/11_p/","NEXT","https://www.zillow.com/san-francisco-ca/12_p/","NEXT","https://www.zillow.com/san-francisco-ca/13_p/","NEXT","https://www.zillow.com/san-francisco-ca/14_p/","NEXT","https://www.zillow.com/san-francisco-ca/15_p/","NEXT","https://www.zillow.com/san-francisco-ca/16_p/","NEXT","https://www.zillow.com/san-francisco-ca/17_p/","NEXT","https://www.zillow.com/san-francisco-ca/18_p/","NEXT","https://www.zillow.com/san-francisco-ca/19_p/","",""
"1572906470-5539","https://www.zillow.com/homes/san-francisco-CA_rb/","","https://www.zillow.com/homedetails/892-894-Guerrero-St-San-Francisco-CA-94110/2082240364_zpid/","San Francisco, CA 94110","For sale","892 894 Guerrero St,","","","","","","","5","https://www.zillow.com/san-francisco-ca/5_p/","null","4","null","$2,681,660","$2,395,000","Multi Family","1930","No Data","No Data","Multi Family","$780","null","5","2","null","{""targetDiv"":""gpt-ad-1168d9ab-be50-4abb-9875-b23b6133e35d"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""892 894 Guerrero St"",""bd"":""4"",""fsbid"":""14224"",""city"":""San_Francisco"",""proptp"":""mfh"",""pid"":""2082240364"",""lot"":""1"",""zestibuck"":""2_5-2_999m"",""listtp"":""buy_agent"",""zguidh"":""170327596143108341"",""sqftrange"":""3000-3499"",""price"":""2395000"",""oh"":""yes"",""sqft"":""3070"",""posting_url"":""http://www.BrendonKearney.com"",""mlong"":""-122.423654"",""state"":""CA"",""prange"":""2-2_499m"",""zip"":""94110"",""mlat"":""37.756948"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISr900gzcjqf2h0000000000.jpg"",""zusr"":""true"",""price_band"":""z2m"",""hood"":""Dolores_Heights"",""yrblt"":""1920-1939"",""zestimate"":""2681660"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/san-francisco-ca/6_p/","NEXT","https://www.zillow.com/san-francisco-ca/7_p/","NEXT","https://www.zillow.com/san-francisco-ca/8_p/","NEXT","https://www.zillow.com/san-francisco-ca/9_p/","NEXT","https://www.zillow.com/san-francisco-ca/10_p/","NEXT","https://www.zillow.com/san-francisco-ca/11_p/","","","","","","","","","","","","","","","","","",""
"1572905317-4611","https://www.zillow.com/homes/san-francisco-CA_rb/","","https://www.zillow.com/community/1433-bush-st/2083830636_zpid/","San Francisco, CA 94109","New construction","Buildable plan: 04, 1433 Bush St.,","","","","","","","5","https://www.zillow.com/san-francisco-ca/5_p/","611","1","1","$786,985","$770,000","Condo","2019","Forced air","Central","Condo","No Data","null","6","6","8","{""targetDiv"":""gpt-ad-26868484-5bf9-40cf-9b46-cd1d701a6751"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" LSGZFI"",""aamgnrc1"":""1433 Bush St"",""bd"":""1"",""fsbid"":""16917"",""city"":""San_Francisco"",""proptp"":""cnd"",""pid"":""2083830636"",""zestibuck"":""700-799k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""500-999"",""price"":""770000"",""sqft"":""611"",""posting_url"":""https://1433bushsf.com/?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=53604&nhf_listing_type=community&utm_term=comm_1433BushSt.&utm_campaign=San+Francisco%2FCA"",""state"":""CA"",""mlong"":""-122.420976"",""cnty"":""Sonoma"",""prange"":""700-799k"",""zip"":""94109"",""mlat"":""37.788531"",""plid"":""28634269"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISqtb6sw66t17y0000000000.jpg"",""zusr"":""true"",""price_band"":""z700"",""hood"":""Lower_Nob_Hill"",""yrblt"":""2010-2019"",""zestimate"":""786985"",""premieragent"":""no"",""builderChatId"":""16917-820803"",""dma"":""37""}}","null","null","null","null","NEXT","https://www.zillow.com/san-francisco-ca/6_p/","NEXT","https://www.zillow.com/san-francisco-ca/7_p/","NEXT","https://www.zillow.com/san-francisco-ca/8_p/","NEXT","https://www.zillow.com/san-francisco-ca/9_p/","NEXT","https://www.zillow.com/san-francisco-ca/10_p/","NEXT","https://www.zillow.com/san-francisco-ca/11_p/","NEXT","https://www.zillow.com/san-francisco-ca/12_p/","NEXT","https://www.zillow.com/san-francisco-ca/13_p/","NEXT","https://www.zillow.com/san-francisco-ca/14_p/","NEXT","https://www.zillow.com/san-francisco-ca/15_p/","NEXT","https://www.zillow.com/san-francisco-ca/16_p/","","","","","","","",""
"1572905583-4834","https://www.zillow.com/homes/san-francisco-CA_rb/","","https://www.zillow.com/homedetails/555-Innes-Ave-311-San-Francisco-CA-94124/241586509_zpid/","San Francisco, CA 94124","For sale","555 Innes Ave # 311,","","","","","","","5","https://www.zillow.com/san-francisco-ca/5_p/","611","1","1","$588,001","$588,000","Condo","2016","Forced air","None","No Data","$401/month","$3,100/mo","3","5","7","null","null","null","null","null","NEXT","https://www.zillow.com/san-francisco-ca/6_p/","NEXT","https://www.zillow.com/san-francisco-ca/7_p/","NEXT","https://www.zillow.com/san-francisco-ca/8_p/","NEXT","https://www.zillow.com/san-francisco-ca/9_p/","NEXT","https://www.zillow.com/san-francisco-ca/10_p/","NEXT","https://www.zillow.com/san-francisco-ca/11_p/","NEXT","https://www.zillow.com/san-francisco-ca/12_p/","NEXT","https://www.zillow.com/san-francisco-ca/13_p/","NEXT","https://www.zillow.com/san-francisco-ca/14_p/","NEXT","https://www.zillow.com/san-francisco-ca/15_p/","","","","","","","","","",""
"1572906716-5741","https://www.zillow.com/homes/san-francisco-CA_rb/","","https://www.zillow.com/homedetails/483-485-Oak-St-Aka-483-Oak-St-San-Francisco-CA-94102/2082519038_zpid/","San Francisco, CA 94102","Auction","483-485 Oak St Aka 483 Oak St,","","","","","","","5","https://www.zillow.com/san-francisco-ca/5_p/","null","5","null","null","$2,142,026","Single Family","1890","No Data","No Data","Single Family","1,742 sqft","$2,800/mo","4","6","NA","{""targetDiv"":""gpt-ad-e57a6397-c8c4-4f19-bef6-3e1181972dd4"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94102"",""aamgnrc1"":""483-485 Oak St Aka 483 Oak St"",""mlat"":""37.774229"",""bd"":""5"",""fsbid"":""16886"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS37ipxtw018ik1000000000.jpg"",""zusr"":""true"",""city"":""San_Francisco"",""proptp"":""sfh"",""pid"":""2082519038"",""hood"":""Lower_Haight"",""yrblt"":""pre1900"",""lot"":""1"",""listtp"":""buy_foreclosure"",""zguidh"":""-6630851695451003097"",""premieragent"":""no"",""sqftrange"":""3000-3499"",""price"":""2142026"",""sqft"":""3300"",""posting_url"":""http://www.auction.com/details/483-485-oak-st-aka-483-oak-st-san-francisco-ca-94102-2849926-e_13911/?utm_source=zillow&utm_medium=feed&utm_campaign=trustee&utm_name=partner"",""mlong"":""-122.427208"",""state"":""CA"",""prange"":""2-2_499m""}}","null","null","null","null","NEXT","https://www.zillow.com/san-francisco-ca/6_p/","NEXT","https://www.zillow.com/san-francisco-ca/7_p/","NEXT","https://www.zillow.com/san-francisco-ca/8_p/","NEXT","https://www.zillow.com/san-francisco-ca/9_p/","NEXT","https://www.zillow.com/san-francisco-ca/10_p/","","","","","","","","","","","","","","","","","","","",""
