web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount
"1572897532-425","https://www.zillow.com/homes/half-moon-bay,-ca_rb/","","https://www.zillow.com/homedetails/7-Anchor-Way-7-Half-Moon-Bay-CA-94019/2114777456_zpid/","Half Moon Bay, CA 94019","For sale","7 Anchor Way # 7,","","","1,568","3","2","$479,220","$489,000","Mobile / Manufactured","2006","Electric, Gas","No Data","Mobile / Manufactured","$312","null","4","5","8","{""targetDiv"":""gpt-ad-cfd5604e-462f-4483-b1be-356778d8e745"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 7"",""aamgnrc1"":""7 Anchor Way"",""bd"":""3"",""fsbid"":""13698"",""city"":""Half_Moon_Bay"",""proptp"":""mm"",""pid"":""2114777456"",""zestibuck"":""450-499k"",""listtp"":""buy_agent"",""zguidh"":""9016812290229680999"",""sqftrange"":""1500-1999"",""price"":""489000"",""sqft"":""1568"",""posting_url"":"""",""mlong"":""-122.430992"",""state"":""CA"",""prange"":""450-499k"",""zip"":""94019"",""mlat"":""37.429229"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISf489kylnzotk1000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""2000-2009"",""zestimate"":""479220"",""premieragent"":""no""}}","null","null","null","null"
"1572897375-370","https://www.zillow.com/homes/half-moon-bay,-ca_rb/","","https://www.zillow.com/homedetails/Mirada-Rd-Half-Moon-Bay-CA-94019/2085891676_zpid/","Half Moon Bay, CA 94019","Lot/land","Mirada Rd,","2","https://www.zillow.com/half-moon-bay-ca/2_p/","null","-- sqft","null","null","$349,000","null","null","null","null","null","null","$2,694/mo","4","5","8","{""targetDiv"":""gpt-ad-5da274b9-99a7-4fc0-8796-e9b0198454fe"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94019"",""aamgnrc1"":""Mirada Rd"",""mlat"":""37.4711"",""bd"":""0"",""fsbid"":""3031"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISm670pwi4unr00000000000.jpg"",""zusr"":""true"",""city"":""Half_Moon_Bay"",""proptp"":""lot"",""pid"":""2085891676"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-8932065639797922689"",""premieragent"":""no"",""price"":""349000"",""posting_url"":""https://www.century21.com/listingdetail/C219NR6DE/"",""mlong"":""-122.4402"",""state"":""CA"",""prange"":""300-349k""}}","null","null","null","null"
"1572897427-387","https://www.zillow.com/homes/half-moon-bay,-ca_rb/","","https://www.zillow.com/homedetails/34-Sailfish-Ct-34-Half-Moon-Bay-CA-94019/2084121225_zpid/","Half Moon Bay, CA 94019","For sale","34 Sailfish Ct # 34,","2","https://www.zillow.com/half-moon-bay-ca/2_p/","1,248","2","2","$299,001","$299,000","Mobile / Manufactured","1984","Forced air","No Data","Mobile / Manufactured","$240","$3,950/mo","4","5","8","No Data","null","null","null","null"
"1572897510-417","https://www.zillow.com/homes/half-moon-bay,-ca_rb/","","https://www.zillow.com/homedetails/21-Spyglass-Ct-Half-Moon-Bay-CA-94019/52394144_zpid/","Half Moon Bay, CA 94019","For sale","21 Spyglass Ct,","","","3,893","5","3","null","$2,875,000","Single Family","2002","Forced air","None","Single Family","0.31 acres","$7,500/mo","4","5","8","{""targetDiv"":""gpt-ad-1373d83b-5e2c-47f1-9c95-3fbd3b9b8237"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""21 Spyglass Ct"",""bd"":""5"",""fsbid"":""4383"",""city"":""Half_Moon_Bay"",""proptp"":""sfh"",""pid"":""52394144"",""lot"":""3"",""zestibuck"":""2_5-2_999m"",""listtp"":""buy_agent"",""zguidh"":""-7372139894766601930"",""sqftrange"":""3500-3999"",""price"":""2875000"",""oh"":""yes"",""sqft"":""3893"",""posting_url"":""https://www.coldwellbankerhomes.com/ca/half-moon-bay/21-spyglass-ct/pid_33014432/?utm_campaign=OLDP-Zillow&utm_source=zillow&utm_medium=oldp&utm_content=listing"",""mlong"":""-122.438009"",""state"":""CA"",""park"":""yes"",""prange"":""2_5-2_999m"",""zip"":""94019"",""mlat"":""37.433496"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISbxffvkbu0nll1000000000.jpg"",""zusr"":""true"",""price_band"":""z2m"",""yrblt"":""2000-2009"",""zestimate"":""2824853"",""premieragent"":""no""}}","null","null","null","null"
"1572897421-385","https://www.zillow.com/homes/half-moon-bay,-ca_rb/","","https://www.zillow.com/homedetails/34-Seascape-Dr-34-Half-Moon-Bay-CA-94019/2091884365_zpid/","Half Moon Bay, CA 94019","For sale","34 Seascape Dr # 34,","2","https://www.zillow.com/half-moon-bay-ca/2_p/","1,344","2","2","None","$429,000","Mobile / Manufactured","2019","Forced air","None","Mobile / Manufactured","$319","$3,995/mo","4","5","8","No Data","null","null","null","null"
"1572897425-386","https://www.zillow.com/homes/half-moon-bay,-ca_rb/","","https://www.zillow.com/homedetails/0-San-Pedro-El-Granada-CA-94018/2111310813_zpid/","El Granada, CA 94018","Lot/land","0 San Pedro,","2","https://www.zillow.com/half-moon-bay-ca/2_p/","null","9,321 sqft","null","None","$298,000","null","null","null","null","null","null","$2,500/mo","5","5","8","No Data","null","null","null","null"
"1572897389-374","https://www.zillow.com/homes/half-moon-bay,-ca_rb/","","https://www.zillow.com/homedetails/0-Pine-Ave-Half-Moon-Bay-CA-94019/2121956419_zpid/","Half Moon Bay, CA 94019","Lot/land","0 Pine Ave,","2","https://www.zillow.com/half-moon-bay-ca/2_p/","null","5,998 sqft","null","None","$365,000","null","null","null","null","null","null","$2,400/mo","4","5","8","No Data","null","null","null","null"
"1572897455-397","https://www.zillow.com/homes/half-moon-bay,-ca_rb/","","https://www.zillow.com/homedetails/534-Silver-Ave-Half-Moon-Bay-CA-94019/15569813_zpid/","Half Moon Bay, CA 94019","Pre-foreclosure","534 Silver Ave,","","","2,870","3","3","$1,062,419","$1,062,419","Single Family","1991","Other","No Data","Single Family","8,712 sqft","null","4","5","8","{""targetDiv"":""gpt-ad-bceecc40-6754-4622-919e-e6050506d60f"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""534 Silver Ave"",""bd"":""3"",""city"":""Half_Moon_Bay"",""proptp"":""sfh"",""pid"":""15569813"",""lot"":""2"",""zestibuck"":""1-1_499m"",""listtp"":""buy_foreclosure"",""zguidh"":""1037515605781956583"",""sqftrange"":""2500-2999"",""price"":""1435702"",""sqft"":""2870"",""posting_url"":"""",""mlong"":""-122.433419"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""94019"",""mlat"":""37.474229"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISle1tt9xdy0ht1000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""1990-1999"",""zestimate"":""1435702"",""premieragent"":""no""}}","null","null","null","null"
"1572897457-398","https://www.zillow.com/homes/half-moon-bay,-ca_rb/","","https://www.zillow.com/homedetails/2300-Burning-Tree-Rd-Half-Moon-Bay-CA-94019/15588792_zpid/","Half Moon Bay, CA 94019","For sale","2300 Burning Tree Rd,","","","4,797","4","5","$1,942,440","$1,999,000","Single Family","1981","Forced air","None","Single Family","0.33 acres","$6,500/mo","4","5","8","{""targetDiv"":""gpt-ad-fb72adc0-8783-4a3a-8af4-dd28c24ce02a"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2300 Burning Tree Rd"",""bd"":""4"",""fsbid"":""13698"",""city"":""Half_Moon_Bay"",""proptp"":""sfh"",""pid"":""15588792"",""lot"":""3"",""zestibuck"":""1_5-1_999m"",""listtp"":""buy_agent"",""zguidh"":""5156365956534276720"",""sqftrange"":""4500-4999"",""price"":""1999000"",""oh"":""yes"",""sqft"":""4797"",""posting_url"":"""",""mlong"":""-122.431095"",""state"":""CA"",""park"":""yes"",""prange"":""1_5-1_999m"",""zip"":""94019"",""mlat"":""37.433573"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS37yx6zqa36c81000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""1980-1989"",""zestimate"":""1942440"",""premieragent"":""no""}}","null","null","null","null"
"1572897486-408","https://www.zillow.com/homes/half-moon-bay,-ca_rb/","","https://www.zillow.com/homedetails/331-San-Carlos-Ave-El-Granada-CA-94019/15552689_zpid/","El Granada, CA 94019","For sale","331 San Carlos Ave,","","","1,060","3","1","null","$950,000","Single Family","1956","Wall","None","Single Family","5,000 sqft","$3,795/mo","5","5","8","{""targetDiv"":""gpt-ad-6634abc3-d4aa-4f4b-b121-85ed60230c69"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""331 San Carlos Ave"",""bd"":""3"",""fsbid"":""4383"",""city"":""El_Granada"",""proptp"":""sfh"",""pid"":""15552689"",""lot"":""1"",""zestibuck"":""900-999k"",""listtp"":""buy_agent"",""zguidh"":""-882337472696904015"",""sqftrange"":""1000-1499"",""price"":""950000"",""oh"":""yes"",""sqft"":""1060"",""posting_url"":""https://www.coldwellbankerhomes.com/ca/el-granada/331-san-carlos-ave/pid_32491734/?utm_campaign=OLDP-Zillow&utm_source=zillow&utm_medium=oldp&utm_content=listing"",""mlong"":""-122.473275"",""state"":""CA"",""park"":""yes"",""prange"":""900-999k"",""zip"":""94019"",""mlat"":""37.506551"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISb5i6gvrl5yo00000000000.jpg"",""zusr"":""true"",""price_band"":""z900"",""yrblt"":""1940-1959"",""zestimate"":""959547"",""premieragent"":""no""}}","null","null","null","null"
