web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount
"1572893142-164","https://www.zillow.com/homes/Campbell-CA_rb/","","https://www.zillow.com/homedetails/70-S-4th-St-Campbell-CA-95008/19669321_zpid/","Campbell, CA 95008","For sale","70 S 4th St,","2","https://www.zillow.com/campbell-ca/2_p/","null","--","null","$2,173,107","$2,199,000","Multi Family","1940","Forced air","Central","1 space","$1,198","$3,500/mo","7","7","6","null","Composition","null","Public Utilities, Individual Electric Meters, Individual Gas Meters","$18,597"
"1572893495-188","https://www.zillow.com/homes/Campbell-CA_rb/","","https://www.zillow.com/homedetails/365-N-3rd-St-APT-3-Campbell-CA-95008/19588030_zpid/","Campbell, CA 95008","For sale","365 N 3rd St APT 3,","","","903","2","1","null","$639,000","Condo","1971","Forced air","Central","1 space","$328/month","$2,600/mo","4","4","6","null","Composition","null","Individual Electric Meters","$6,254"
"1572893641-199","https://www.zillow.com/homes/Campbell-CA_rb/","","https://www.zillow.com/homedetails/126-Monte-Villa-Ct-Campbell-CA-95008/19672925_zpid/","Campbell, CA 95008","For sale","126 Monte Villa Ct,","","","1,359","2","3","$758,904","$749,888","Townhouse","1984","Forced air","None","2 spaces","714 sqft","$2,995/mo","7","7","9","None","Composition","null","Public Utilities","$7,849"
"1572893246-171","https://www.zillow.com/homes/Campbell-CA_rb/","","https://www.zillow.com/homedetails/1673-Whitwood-Ln-Campbell-CA-95008/153338144_zpid/","Campbell, CA 95008","For sale","1673 Whitwood Ln,","","","null","--","null","$2,218,295","$2,250,000","Multi Family","1962","Forced air","Central","4 spaces","$682","$3,125/mo","7","7","8","null","Composition","null","Individual Electric Meters, Individual Gas Meters","$22,254"
"1572893715-204","https://www.zillow.com/homes/Campbell-CA_rb/","","https://www.zillow.com/homedetails/1732-Whitwood-Ln-Campbell-CA-95008/153337812_zpid/","Campbell, CA 95008","For sale","1732 Whitwood Ln,","","","null","--","null","$2,165,605","$2,125,000","Multi Family","1960","Gas","None","4 spaces","$635","$2,950/mo","7","7","8","null","Composition","null","Individual Electric Meters, Individual Gas Meters","$21,409"
"1572893316-175","https://www.zillow.com/homes/Campbell-CA_rb/","","https://www.zillow.com/homedetails/1024-Smith-Ave-Campbell-CA-95008/19664535_zpid/","Campbell, CA 95008","For sale","1024 Smith Ave,","","","1,076","3","2","$1,114,699","$1,099,000","Single Family","1961","Forced air","Central","2 spaces","6,098 sqft","$3,595/mo","7","7","8","Central AC","Composition","null","Public Utilities","$9,699"
"1572893138-163","https://www.zillow.com/homes/Campbell-CA_rb/","","https://www.zillow.com/homedetails/4-La-Paloma-4-Campbell-CA-95008/2083319546_zpid/","Campbell, CA 95008","For sale","4 La Paloma # 4,","2","https://www.zillow.com/campbell-ca/2_p/","1,440","2","2","$309,999","$309,999","Mobile / Manufactured","1968","Gas","Other","Carport","$215","$3,350/mo","6","7","9","null","No","null","Other","null"
"1572893228-170","https://www.zillow.com/homes/Campbell-CA_rb/","","https://www.zillow.com/homedetails/791-Marilyn-Dr-Campbell-CA-95008/19664254_zpid/","Campbell, CA 95008","For sale","791 Marilyn Dr,","","","1,603","4","3","$1,293,914","$1,299,000","Single Family","1962","Forced air","Central","2 spaces","6,599 sqft","$3,995/mo","7","7","8","null","Composition","null","Public Utilities","$11,459"
"1572893287-173","https://www.zillow.com/homes/Campbell-CA_rb/","","https://www.zillow.com/homedetails/300-W-Sunnyoaks-Ave-Campbell-CA-95008/19665948_zpid/","Campbell, CA 95008","For sale","300 W Sunnyoaks Ave,","","","1,248","2","2","$824,753","$829,000","Townhouse","1988","Forced air","None","No Data","574 sqft","$3,017/mo","7","7","8","null","Composition","null","Public Utilities","$2,258"
"1572893106-157","https://www.zillow.com/homes/Campbell-CA_rb/","","https://www.zillow.com/homedetails/1500-Camden-Ave-Campbell-CA-95008/19670802_zpid/","Campbell, CA 95008","Lot/land","1500 Camden Ave,","2","https://www.zillow.com/campbell-ca/2_p/","null","871 sqft","null","None","$1,026,000","null","null","null","null","null","null","$3,200/mo","7","7","9","null","null","null","null","$2,474"
