web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,page5,page5-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount,next_page6,next_page6-href,next_page7,next_page7-href,next_page8,next_page8-href,next_page9,next_page9-href,next_page10,next_page10-href,next_page11,next_page11-href,next_page12,next_page12-href,next_page13,next_page13-href,next_page14,next_page14-href,next_page15,next_page15-href,next_page16,next_page16-href,next_page17,next_page17-href,next_page18,next_page18-href,next_page19,next_page19-href,next_page20,next_page20-href
"1572906272-5379","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/527-Mendocino-Ave-STE-E-Santa-Rosa-CA-95401/2083040092_zpid/","Santa Rosa, CA 95401","For sale","527 Mendocino Ave STE E,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","1,404","--","2","$459,001","$459,000","Multi Family","2006","No Data","No Data","Multi Family","$327","$2,300/mo","1","4","8","No Data","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","","","","","","","","","","","","","","","","","","","","","","","",""
"1572905077-4420","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/1166-Kawana-Ter-Santa-Rosa-CA-95404/15788365_zpid/","Santa Rosa, CA 95404","Lot/land","1166 Kawana Ter,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","null","4.78 acres","null","None","$2,500,000","null","null","null","null","null","null","$2,650/mo","3","4","7","No Data","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","NEXT","https://www.zillow.com/santa-rosa-ca/9_p/","NEXT","https://www.zillow.com/santa-rosa-ca/10_p/","NEXT","https://www.zillow.com/santa-rosa-ca/11_p/","NEXT","https://www.zillow.com/santa-rosa-ca/12_p/","NEXT","https://www.zillow.com/santa-rosa-ca/13_p/","NEXT","https://www.zillow.com/santa-rosa-ca/14_p/","NEXT","https://www.zillow.com/santa-rosa-ca/15_p/","NEXT","https://www.zillow.com/santa-rosa-ca/16_p/","","","","","","","",""
"1572906325-5423","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/1904-Gardenview-Cir-Santa-Rosa-CA-95403/184958557_zpid/","Santa Rosa, CA 95403","New construction","1904 Gardenview Cir,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","2,880","4","3","$985,866","$999,900","Single Family","2019","Forced air","Central","Single Family","6,534 sqft","null","7","4","8","No Data","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","","","","","","","","","","","","","","","","","","","","","","","",""
"1572904756-4156","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/4966-Lakepointe-Cir-Santa-Rosa-CA-95403/15865029_zpid/","Santa Rosa, CA 95403","Lot/land","4966 Lakepointe Cir,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","null","10,454 sqft","null","None","$399,000","null","null","null","null","null","null","null","5","4","8","No Data","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","NEXT","https://www.zillow.com/santa-rosa-ca/9_p/","NEXT","https://www.zillow.com/santa-rosa-ca/10_p/","NEXT","https://www.zillow.com/santa-rosa-ca/11_p/","NEXT","https://www.zillow.com/santa-rosa-ca/12_p/","NEXT","https://www.zillow.com/santa-rosa-ca/13_p/","NEXT","https://www.zillow.com/santa-rosa-ca/14_p/","NEXT","https://www.zillow.com/santa-rosa-ca/15_p/","NEXT","https://www.zillow.com/santa-rosa-ca/16_p/","NEXT","https://www.zillow.com/santa-rosa-ca/17_p/","NEXT","https://www.zillow.com/santa-rosa-ca/18_p/","","","",""
"1572904931-4299","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/740-Mendocino-Ave-Santa-Rosa-CA-95401/2082462951_zpid/","Santa Rosa, CA 95401","For sale","740 Mendocino Ave,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","null","--","null","null","$1,050,000","Multi Family","1900","Wall","No Data","Multi Family","No Data","$2,500/mo","1","4","8","No Data","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","NEXT","https://www.zillow.com/santa-rosa-ca/9_p/","NEXT","https://www.zillow.com/santa-rosa-ca/10_p/","NEXT","https://www.zillow.com/santa-rosa-ca/11_p/","NEXT","https://www.zillow.com/santa-rosa-ca/12_p/","NEXT","https://www.zillow.com/santa-rosa-ca/13_p/","NEXT","https://www.zillow.com/santa-rosa-ca/14_p/","NEXT","https://www.zillow.com/santa-rosa-ca/15_p/","NEXT","https://www.zillow.com/santa-rosa-ca/16_p/","NEXT","https://www.zillow.com/santa-rosa-ca/17_p/","","","","","",""
"1572906832-5834","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/3905-New-Zealand-Ave-Santa-Rosa-CA-95407/15782095_zpid/","Santa Rosa, CA 95407","For sale","3905 New Zealand Ave,","","","","","4","https://www.zillow.com/santa-rosa-ca/4_p/","","","1,884","3","3","$545,004","$545,000","Single Family","1999","Other","No Data","Single Family","4,356 sqft","$2,800/mo","4","2","3","No Data","null","null","null","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1572905290-4588","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/4985-Pinecroft-Way-Santa-Rosa-CA-95404/111437531_zpid/","Santa Rosa, CA 95404","Lot/land","4985 Pinecroft Way,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","null","1 acre","null","null","$350,000","null","null","null","null","null","null","null","7","8","null","No Data","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","NEXT","https://www.zillow.com/santa-rosa-ca/9_p/","NEXT","https://www.zillow.com/santa-rosa-ca/10_p/","NEXT","https://www.zillow.com/santa-rosa-ca/11_p/","NEXT","https://www.zillow.com/santa-rosa-ca/12_p/","NEXT","https://www.zillow.com/santa-rosa-ca/13_p/","NEXT","https://www.zillow.com/santa-rosa-ca/14_p/","NEXT","https://www.zillow.com/santa-rosa-ca/15_p/","","","","","","","","","",""
"1572904501-3915","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/1020-Quietwater-Rdg-1022-Santa-Rosa-CA-95404/2086765119_zpid/","Santa Rosa, CA 95404","Lot/land","1020 Quietwater Rdg # 1022,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","null","6.16 acres","null","null","$699,000","null","null","null","null","null","null","$2,100/mo","null","null","null","No Data","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","NEXT","https://www.zillow.com/santa-rosa-ca/9_p/","NEXT","https://www.zillow.com/santa-rosa-ca/10_p/","NEXT","https://www.zillow.com/santa-rosa-ca/11_p/","NEXT","https://www.zillow.com/santa-rosa-ca/12_p/","NEXT","https://www.zillow.com/santa-rosa-ca/13_p/","NEXT","https://www.zillow.com/santa-rosa-ca/14_p/","NEXT","https://www.zillow.com/santa-rosa-ca/15_p/","NEXT","https://www.zillow.com/santa-rosa-ca/16_p/","NEXT","https://www.zillow.com/santa-rosa-ca/17_p/","NEXT","https://www.zillow.com/santa-rosa-ca/18_p/","NEXT","https://www.zillow.com/santa-rosa-ca/19_p/","NEXT","https://www.zillow.com/santa-rosa-ca/20_p/"
"1572906923-5909","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/2314-Sunrise-Ave-Santa-Rosa-CA-95409/15868702_zpid/","Santa Rosa, CA 95409","For sale","2314 Sunrise Ave,","","","","","4","https://www.zillow.com/santa-rosa-ca/4_p/","","","3,217","4","4","$1,071,737","$1,075,000","Single Family","1955","Other","No Data","Single Family","0.48 acres","$3,700/mo","7","9","null","No Data","null","null","null","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1572905704-4931","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/community/village-station/2091657474_zpid/","Santa Rosa, CA 95407","New construction","Buildable plan: Plan B, Village Station,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","1,530","4","3","None","$533,990","Single Family","2019","No Data","No Data","Single Family","No Data","null","3","2","3","No Data","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","NEXT","https://www.zillow.com/santa-rosa-ca/9_p/","NEXT","https://www.zillow.com/santa-rosa-ca/10_p/","NEXT","https://www.zillow.com/santa-rosa-ca/11_p/","NEXT","https://www.zillow.com/santa-rosa-ca/12_p/","","","","","","","","","","","","","","","",""
"1572905189-4509","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/457-Singing-Woods-Ln-Santa-Rosa-CA-95409/15767098_zpid/","Santa Rosa, CA 95409","For sale","457 Singing Woods Ln,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","1,485","2","2","null","$659,000","Single Family","1980","None","No Data","Single Family","3,301 sqft","$2,600/mo","7","9","null","{""targetDiv"":""gpt-ad-376a8eea-6578-43bd-ba38-a17b0d7cfa15"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""457 Singing Woods Ln"",""bd"":""2"",""fsbid"":""3031"",""city"":""Santa_Rosa"",""proptp"":""sfh"",""pid"":""15767098"",""lot"":""1"",""zestibuck"":""600-699k"",""listtp"":""buy_agent"",""zguidh"":""-3013752460174197816"",""sqftrange"":""1000-1499"",""price"":""659000"",""sqft"":""1485"",""posting_url"":""http://www.century21.com/property/457-Singing-Woods-Ln-Santa-Rosa-CA-95409/11942178/detail"",""mlong"":""-122.5931"",""state"":""CA"",""prange"":""600-699k"",""zip"":""95409"",""mlat"":""38.431217"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISne1hwbrinl5a1000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""hood"":""Oakmont"",""yrblt"":""1980-1989"",""zestimate"":""650520"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","NEXT","https://www.zillow.com/santa-rosa-ca/9_p/","NEXT","https://www.zillow.com/santa-rosa-ca/10_p/","NEXT","https://www.zillow.com/santa-rosa-ca/11_p/","NEXT","https://www.zillow.com/santa-rosa-ca/12_p/","NEXT","https://www.zillow.com/santa-rosa-ca/13_p/","NEXT","https://www.zillow.com/santa-rosa-ca/14_p/","NEXT","https://www.zillow.com/santa-rosa-ca/15_p/","","","","","","","","","",""
"1572906295-5398","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/605-Acacia-Ln-Santa-Rosa-CA-95409/15871573_zpid/","Santa Rosa, CA 95409","For sale","605 Acacia Ln,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","1,452","3","2","$614,016","$624,900","Single Family","1957","None","No Data","Single Family","0.67 acres","$2,900/mo","7","9","null","No Data","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","","","","","","","","","","","","","","","","","","","","","","","",""
"1572904618-4030","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/4848-Carriage-Ln-Santa-Rosa-CA-95403/15786518_zpid/","Santa Rosa, CA 95403","Lot/land","4848 Carriage Ln,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","null","9,583 sqft","null","None","$225,000","null","null","null","null","null","null","null","6","4","8","No Data","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","NEXT","https://www.zillow.com/santa-rosa-ca/9_p/","NEXT","https://www.zillow.com/santa-rosa-ca/10_p/","NEXT","https://www.zillow.com/santa-rosa-ca/11_p/","NEXT","https://www.zillow.com/santa-rosa-ca/12_p/","NEXT","https://www.zillow.com/santa-rosa-ca/13_p/","NEXT","https://www.zillow.com/santa-rosa-ca/14_p/","NEXT","https://www.zillow.com/santa-rosa-ca/15_p/","NEXT","https://www.zillow.com/santa-rosa-ca/16_p/","NEXT","https://www.zillow.com/santa-rosa-ca/17_p/","NEXT","https://www.zillow.com/santa-rosa-ca/18_p/","NEXT","https://www.zillow.com/santa-rosa-ca/19_p/","",""
"1572905750-4965","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/3536-Kirkridge-St-Santa-Rosa-CA-95403/15863938_zpid/","Santa Rosa, CA 95403","For sale","3536 Kirkridge St,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","1,848","3","3","$794,003","$794,000","Single Family","1997","Other","Central","Single Family","5,662 sqft","$3,000/mo","7","4","8","No Data","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","NEXT","https://www.zillow.com/santa-rosa-ca/9_p/","NEXT","https://www.zillow.com/santa-rosa-ca/10_p/","NEXT","https://www.zillow.com/santa-rosa-ca/11_p/","","","","","","","","","","","","","","","","","",""
"1572905971-5138","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/2001-Shelbourne-Way-Santa-Rosa-CA-95403/15776192_zpid/","Santa Rosa, CA 95403","For sale","2001 Shelbourne Way,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","1,618","3","2","$675,001","$675,000","Single Family","2019","No Data","No Data","Single Family","6,098 sqft","null","null","null","null","No Data","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","NEXT","https://www.zillow.com/santa-rosa-ca/9_p/","NEXT","https://www.zillow.com/santa-rosa-ca/10_p/","","","","","","","","","","","","","","","","","","","",""
"1572907284-6188","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/community/santa-rosa-reserve/2087838831_zpid/","Santa Rosa, CA 95403","New construction","Buildable plan: Residence Two, Santa Rosa - Reserve,","","","","","","","","","2,743","4","2.5","None","$799,990","Single Family","2019","No Data","No Data","Single Family","No Data","null","4","4","4","{""targetDiv"":""gpt-ad-fcf91299-ed3a-437e-83e6-54ff6d1d1221"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" UW95SZ"",""aamgnrc1"":""2433 Francisco Ave"",""bd"":""4"",""fsbid"":""14638"",""city"":""Santa_Rosa"",""proptp"":""sfh"",""pid"":""2087838831"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""2500-2999"",""price"":""799990"",""sqft"":""2743"",""posting_url"":""https://www.cityventures.com/santa-rosa-2/?utm_medium=Zillow&utm_source=Santa+Rosa&nhf_channel=6&nhf_listing_id=37974&nhf_listing_type=community&utm_term=comm_SantaRosa-Reserve&utm_campaign=Santa+Rosa%2FCA"",""state"":""CA"",""mlong"":""-122.761146"",""cnty"":""Sonoma"",""prange"":""700-799k"",""zip"":""95403"",""mlat"":""38.480981"",""plid"":""8547413"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISyrvaeox8vm1v0000000000.jpg"",""zusr"":""true"",""hood"":""Northwest_Santa_Rosa"",""yrblt"":""2010-2019"",""premieragent"":""no"",""builderChatId"":""14638-787978"",""dma"":""37""}}","null","null","null","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1572905672-4905","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/5430-Petaluma-Hill-Rd-Santa-Rosa-CA-95404/15789456_zpid/","Santa Rosa, CA 95404","For sale","5430 Petaluma Hill Rd,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","2,574","3","3","None","$2,500,000","Single Family","1999","Other","Central","Single Family","21.56 acres","$3,995/mo","4","2","3","No Data","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","NEXT","https://www.zillow.com/santa-rosa-ca/9_p/","NEXT","https://www.zillow.com/santa-rosa-ca/10_p/","NEXT","https://www.zillow.com/santa-rosa-ca/11_p/","NEXT","https://www.zillow.com/santa-rosa-ca/12_p/","","","","","","","","","","","","","","","",""
"1572905081-4422","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/98-Coronado-Cir-Santa-Rosa-CA-95409/2084750734_zpid/","Santa Rosa, CA 95409","For sale","98 Coronado Cir,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","1,040","2","2","null","$89,900","Mobile / Manufactured","1967","Other","No Data","Mobile / Manufactured","$86","$2,314/mo","7","9","null","No Data","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","NEXT","https://www.zillow.com/santa-rosa-ca/9_p/","NEXT","https://www.zillow.com/santa-rosa-ca/10_p/","NEXT","https://www.zillow.com/santa-rosa-ca/11_p/","NEXT","https://www.zillow.com/santa-rosa-ca/12_p/","NEXT","https://www.zillow.com/santa-rosa-ca/13_p/","NEXT","https://www.zillow.com/santa-rosa-ca/14_p/","NEXT","https://www.zillow.com/santa-rosa-ca/15_p/","NEXT","https://www.zillow.com/santa-rosa-ca/16_p/","","","","","","","",""
"1572905858-5048","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/8598-Tarwater-Rd-Santa-Rosa-CA-95404/184852854_zpid/","Santa Rosa, CA 95404","For sale","8598 Tarwater Rd,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","2,758","3","2","null","$1,088,800","Single Family","1951","Baseboard, Other","No Data","Single Family","68 acres","$3,500/mo","7","9","null","No Data","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","NEXT","https://www.zillow.com/santa-rosa-ca/9_p/","NEXT","https://www.zillow.com/santa-rosa-ca/10_p/","NEXT","https://www.zillow.com/santa-rosa-ca/11_p/","","","","","","","","","","","","","","","","","",""
"1572906436-5513","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/2327-Rancho-Cabeza-Dr-Santa-Rosa-CA-95404/69024101_zpid/","Santa Rosa, CA 95404","For sale","2327 Rancho Cabeza Dr,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","3,701","5","4","null","$1,399,999","Single Family","2005","No Data","No Data","Single Family","9,147 sqft","$4,781/mo","7","4","8","No Data","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1572904511-3926","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/3910-Heathfield-Pl-Santa-Rosa-CA-95404/49816407_zpid/","Santa Rosa, CA 95404","Lot/land","3910 Heathfield Pl,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","null","0.59 acres","null","None","$428,000","null","null","null","null","null","null","null","7","4","8","No Data","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","NEXT","https://www.zillow.com/santa-rosa-ca/9_p/","NEXT","https://www.zillow.com/santa-rosa-ca/10_p/","NEXT","https://www.zillow.com/santa-rosa-ca/11_p/","NEXT","https://www.zillow.com/santa-rosa-ca/12_p/","NEXT","https://www.zillow.com/santa-rosa-ca/13_p/","NEXT","https://www.zillow.com/santa-rosa-ca/14_p/","NEXT","https://www.zillow.com/santa-rosa-ca/15_p/","NEXT","https://www.zillow.com/santa-rosa-ca/16_p/","NEXT","https://www.zillow.com/santa-rosa-ca/17_p/","NEXT","https://www.zillow.com/santa-rosa-ca/18_p/","NEXT","https://www.zillow.com/santa-rosa-ca/19_p/","NEXT","https://www.zillow.com/santa-rosa-ca/20_p/"
"1572906290-5395","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/3941-Golden-Gate-Ave-Santa-Rosa-CA-95407/15779733_zpid/","Santa Rosa, CA 95407","Pre-foreclosure","3941 Golden Gate Ave,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","null","2","null","$265,022","$265,022","Multiple Occupancy","1947","Wall","No Data","Multiple Occupancy","null","null","4","2","3","{""targetDiv"":""gpt-ad-7d61318f-4de3-4851-a9ba-51ee442c2721"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""95407"",""aamgnrc1"":""3941 Golden Gate Ave"",""mlat"":""38.422733"",""bd"":""2"",""z_listing_image_url"":"""",""zusr"":""true"",""city"":""Santa_Rosa"",""pid"":""15779733"",""price_band"":""z300"",""yrblt"":""1940-1959"",""zestimate"":""358138"",""lot"":""4"",""zestibuck"":""350-399k"",""listtp"":""buy_foreclosure"",""zguidh"":""-619857869663875234"",""premieragent"":""no"",""sqftrange"":""1500-1999"",""price"":""370000"",""sqft"":""1983"",""posting_url"":"""",""mlong"":""-122.765201"",""state"":""CA"",""prange"":""350-399k""}}","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","","","","","","","","","","","","","","","","","","","","","","","",""
"1572906931-5915","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/1398-Michele-Way-Santa-Rosa-CA-95404/15808819_zpid/","Santa Rosa, CA 95404","Lot/land","1398 Michele Way,","","","","","4","https://www.zillow.com/santa-rosa-ca/4_p/","","","null","1.49 acres","null","None","$130,000","null","null","null","null","null","null","null","5","4","8","No Data","null","null","null","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1572905154-4482","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/1860-Crimson-Ln-Santa-Rosa-CA-95403/15778517_zpid/","Santa Rosa, CA 95403","Lot/land","1860 Crimson Ln,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","null","6,534 sqft","null","None","$240,000","null","null","null","null","null","null","null","5","4","8","No Data","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","NEXT","https://www.zillow.com/santa-rosa-ca/9_p/","NEXT","https://www.zillow.com/santa-rosa-ca/10_p/","NEXT","https://www.zillow.com/santa-rosa-ca/11_p/","NEXT","https://www.zillow.com/santa-rosa-ca/12_p/","NEXT","https://www.zillow.com/santa-rosa-ca/13_p/","NEXT","https://www.zillow.com/santa-rosa-ca/14_p/","NEXT","https://www.zillow.com/santa-rosa-ca/15_p/","","","","","","","","","",""
"1572906306-5407","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/1702-Glenbrook-Dr-APT-F-Santa-Rosa-CA-95401/2095964582_zpid/","Santa Rosa, CA 95401","For sale","1702 Glenbrook Dr APT F,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","1,044","2","2","$285,707","$290,000","Condo","1979","No Data","No Data","Condo","$443/month","$2,100/mo","6","2","3","No Data","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","","","","","","","","","","","","","","","","","","","","","","","",""
"1572905837-5032","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/69-Redwood-Ct-Santa-Rosa-CA-95409/15872094_zpid/","Santa Rosa, CA 95409","For sale","69 Redwood Ct,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","1,166","3","3","$399,254","$399,250","Condo","1975","Other","No Data","Condo","$436/month","$2,450/mo","7","9","null","No Data","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","NEXT","https://www.zillow.com/santa-rosa-ca/9_p/","NEXT","https://www.zillow.com/santa-rosa-ca/10_p/","NEXT","https://www.zillow.com/santa-rosa-ca/11_p/","","","","","","","","","","","","","","","","","",""
"1572904980-4339","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/1107-Cottage-Valley-Ln-Santa-Rosa-CA-95403/2105466413_zpid/","Santa Rosa, CA 95403","Lot/land","1107 Cottage Valley Ln,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","null","2.04 acres","null","None","$1,333,000","null","null","null","null","null","null","$2,200/mo","NA","3","7","No Data","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","NEXT","https://www.zillow.com/santa-rosa-ca/9_p/","NEXT","https://www.zillow.com/santa-rosa-ca/10_p/","NEXT","https://www.zillow.com/santa-rosa-ca/11_p/","NEXT","https://www.zillow.com/santa-rosa-ca/12_p/","NEXT","https://www.zillow.com/santa-rosa-ca/13_p/","NEXT","https://www.zillow.com/santa-rosa-ca/14_p/","NEXT","https://www.zillow.com/santa-rosa-ca/15_p/","NEXT","https://www.zillow.com/santa-rosa-ca/16_p/","NEXT","https://www.zillow.com/santa-rosa-ca/17_p/","","","","","",""
