web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,page5,page5-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount
"1572919148-8994","https://www.zillow.com/homes/walnut-creek-CA_rb/","","https://www.zillow.com/homedetails/1251-Walker-Ave-3-Walnut-Creek-CA-94596/2082758529_zpid/","Walnut Creek, CA 94596","New construction","1251 Walker Ave # 3,","","","","","","","5","https://www.zillow.com/walnut-creek-ca/5_p/","1,378","2","2","$949,853","$949,000","Townhouse","No Data","No Data","No Data","Townhouse","No Data","null","9","8","9","{""targetDiv"":""gpt-ad-855ecb44-18e3-4bc6-b714-3c8ef4d3156f"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 3"",""aamgnrc1"":""1251 Walker Ave"",""bd"":""2"",""fsbid"":""14581"",""city"":""Walnut_Creek"",""proptp"":""twn"",""pid"":""2082758529"",""zestibuck"":""900-999k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""1000-1499"",""price"":""949000"",""sqft"":""1378"",""posting_url"":""https://landseahomes.com/northern-california/stoneyridge?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=577344&nhf_listing_type=plan&utm_term=plan_PlanThree&utm_campaign=Walnut+Creek%2FCA"",""state"":""CA"",""mlong"":""-122.054607"",""cnty"":""Santa_Clara"",""prange"":""900-999k"",""zip"":""94596"",""mlat"":""37.898601"",""plid"":""2085089"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISbt48zolk4xdn1000000000.jpg"",""zusr"":""true"",""price_band"":""z900"",""zestimate"":""949853"",""premieragent"":""no"",""builderChatId"":""14581-799113"",""dma"":""37""}}","null","null","null","null"
"1572919158-9006","https://www.zillow.com/homes/walnut-creek-CA_rb/","","https://www.zillow.com/homedetails/3685-Vista-Charonoaks-Walnut-Creek-CA-94598/18377036_zpid/","Walnut Creek, CA 94598","Pre-foreclosure","3685 Vista Charonoaks,","","","","","","","5","https://www.zillow.com/walnut-creek-ca/5_p/","3,502","6","3","$1,559,531","$1,559,531","Single Family","1984","Forced air","Central","Single Family","0.31 acres","null","6","9","10","{""targetDiv"":""gpt-ad-cc7bcfb7-c63b-40eb-9e5a-e1bf5d66c8b2"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""3685 Vista Charonoaks"",""bd"":""6"",""city"":""Walnut_Creek"",""proptp"":""sfh"",""pid"":""18377036"",""lot"":""3"",""zestibuck"":""1_5-1_999m"",""listtp"":""buy_foreclosure"",""zguidh"":""382270011189642356"",""sqftrange"":""3500-3999"",""price"":""1607764"",""sqft"":""3502"",""posting_url"":"""",""mlong"":""-122.000987"",""state"":""CA"",""park"":""yes"",""prange"":""1_5-1_999m"",""zip"":""94598"",""mlat"":""37.920565"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISyjxmyu9o7b171000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""1980-1989"",""zestimate"":""1607764"",""premieragent"":""no""}}","null","null","null","null"
"1572919881-9810","https://www.zillow.com/homes/walnut-creek-CA_rb/","","https://www.zillow.com/homedetails/1841-Cannon-Dr-Walnut-Creek-CA-94597/18405577_zpid/","Walnut Creek, CA 94597","For sale","1841 Cannon Dr,","2","https://www.zillow.com/walnut-creek-ca/2_p/","","","","","","","1,394","3","3","$660,291","$657,000","Townhouse","1971","Forced air","Central","Townhouse","1,001 sqft","null","7","6","9","{""targetDiv"":""gpt-ad-7f1bdff3-a837-4685-8179-48da6519091b"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1841 Cannon Dr"",""bd"":""3"",""fsbid"":""14106"",""city"":""Walnut_Creek"",""proptp"":""twn"",""pid"":""18405577"",""lot"":""1"",""zestibuck"":""600-699k"",""listtp"":""buy_agent"",""zguidh"":""7403613260706738491"",""sqftrange"":""1000-1499"",""price"":""657000"",""sqft"":""1394"",""posting_url"":"""",""mlong"":""-122.093569"",""state"":""CA"",""park"":""yes"",""prange"":""600-699k"",""zip"":""94597"",""mlat"":""37.921266"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISvo23tsqkg8os1000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""yrblt"":""1970-1979"",""zestimate"":""660291"",""premieragent"":""no""}}","null","null","null","null"
"1572919088-8931","https://www.zillow.com/homes/walnut-creek-CA_rb/","","https://www.zillow.com/homedetails/4332-Terra-Granada-Dr-APT-1B-Walnut-Creek-CA-94595/18424667_zpid/","Walnut Creek, CA 94595","For sale","4332 Terra Granada Dr APT 1B,","","","","","","","5","https://www.zillow.com/walnut-creek-ca/5_p/","1,675","2","2","$837,094","$830,000","Condo","1988","Forced air","Central","Condo","$935/month","$3,100/mo","9","8","9","{""targetDiv"":""gpt-ad-1ddafef5-3e60-4cf4-9c5d-a96cbe3d7513"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Apt 1B"",""aamgnrc1"":""4332 Terra Granada Dr"",""bd"":""2"",""fsbid"":""14106"",""city"":""Walnut_Creek"",""proptp"":""cnd"",""pid"":""18424667"",""zestibuck"":""800-899k"",""listtp"":""buy_agent"",""zguidh"":""6639685209973119719"",""sqftrange"":""1500-1999"",""price"":""830000"",""sqft"":""1675"",""posting_url"":"""",""mlong"":""-122.060728"",""state"":""CA"",""park"":""yes"",""prange"":""800-899k"",""zip"":""94595"",""mlat"":""37.85"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISf40v71ahvn941000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""yrblt"":""1980-1989"",""zestimate"":""837094"",""premieragent"":""no""}}","null","null","null","null"
"1572919806-9733","https://www.zillow.com/homes/walnut-creek-CA_rb/","","https://www.zillow.com/homedetails/144-Rudgear-Dr-Walnut-Creek-CA-94596/18420228_zpid/","Walnut Creek, CA 94596","For sale","144 Rudgear Dr,","2","https://www.zillow.com/walnut-creek-ca/2_p/","","","","","","","3,767","5","4","$2,164,541","$2,199,000","Single Family","2000","Forced air","Central","Single Family","0.6 acres","$7,582/mo","7","8","9","{""targetDiv"":""gpt-ad-2ef84970-d432-4762-a95a-d857cc97b513"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""144 Rudgear Dr"",""bd"":""5"",""fsbid"":""14106"",""city"":""Walnut_Creek"",""proptp"":""sfh"",""pid"":""18420228"",""lot"":""4"",""zestibuck"":""2-2_499m"",""listtp"":""buy_agent"",""zguidh"":""8929434113435004853"",""sqftrange"":""3500-3999"",""price"":""2199000"",""sqft"":""3767"",""posting_url"":""http://www.simkinengland.com"",""mlong"":""-122.041832"",""state"":""CA"",""park"":""yes"",""prange"":""2-2_499m"",""zip"":""94596"",""mlat"":""37.879683"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISjro04z5r8ic91000000000.jpg"",""zusr"":""true"",""price_band"":""z2m"",""yrblt"":""2000-2009"",""zestimate"":""2164541"",""premieragent"":""no""}}","null","null","null","null"
"1572919389-9265","https://www.zillow.com/homes/walnut-creek-CA_rb/","","https://www.zillow.com/homedetails/1632-San-Miguel-Dr-Walnut-Creek-CA-94596/18413758_zpid/","Walnut Creek, CA 94596","For sale","1632 San Miguel Dr,","","","","","4","https://www.zillow.com/walnut-creek-ca/4_p/","","","2,262","3","2","null","$994,995","Condo","1983","Forced air","Central","Condo","$600/month","null","9","8","9","{""targetDiv"":""gpt-ad-547f0404-b352-41e4-a0e2-4a4202cade19"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1632 San Miguel Dr"",""bd"":""3"",""fsbid"":""6038"",""city"":""Walnut_Creek"",""proptp"":""cnd"",""pid"":""18413758"",""zestibuck"":""900-999k"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-6392755631447783057"",""sqftrange"":""2000-2499"",""price"":""994995"",""sqft"":""2262"",""posting_url"":""http://www.bhgre.com/property/1632-San-Miguel-Dr-Walnut-Creek-CA-94596/4169148/detail"",""mlong"":""-122.055078"",""state"":""CA"",""park"":""yes"",""prange"":""900-999k"",""zip"":""94596"",""mlat"":""37.899014"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7ear0cqjqlwe0000000000.jpg"",""zusr"":""true"",""price_band"":""z900"",""yrblt"":""1980-1989"",""zestimate"":""994999"",""premieragent"":""no""}}","null","null","null","null"
"1572920171-10025","https://www.zillow.com/homes/walnut-creek-CA_rb/","","https://www.zillow.com/homedetails/1840-Tice-Creek-Dr-APT-2326-Walnut-Creek-CA-94595/18425213_zpid/","Walnut Creek, CA 94595","For sale","1840 Tice Creek Dr APT 2326,","","","","","","","","","1,123","1","2","$715,843","$699,000","Condo","1991","Forced air","Central","Condo","$2,246/month","$2,900/mo","9","8","9","{""targetDiv"":""gpt-ad-ab590ca5-0e9a-4314-9586-929c011b81f1"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Apt 2326"",""aamgnrc1"":""1840 Tice Creek Dr"",""bd"":""1"",""fsbid"":""13599"",""city"":""Walnut_Creek"",""proptp"":""cnd"",""pid"":""18425213"",""zestibuck"":""700-799k"",""listtp"":""buy_agent"",""zguidh"":""-2367817326079318720"",""sqftrange"":""1000-1499"",""price"":""699000"",""sqft"":""1123"",""posting_url"":""https://www.bhhs.com/drysdaleproperties-ca326/ca/1840-tice-creek-dr-walnut-creek-94595/pid-2191468966?lead=MemberKey%3D222968%26LeadBrand%3D11413101711000010000"",""mlong"":""-122.075609"",""state"":""CA"",""prange"":""600-699k"",""zip"":""94595"",""mlat"":""37.873658"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISv8utbtcswkee1000000000.jpg"",""zusr"":""true"",""price_band"":""z700"",""yrblt"":""1990-1999"",""zestimate"":""715843"",""premieragent"":""no""}}","null","null","null","null"
"1572919335-9204","https://www.zillow.com/homes/walnut-creek-CA_rb/","","https://www.zillow.com/homedetails/2101-Golden-Rain-Rd-APT-5-Walnut-Creek-CA-94595/18555249_zpid/","Walnut Creek, CA 94595","For sale","2101 Golden Rain Rd APT 5,","","","","","4","https://www.zillow.com/walnut-creek-ca/4_p/","","","1,054","2","1","null","$395,000","Condo","1965","Forced air","Central","Condo","$681/month","$2,500/mo","9","8","9","{""targetDiv"":""gpt-ad-62d552b2-cf2e-427b-95c7-8988ec78a9f4"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Apt 5"",""aamgnrc1"":""2101 Golden Rain Rd"",""bd"":""2"",""fsbid"":""4383"",""city"":""Walnut_Creek"",""proptp"":""cnd"",""pid"":""18555249"",""zestibuck"":""400-449k"",""listtp"":""buy_agent"",""zguidh"":""-8062406546390176640"",""sqftrange"":""1000-1499"",""price"":""395000"",""sqft"":""1054"",""posting_url"":""https://www.coldwellbankerhomes.com/ca/walnut-creek/2101-golden-rain-5/pid_33107218/?utm_campaign=OLDP-Zillow&utm_source=zillow&utm_medium=oldp&utm_content=listing"",""mlong"":""-122.079985"",""state"":""CA"",""prange"":""350-399k"",""zip"":""94595"",""mlat"":""37.878798"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISjn1sydhfs4hu1000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""1960-1969"",""zestimate"":""400924"",""premieragent"":""no""}}","null","null","null","null"
"1572920166-10021","https://www.zillow.com/homes/walnut-creek-CA_rb/","","https://www.zillow.com/homedetails/2601-Pine-Knoll-Dr-UNIT-4-Walnut-Creek-CA-94595/18555024_zpid/","Walnut Creek, CA 94595","For sale","2601 Pine Knoll Dr UNIT 4,","","","","","","","","","1,054","2","1","$392,337","$387,000","Condo","1965","Forced air","Central","Condo","$681/month","$2,566/mo","9","8","9","{""targetDiv"":""gpt-ad-1ea96684-e759-41f7-98a3-13817ccf96e0"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Unit 4"",""aamgnrc1"":""2601 Pine Knoll Dr"",""bd"":""2"",""fsbid"":""14106"",""city"":""Walnut_Creek"",""proptp"":""cnd"",""pid"":""18555024"",""zestibuck"":""350-399k"",""listtp"":""buy_agent"",""zguidh"":""-6244344889626715903"",""sqftrange"":""1000-1499"",""price"":""387000"",""sqft"":""1054"",""posting_url"":""http://rossmoorlifestyles.com"",""mlong"":""-122.08305"",""state"":""CA"",""prange"":""350-399k"",""zip"":""94595"",""mlat"":""37.876511"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISvs97krf0tl3x0000000000.jpg"",""zusr"":""true"",""price_band"":""z300"",""yrblt"":""1960-1969"",""zestimate"":""392337"",""premieragent"":""no""}}","null","null","null","null"
"1572919439-9315","https://www.zillow.com/homes/walnut-creek-CA_rb/","","https://www.zillow.com/homedetails/1621-Ptarmigan-Dr-APT-3A-Walnut-Creek-CA-94595/18422687_zpid/","Walnut Creek, CA 94595","For sale","1621 Ptarmigan Dr APT 3A,","","","","","4","https://www.zillow.com/walnut-creek-ca/4_p/","","","1,378","2","2","$501,997","$499,900","Condo","1971","Other","Central","Condo","$795/month","$2,800/mo","9","8","9","{""targetDiv"":""gpt-ad-be3be94e-76a6-4f8e-863a-bdf376e566c4"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Apt 3A"",""aamgnrc1"":""1621 Ptarmigan Dr"",""bd"":""2"",""fsbid"":""13599"",""city"":""Walnut_Creek"",""proptp"":""cnd"",""pid"":""18422687"",""lot"":""1"",""zestibuck"":""500-599k"",""listtp"":""buy_agent"",""zguidh"":""4193232001383289315"",""sqftrange"":""1000-1499"",""price"":""499900"",""sqft"":""1378"",""posting_url"":""https://www.bhhs.com/drysdaleproperties-ca326/ca/1621-ptarmigan-dr-walnut-creek-94595/pid-2183085118?lead=MemberKey%3D345964%26LeadBrand%3D11413101711000010000"",""mlong"":""-122.066114"",""state"":""CA"",""prange"":""450-499k"",""zip"":""94595"",""mlat"":""37.855552"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISjbohwiovk04g1000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""1970-1979"",""zestimate"":""501997"",""premieragent"":""no""}}","null","null","null","null"
"1572919314-9177","https://www.zillow.com/homes/walnut-creek-CA_rb/","","https://www.zillow.com/homedetails/1100-Skycrest-Dr-APT-4-Walnut-Creek-CA-94595/18555822_zpid/","Walnut Creek, CA 94595","For sale","1100 Skycrest Dr APT 4,","","","","","4","https://www.zillow.com/walnut-creek-ca/4_p/","","","1,049","2","2","$499,003","$499,000","Condo","1969","Heat pump","Other","Condo","$763/month","$2,700/mo","9","8","9","{""targetDiv"":""gpt-ad-f7d4f2cf-e6e6-4b62-93e4-d52a3ee03d4d"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Apt 4"",""aamgnrc1"":""1100 Skycrest Dr"",""bd"":""2"",""fsbid"":""14106"",""city"":""Walnut_Creek"",""proptp"":""cnd"",""pid"":""18555822"",""zestibuck"":""450-499k"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""353489321578610206"",""sqftrange"":""1000-1499"",""price"":""499000"",""sqft"":""1049"",""posting_url"":"""",""mlong"":""-122.086398"",""state"":""CA"",""prange"":""450-499k"",""zip"":""94595"",""mlat"":""37.880833"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7u6z0ol34dtj0000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""1960-1969"",""zestimate"":""499003"",""premieragent"":""no""}}","null","null","null","null"
"1572919598-9504","https://www.zillow.com/homes/walnut-creek-CA_rb/","","https://www.zillow.com/homedetails/1315-Alma-Ave-APT-333-Walnut-Creek-CA-94596/68042539_zpid/","Walnut Creek, CA 94596","For sale","1315 Alma Ave APT 333,","","","3","https://www.zillow.com/walnut-creek-ca/3_p/","","","","","885","1","1","$599,003","$599,000","Condo","2002","Forced air","Central","Condo","$527/month","null","7","8","9","{""targetDiv"":""gpt-ad-de990718-2933-48fb-9881-033a546ba4d4"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Apt 333"",""aamgnrc1"":""1315 Alma Ave"",""bd"":""1"",""fsbid"":""15050"",""city"":""Walnut_Creek"",""proptp"":""cnd"",""pid"":""68042539"",""zestibuck"":""500-599k"",""listtp"":""buy_agent"",""zguidh"":""-5181250900282955064"",""sqftrange"":""500-999"",""price"":""599000"",""sqft"":""885"",""posting_url"":"""",""mlong"":""-122.064477"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94596"",""mlat"":""37.893827"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISbl2lliciqozu1000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""2000-2009"",""zestimate"":""599003"",""premieragent"":""no""}}","null","null","null","null"
"1572919793-9721","https://www.zillow.com/homes/walnut-creek-CA_rb/","","https://www.zillow.com/homedetails/1801-Geary-Rd-Walnut-Creek-CA-94597/18407153_zpid/","Walnut Creek, CA 94597","Coming soon: Oct 21.","1801 Geary Rd,","2","https://www.zillow.com/walnut-creek-ca/2_p/","","","","","","","968","2","1","$740,932","$700,000","Single Family","1952","Forced air","Central","Single Family","0.41 acres","null","7","6","9","{""targetDiv"":""gpt-ad-202fd3f7-aa03-424b-9120-dbc2a667153c"",""slot"":""zillow/property_details/buy_comingsoon/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1801 Geary Rd"",""bd"":""2"",""city"":""Walnut_Creek"",""proptp"":""sfh"",""pid"":""18407153"",""lot"":""3"",""zestibuck"":""700-799k"",""listtp"":""buy_comingsoon"",""zguidh"":""-8278378128409812267"",""sqftrange"":""500-999"",""price"":""700000"",""sqft"":""968"",""posting_url"":"""",""mlong"":""-122.070587"",""state"":""CA"",""park"":""yes"",""prange"":""700-799k"",""zip"":""94597"",""mlat"":""37.925861"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISjvfkw4cc32re0000000000.jpg"",""zusr"":""true"",""price_band"":""z700"",""yrblt"":""1940-1959"",""zestimate"":""740932"",""premieragent"":""no""}}","null","null","null","null"
"1572919948-9869","https://www.zillow.com/homes/walnut-creek-CA_rb/","","https://www.zillow.com/homedetails/1846-Lynvale-Ln-Walnut-Creek-CA-94597/166385470_zpid/","Walnut Creek, CA 94597","New construction","1846 Lynvale Ln,","2","https://www.zillow.com/walnut-creek-ca/2_p/","","","","","","","2,985","4","4","$1,586,296","$1,598,800","Single Family","2018","Forced air","Central","Single Family","0.27 acres","$5,523/mo","7","6","9","{""targetDiv"":""gpt-ad-49adbb82-ee38-49dc-8aec-4e371914f563"",""slot"":""zillow/property_details/buy_new_home/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1846 Lynvale Ln"",""bd"":""4"",""fsbid"":""14311"",""city"":""Walnut_Creek"",""proptp"":""sfh"",""pid"":""166385470"",""lot"":""3"",""zestibuck"":""1_5-1_999m"",""listtp"":""buy_new_home"",""stale"":""yes"",""zguidh"":""5922104025743250778"",""sqftrange"":""2500-2999"",""price"":""1598800"",""sqft"":""2985"",""posting_url"":""http://www.aliloupour.com"",""mlong"":""-122.075242"",""state"":""CA"",""park"":""yes"",""prange"":""1_5-1_999m"",""zip"":""94597"",""mlat"":""37.918122"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfsu2h1epgkrl1000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""2010-2019"",""zestimate"":""1586296"",""premieragent"":""no""}}","null","null","null","null"
"1572920127-9995","https://www.zillow.com/homes/walnut-creek-CA_rb/","","https://www.zillow.com/homedetails/120-Summit-Rd-Walnut-Creek-CA-94598/18414219_zpid/","Walnut Creek, CA 94598","For sale","120 Summit Rd,","","","","","","","","","1,851","4","2","$983,111","$948,000","Single Family","1948","Forced air","Central","Single Family","0.27 acres","$3,816/mo","9","8","9","{""targetDiv"":""gpt-ad-554f52ca-b16c-4cae-b6b3-c7651cb1a710"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""120 Summit Rd"",""bd"":""4"",""fsbid"":""14106"",""city"":""Walnut_Creek"",""proptp"":""sfh"",""pid"":""18414219"",""lot"":""3"",""zestibuck"":""900-999k"",""listtp"":""buy_agent"",""zguidh"":""1518089896096897901"",""sqftrange"":""1500-1999"",""price"":""948000"",""sqft"":""1851"",""posting_url"":""http://www.Antonia4Homes.com"",""mlong"":""-122.04677"",""state"":""CA"",""park"":""yes"",""prange"":""900-999k"",""zip"":""94598"",""mlat"":""37.902007"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISjv7ylbug0i2m1000000000.jpg"",""zusr"":""true"",""price_band"":""z900"",""yrblt"":""1940-1959"",""zestimate"":""983111"",""premieragent"":""no""}}","null","null","null","null"
"1572919701-9626","https://www.zillow.com/homes/walnut-creek-CA_rb/","","https://www.zillow.com/homedetails/1601-3rd-Ave-305-Walnut-Creek-CA-94597/166148054_zpid/","Walnut Creek, CA 94597","For sale","1601 3rd Ave # 305,","","","3","https://www.zillow.com/walnut-creek-ca/3_p/","","","","","1,326","2","2","$718,003","$718,000","Condo","2015","Forced air","Central","Condo","$285/month","$2,850/mo","7","6","9","{""targetDiv"":""gpt-ad-83dfa85d-edd2-41d3-ad4b-25a74d4a178a"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 305"",""aamgnrc1"":""1601 3rd Ave"",""bd"":""2"",""fsbid"":""14106"",""city"":""Walnut_Creek"",""proptp"":""cnd"",""pid"":""166148054"",""zestibuck"":""700-799k"",""listtp"":""buy_agent"",""zguidh"":""8990285535750544456"",""sqftrange"":""1000-1499"",""price"":""718000"",""sqft"":""1326"",""posting_url"":""http://homebuyersrealty.com"",""mlong"":""-122.06821"",""state"":""CA"",""park"":""yes"",""prange"":""700-799k"",""zip"":""94597"",""mlat"":""37.918558"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3f48loy4bpk51000000000.jpg"",""zusr"":""true"",""price_band"":""z700"",""yrblt"":""2010-2019"",""zestimate"":""718003"",""premieragent"":""no""}}","null","null","null","null"
"1572919821-9751","https://www.zillow.com/homes/walnut-creek-CA_rb/","","https://www.zillow.com/homedetails/204-Siskiyou-Ct-Walnut-Creek-CA-94598/18382561_zpid/","Walnut Creek, CA 94598","For sale","204 Siskiyou Ct,","2","https://www.zillow.com/walnut-creek-ca/2_p/","","","","","","","1,555","3","3","$774,960","$774,900","Townhouse","1973","Forced air","Central","Townhouse","1,742 sqft","$3,300/mo","7","9","10","{""targetDiv"":""gpt-ad-da1d5680-cd36-46f9-a231-2a2b4d7760ae"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""204 Siskiyou Ct"",""bd"":""3"",""fsbid"":""15912"",""city"":""Walnut_Creek"",""proptp"":""twn"",""pid"":""18382561"",""lot"":""1"",""zestibuck"":""700-799k"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-4581693182020343714"",""sqftrange"":""1500-1999"",""price"":""774900"",""sqft"":""1555"",""posting_url"":""https://www.weichert.com/87019395/?GCID=C10566x187"",""mlong"":""-122.044026"",""state"":""CA"",""park"":""yes"",""prange"":""700-799k"",""zip"":""94598"",""mlat"":""37.916315"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISv04kg7yw5qtq0000000000.jpg"",""zusr"":""true"",""price_band"":""z700"",""yrblt"":""1970-1979"",""zestimate"":""774960"",""premieragent"":""no""}}","null","null","null","null"
"1572919460-9339","https://www.zillow.com/homes/walnut-creek-CA_rb/","","https://www.zillow.com/homedetails/2708-Oak-Rd-APT-5-Walnut-Creek-CA-94597/18408507_zpid/","Walnut Creek, CA 94597","For sale","2708 Oak Rd APT 5,","","","","","4","https://www.zillow.com/walnut-creek-ca/4_p/","","","914","2","1","$440,888","$449,900","Condo","1972","Forced air","Central","Condo","$415/month","$2,300/mo","9","8","9","{""targetDiv"":""gpt-ad-a3680f5f-38e2-480b-aef0-40d0712a80e2"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Apt 5"",""aamgnrc1"":""2708 Oak Rd"",""bd"":""2"",""fsbid"":""14106"",""city"":""Walnut_Creek"",""proptp"":""cnd"",""pid"":""18408507"",""lot"":""1"",""zestibuck"":""400-449k"",""listtp"":""buy_agent"",""zguidh"":""5305789239962392988"",""sqftrange"":""500-999"",""price"":""449900"",""sqft"":""914"",""posting_url"":"""",""mlong"":""-122.057648"",""state"":""CA"",""prange"":""400-449k"",""zip"":""94597"",""mlat"":""37.922678"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISb5urky1x8noq0000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""1970-1979"",""zestimate"":""440888"",""premieragent"":""no""}}","null","null","null","null"
