web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,page5,page5-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount
"1572919705-9630","https://www.zillow.com/homes/sonoma-CA_rb/","","https://www.zillow.com/homedetails/18255-Cottonwood-Ave-Sonoma-CA-95476/15796934_zpid/","Sonoma, CA 95476","For sale","18255 Cottonwood Ave,","","","","","","","","","1,635","3","2","$1,151,809","$1,175,000","Single Family","1960","Wall","None","Single Family","10,001 sqft","$3,950/mo","1","3","6","{""targetDiv"":""gpt-ad-a149ef72-d0e8-4d99-a97e-677a05d1cb68"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""18255 Cottonwood Ave"",""bd"":""3"",""fsbid"":""16701"",""city"":""Sonoma"",""proptp"":""sfh"",""pid"":""15796934"",""lot"":""2"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""6774369039167801099"",""sqftrange"":""1500-1999"",""price"":""1175000"",""sqft"":""1635"",""posting_url"":""http://www.edgory.com"",""mlong"":""-122.493126"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""95476"",""mlat"":""38.307794"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS33btknlui94e1000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""1960-1969"",""zestimate"":""1151809"",""premieragent"":""no""}}","null","null","null","null"
"1572919721-9646","https://www.zillow.com/homes/sonoma-CA_rb/","","https://www.zillow.com/homedetails/20376-Wolf-Meadow-Ln-Sonoma-CA-95476/96062097_zpid/","Sonoma, CA 95476","For sale","20376 Wolf Meadow Ln,","","","","","","","","","5,828","5","6","null","$6,795,000","Single Family","2014","Other","No Data","Single Family","5.02 acres","$7,000/mo","6","5","6","{""targetDiv"":""gpt-ad-743edde9-d685-4845-9f2d-76203dbcc209"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""20376 Wolf Meadow Ln"",""bd"":""5"",""fsbid"":""4398"",""city"":""Sonoma"",""proptp"":""sfh"",""pid"":""96062097"",""lot"":""8"",""zestibuck"":""6m-6_999m"",""listtp"":""buy_agent"",""zguidh"":""-5430601327923724786"",""sqftrange"":""5000-5999"",""price"":""6795000"",""sqft"":""5828"",""posting_url"":""https://www.sothebyshomes.com/winecountry/sales/0245241-20376-Wolf-Meadow-Ln-Sonoma-CA-95476?utm_campaign=OLDP-Zillow&utm_source=zillow&utm_medium=oldp&utm_content=listing"",""mlong"":""-122.427782"",""state"":""CA"",""park"":""yes"",""prange"":""6m-6_999m"",""zip"":""95476"",""mlat"":""38.274642"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfko0tlhhqpqq1000000000.jpg"",""zusr"":""true"",""price_band"":""z3m"",""yrblt"":""2010-2019"",""zestimate"":""6422607"",""premieragent"":""no""}}","null","null","null","null"
"1572919127-8972","https://www.zillow.com/homes/sonoma-CA_rb/","","https://www.zillow.com/homedetails/24129-Turkey-Rd-Sonoma-CA-95476/2133092836_zpid/","Sonoma, CA 95476","For sale","24129 Turkey Rd,","","","","","4","https://www.zillow.com/sonoma-ca/4_p/","","","3,165","1","2","$1,594,509","$1,650,000","Single Family","2016","No Data","No Data","Single Family","8.51 acres","$3,000/mo","6","5","6","{""targetDiv"":""gpt-ad-fa1ec3bc-0322-4a28-aebe-f36949c03201"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""24129 Turkey Rd"",""bd"":""1"",""fsbid"":""13601"",""city"":""Sonoma"",""proptp"":""sfh"",""pid"":""2133092836"",""lot"":""8"",""zestibuck"":""1_5-1_999m"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""3004992641047295163"",""sqftrange"":""3000-3499"",""price"":""1650000"",""sqft"":""3165"",""posting_url"":""http://greathomes.org/mls/property/21907623"",""mlong"":""-122.461774"",""state"":""CA"",""prange"":""1_5-1_999m"",""zip"":""95476"",""mlat"":""38.218918"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS2b1vlke4rr740000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""2010-2019"",""zestimate"":""1594509"",""premieragent"":""no""}}","null","null","null","null"
"1572919405-9282","https://www.zillow.com/homes/sonoma-CA_rb/","","https://www.zillow.com/homedetails/18438-Carriger-Rd-Sonoma-CA-95476/15831413_zpid/","Sonoma, CA 95476","For sale","18438 Carriger Rd,","","","3","https://www.zillow.com/sonoma-ca/3_p/","","","","","3,320","4","5","None","$3,847,000","Single Family","2019","Forced air","Solar","Single Family","4.56 acres","$7,000/mo","1","3","6","{""targetDiv"":""gpt-ad-d5643f16-aecc-4d0f-b8b6-668669444bbb"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""95476"",""aamgnrc1"":""18438 Carriger Rd"",""mlat"":""38.302818"",""bd"":""4"",""fsbid"":""13601"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISbxfjidsn54eo0000000000.jpg"",""zusr"":""true"",""city"":""Sonoma"",""proptp"":""sfh"",""pid"":""15831413"",""yrblt"":""2010-2019"",""lot"":""7"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""3234706210995592591"",""premieragent"":""no"",""sqftrange"":""3000-3499"",""price"":""3847000"",""sqft"":""3320"",""posting_url"":""http://greathomes.org/mls/property/21914082"",""mlong"":""-122.505653"",""state"":""CA"",""park"":""yes"",""prange"":""3m-3_999m""}}","null","null","null","null"
"1572919013-8846","https://www.zillow.com/homes/sonoma-CA_rb/","","https://www.zillow.com/homedetails/4370-Cavedale-Rd-Glen-Ellen-CA-95442/2087926398_zpid/","Glen Ellen, CA 95442","Lot/land","4370 Cavedale Rd,","","","","","4","https://www.zillow.com/sonoma-ca/4_p/","","","null","139.47 acres","null","None","$1,395,000","null","null","null","null","null","null","$2,300/mo","2","3","6","{""targetDiv"":""gpt-ad-f1dc9075-adba-4d2c-b34a-19d9f315dcb6"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""95442"",""aamgnrc1"":""4370 Cavedale Rd"",""mlat"":""38.362024"",""bd"":""0"",""fsbid"":""13601"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISnaah37pzhey51000000000.jpg"",""zusr"":""true"",""city"":""Glen_Ellen"",""proptp"":""lot"",""pid"":""2087926398"",""lot"":""11"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""8249722983699398802"",""premieragent"":""no"",""price"":""1395000"",""posting_url"":""http://greathomes.org/mls/property/21904424"",""mlong"":""-122.459392"",""state"":""CA"",""prange"":""1-1_499m""}}","null","null","null","null"
"1572919917-9841","https://www.zillow.com/homes/sonoma-CA_rb/","","https://www.zillow.com/homedetails/154-W-Spain-St-APT-J-Sonoma-CA-95476/15771238_zpid/","Sonoma, CA 95476","Coming soon: Nov 1.","154 W Spain St APT J,","","","","","","","","","1,372","2","2","null","$899,900","Condo","1982","Forced air","Central","Condo","$480/month","$2,500/mo","2","3","6","{""targetDiv"":""gpt-ad-71d7dc90-8325-4e37-aafc-d9ec2e4c33b7"",""slot"":""zillow/property_details/buy_comingsoon/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Apt J"",""aamgnrc1"":""154 W Spain St"",""bd"":""2"",""city"":""Sonoma"",""proptp"":""cnd"",""pid"":""15771238"",""lot"":""1"",""zestibuck"":""600-699k"",""listtp"":""buy_comingsoon"",""zguidh"":""-9010982085634245054"",""sqftrange"":""1000-1499"",""price"":""899900"",""sqft"":""1372"",""posting_url"":"""",""mlong"":""-122.460514"",""state"":""CA"",""park"":""yes"",""prange"":""800-899k"",""zip"":""95476"",""mlat"":""38.295073"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISv43qr85ulkot1000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""yrblt"":""1980-1989"",""zestimate"":""608999"",""premieragent"":""no""}}","null","null","null","null"
"1572919579-9483","https://www.zillow.com/homes/sonoma-CA_rb/","","https://www.zillow.com/homedetails/1108-Princeton-Dr-Sonoma-CA-95476/15798484_zpid/","Sonoma, CA 95476","For sale","1108 Princeton Dr,","2","https://www.zillow.com/sonoma-ca/2_p/","","","","","","","2,204","3","4","$703,989","$720,000","Single Family","1988","Forced air","Other","Single Family","2,178 sqft","$3,200/mo","1","3","6","{""targetDiv"":""gpt-ad-b2f0bf50-34b9-4767-8f64-cb2a80df75e1"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1108 Princeton Dr"",""bd"":""3"",""fsbid"":""14224"",""city"":""Sonoma"",""proptp"":""sfh"",""pid"":""15798484"",""lot"":""1"",""zestibuck"":""700-799k"",""listtp"":""buy_agent"",""zguidh"":""326848460255089520"",""sqftrange"":""2000-2499"",""price"":""720000"",""sqft"":""2204"",""posting_url"":""http://www.KathleenLeonard.com"",""mlong"":""-122.494396"",""state"":""CA"",""park"":""yes"",""prange"":""700-799k"",""zip"":""95476"",""mlat"":""38.308784"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISnmjsfz9pv5tn1000000000.jpg"",""zusr"":""true"",""price_band"":""z700"",""yrblt"":""1980-1989"",""zestimate"":""703989"",""premieragent"":""no""}}","null","null","null","null"
"1572918957-8781","https://www.zillow.com/homes/sonoma-CA_rb/","","https://www.zillow.com/homedetails/0-Keaton-Ave-Sonoma-CA-95476/2086406385_zpid/","Sonoma, CA 95476","Lot/land","0 Keaton Ave,","","","","","4","https://www.zillow.com/sonoma-ca/4_p/","","","null","5,662 sqft","null","None","$85,000","null","null","null","null","null","null","$2,200/mo","2","3","6","{""targetDiv"":""gpt-ad-24fd2e1b-6262-4d42-87ec-7992d2ac0a30"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""95476"",""aamgnrc1"":""0 Keaton Ave"",""mlat"":""38.2878"",""bd"":""0"",""fsbid"":""14311"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISr98qpantq2r70000000000.jpg"",""zusr"":""true"",""city"":""Sonoma"",""proptp"":""lot"",""pid"":""2086406385"",""lot"":""2"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-2475246354022927460"",""premieragent"":""no"",""price"":""85000"",""posting_url"":""http://www.caceresre.com"",""mlong"":""-122.4705"",""state"":""CA"",""prange"":""0-100k""}}","null","null","null","null"
"1572919297-9156","https://www.zillow.com/homes/sonoma-CA_rb/","","https://www.zillow.com/homedetails/228-Pomo-Way-Sonoma-CA-95476/2102360137_zpid/","Sonoma, CA 95476","For sale","228 Pomo Way,","","","3","https://www.zillow.com/sonoma-ca/3_p/","","","","","720","2","1","null","$98,449","Mobile / Manufactured","1973","No Data","No Data","Mobile / Manufactured","$137","$2,049/mo","6","5","6","{""targetDiv"":""gpt-ad-375a348b-c8e8-4bb9-bef8-b1a12c2bc3d9"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""228 Pomo Way"",""bd"":""2"",""fsbid"":""2877"",""city"":""Sonoma"",""proptp"":""mm"",""pid"":""2102360137"",""zestibuck"":""0-100k"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""635794867647985508"",""sqftrange"":""500-999"",""price"":""98449"",""sqft"":""720"",""posting_url"":""http://www.coldwellbanker.com/listingdetail/CBETGSGZ/"",""mlong"":""-122.487849"",""state"":""CA"",""prange"":""0-100k"",""zip"":""95476"",""mlat"":""38.260044"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISucpwp353qwzl1000000000.jpg"",""zusr"":""true"",""price_band"":""z0"",""yrblt"":""1970-1979"",""zestimate"":""95462"",""premieragent"":""no""}}","null","null","null","null"
"1572919485-9374","https://www.zillow.com/homes/sonoma-CA_rb/","","https://www.zillow.com/homedetails/405-London-Way-Sonoma-CA-95476/119687992_zpid/","Sonoma, CA 95476","For sale","405 London Way,","2","https://www.zillow.com/sonoma-ca/2_p/","","","","","","","6,340","5","6","null","$4,925,000","Single Family","2003","Forced air","Central, Solar","Single Family","3.95 acres","$15,861/mo","2","3","6","{""targetDiv"":""gpt-ad-26a4694c-ca09-4daa-b131-683e504da957"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""405 London Way"",""bd"":""5"",""fsbid"":""4398"",""city"":""Sonoma"",""proptp"":""sfh"",""pid"":""119687992"",""lot"":""7"",""zestibuck"":""4m-4_999m"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""8751520905506455056"",""sqftrange"":""6000-6999"",""price"":""4925000"",""sqft"":""6340"",""posting_url"":""https://www.sothebyshomes.com/winecountry/sales/1190883-405-London-Way-Sonoma-CA-95476?utm_campaign=OLDP-Zillow&utm_source=zillow&utm_medium=oldp&utm_content=listing"",""mlong"":""-122.486265"",""state"":""CA"",""park"":""yes"",""prange"":""4m-4_999m"",""zip"":""95476"",""mlat"":""38.331818"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISax7d0p1caswu1000000000.jpg"",""zusr"":""true"",""price_band"":""z3m"",""yrblt"":""2000-2009"",""zestimate"":""4652223"",""premieragent"":""no""}}","null","null","null","null"
"1572919004-8835","https://www.zillow.com/homes/sonoma-CA_rb/","","https://www.zillow.com/homedetails/17349-Gehricke-Rd-Sonoma-CA-95476/2088842840_zpid/","Sonoma, CA 95476","Lot/land","17349 Gehricke Rd,","","","","","4","https://www.zillow.com/sonoma-ca/4_p/","","","null","1.92 acres","null","None","$895,000","null","null","null","null","null","null","$2,250/mo","6","5","6","{""targetDiv"":""gpt-ad-8e8ffd82-9908-498a-8ec6-285cf783f69e"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""95476"",""aamgnrc1"":""17349 Gehricke Rd"",""mlat"":""38.319463"",""bd"":""0"",""fsbid"":""14224"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISahne7un24shu0000000000.jpg"",""zusr"":""true"",""city"":""Sonoma"",""proptp"":""lot"",""pid"":""2088842840"",""lot"":""6"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-4201415369726425791"",""premieragent"":""no"",""price"":""895000"",""posting_url"":"""",""mlong"":""-122.438517"",""state"":""CA"",""prange"":""800-899k""}}","null","null","null","null"
"1572918915-8750","https://www.zillow.com/homes/sonoma-CA_rb/","","https://www.zillow.com/homedetails/W-Spain-St-APT-G-Sonoma-CA-95476/294924565_zpid/","Sonoma, CA 95476","Off market","W Spain St APT G,","","","","","","","5","https://www.zillow.com/sonoma-ca/5_p/","null","3","null","$273,411","null","Condo","1996","Other","No Data","Condo","$470/month","null","2","3","6","No Data","null","null","null","null"
"1572919314-9176","https://www.zillow.com/homes/sonoma-CA_rb/","","https://www.zillow.com/homedetails/832-Towne-St-Sonoma-CA-95476/15829987_zpid/","Sonoma, CA 95476","For sale","832 Towne St,","","","3","https://www.zillow.com/sonoma-ca/3_p/","","","","","2,194","3","3","$1,611,861","$1,695,000","Single Family","1995","Other","Central","Single Family","8,276 sqft","$5,633/mo","6","5","6","{""targetDiv"":""gpt-ad-87104588-c118-4af3-bb5f-c75370df4990"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""832 Towne St"",""bd"":""3"",""fsbid"":""14224"",""city"":""Sonoma"",""proptp"":""sfh"",""pid"":""15829987"",""lot"":""2"",""zestibuck"":""1_5-1_999m"",""listtp"":""buy_agent"",""zguidh"":""825032928100278576"",""sqftrange"":""2000-2499"",""price"":""1695000"",""sqft"":""2194"",""posting_url"":"""",""mlong"":""-122.443659"",""state"":""CA"",""park"":""yes"",""prange"":""1_5-1_999m"",""zip"":""95476"",""mlat"":""38.284707"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISrpkudnlsx5b50000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""1990-1999"",""zestimate"":""1611861"",""premieragent"":""no""}}","null","null","null","null"
"1572919334-9201","https://www.zillow.com/homes/sonoma-CA_rb/","","https://www.zillow.com/homedetails/19205-Orange-Ave-Sonoma-CA-95476/15797554_zpid/","Sonoma, CA 95476","For sale","19205 Orange Ave,","","","3","https://www.zillow.com/sonoma-ca/3_p/","","","","","3,406","4","5","null","$3,875,000","Single Family","2019","None","No Data","Single Family","3.84 acres","$3,950/mo","1","3","6","{""targetDiv"":""gpt-ad-0dea400c-8600-48e3-8d76-e28ad6cdbf62"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""19205 Orange Ave"",""bd"":""4"",""fsbid"":""4398"",""city"":""Sonoma"",""proptp"":""sfh"",""pid"":""15797554"",""lot"":""7"",""zestibuck"":""3m-3_999m"",""listtp"":""buy_agent"",""zguidh"":""8761821486732308024"",""sqftrange"":""3000-3499"",""price"":""3875000"",""sqft"":""3406"",""posting_url"":""https://www.sothebyshomes.com/winecountry/sales/0245016-19205-Orange-Ave-Sonoma-CA-95476?utm_campaign=OLDP-Zillow&utm_source=zillow&utm_medium=oldp&utm_content=listing"",""mlong"":""-122.495381"",""state"":""CA"",""park"":""yes"",""prange"":""3m-3_999m"",""zip"":""95476"",""mlat"":""38.293718"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7uy0leasel7k1000000000.jpg"",""zusr"":""true"",""price_band"":""z3m"",""yrblt"":""2010-2019"",""zestimate"":""3643009"",""premieragent"":""no""}}","null","null","null","null"
"1572919609-9517","https://www.zillow.com/homes/sonoma-CA_rb/","","https://www.zillow.com/homedetails/16795-Mission-Way-Sonoma-CA-95476/15801619_zpid/","Sonoma, CA 95476","For sale","16795 Mission Way,","2","https://www.zillow.com/sonoma-ca/2_p/","","","","","","","3,821","5","5","null","$2,995,000","Single Family","2019","Forced air","Solar","Single Family","1.08 acres","$6,500/mo","2","3","6","{""targetDiv"":""gpt-ad-36e3c4a0-637f-4a24-819d-e5025ffa4b33"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""16795 Mission Way"",""bd"":""5"",""fsbid"":""14643"",""city"":""Sonoma"",""proptp"":""sfh"",""pid"":""15801619"",""lot"":""6"",""zestibuck"":""2_5-2_999m"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-7596981499622040895"",""sqftrange"":""3500-3999"",""price"":""2995000"",""sqft"":""3821"",""posting_url"":"""",""mlong"":""-122.487054"",""state"":""CA"",""prange"":""2_5-2_999m"",""zip"":""95476"",""mlat"":""38.330186"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISjj6tv6izfqzg1000000000.jpg"",""zusr"":""true"",""price_band"":""z2m"",""yrblt"":""2010-2019"",""zestimate"":""2795429"",""premieragent"":""no""}}","null","null","null","null"
"1572919237-9093","https://www.zillow.com/homes/sonoma-CA_rb/","","https://www.zillow.com/homedetails/17700-Carriger-Rd-Sonoma-CA-95476/2090635737_zpid/","Sonoma, CA 95476","For sale","17700 Carriger Rd,","","","3","https://www.zillow.com/sonoma-ca/3_p/","","","","","4,955","6","4.5","$5,257,005","$5,600,000","Single Family","1991","No Data","No Data","Single Family","91.26 acres","$17,970/mo","1","3","6","{""targetDiv"":""gpt-ad-52b090a9-1319-47ed-9d7b-50a141ca52d5"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""17700 Carriger Rd"",""bd"":""6"",""fsbid"":""13601"",""city"":""Sonoma"",""proptp"":""sfh"",""pid"":""2090635737"",""lot"":""11"",""zestibuck"":""5m-5_999m"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""7649187162991439318"",""sqftrange"":""4500-4999"",""price"":""5600000"",""sqft"":""4955"",""posting_url"":""http://greathomes.org/mls/property/21904752"",""mlong"":""-122.518218"",""state"":""CA"",""prange"":""5m-5_999m"",""zip"":""95476"",""mlat"":""38.309936"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3n2woozmi8qn1000000000.jpg"",""zusr"":""true"",""price_band"":""z3m"",""yrblt"":""1990-1999"",""zestimate"":""5257005"",""premieragent"":""no""}}","null","null","null","null"
"1572918967-8793","https://www.zillow.com/homes/sonoma-CA_rb/","","https://www.zillow.com/homedetails/26090-Ramal-Rd-Sonoma-CA-95476/2082787450_zpid/","Sonoma, CA 95476","Lot/land","26090 Ramal Rd,","","","","","4","https://www.zillow.com/sonoma-ca/4_p/","","","null","60 acres","null","None","$5,650,000","null","null","null","null","null","null","$2,150/mo","6","5","6","{""targetDiv"":""gpt-ad-1094e86c-6aa1-4ad6-957c-fbc81a029aab"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""95476"",""aamgnrc1"":""26090 Ramal Rd"",""mlat"":""38.224562"",""bd"":""0"",""fsbid"":""13599"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfw1bjfldsyvy0000000000.jpg"",""zusr"":""true"",""city"":""Sonoma"",""proptp"":""lot"",""pid"":""2082787450"",""lot"":""11"",""listtp"":""buy_agent"",""zguidh"":""-1241433070972268796"",""premieragent"":""no"",""price"":""5650000"",""posting_url"":""https://www.bhhs.com/drysdaleproperties-ca326/ca/26090-ramal-road-sonoma-95476/pid-2184244784?lead=MemberKey%3D1018501%26LeadBrand%3D11413101711000010000"",""mlong"":""-122.384238"",""state"":""CA"",""prange"":""5m-5_999m""}}","null","null","null","null"
"1572919772-9698","https://www.zillow.com/homes/sonoma-CA_rb/","","https://www.zillow.com/homedetails/(undisclosed-Address)-El-Verano-CA-95476/2082392105_zpid/","El Verano, CA 95476","Lot/land","(undisclosed Address),","","","","","","","","","null","0.27 acres","null","None","$275,000","null","null","null","null","null","null","null","1","3","6","{""targetDiv"":""gpt-ad-24d56def-2a63-435c-8387-06503fa6e538"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""95476"",""aamgnrc1"":""(undisclosed Address)"",""mlat"":""38.29878"",""bd"":""0"",""fsbid"":""13601"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISj32v923t7xwh0000000000.jpg"",""zusr"":""true"",""city"":""El_Verano"",""proptp"":""lot"",""pid"":""2082392105"",""lot"":""3"",""listtp"":""buy_agent"",""zguidh"":""-1086326965997479948"",""premieragent"":""no"",""price"":""275000"",""posting_url"":""http://greathomes.org/mls/property/21926627"",""mlong"":""-122.49549"",""state"":""CA"",""prange"":""250-299k""}}","null","null","null","null"
"1572919923-9848","https://www.zillow.com/homes/sonoma-CA_rb/","","https://www.zillow.com/homedetails/486-E-Macarthur-St-Sonoma-CA-95476/15770471_zpid/","Sonoma, CA 95476","For sale","486 E Macarthur St,","","","","","","","","","746","2","1","$785,004","$785,000","Single Family","1941","None","No Data","Single Family","6,098 sqft","$2,500/mo","6","5","6","{""targetDiv"":""gpt-ad-cbea6cbd-bc77-4a39-bb3e-58d94560832d"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""486 E Macarthur St"",""bd"":""2"",""fsbid"":""13601"",""city"":""Sonoma"",""proptp"":""sfh"",""pid"":""15770471"",""lot"":""2"",""zestibuck"":""700-799k"",""listtp"":""buy_agent"",""zguidh"":""345620171437155565"",""sqftrange"":""500-999"",""price"":""785000"",""sqft"":""746"",""posting_url"":""http://greathomes.org/mls/property/21927429"",""mlong"":""-122.449285"",""state"":""CA"",""prange"":""700-799k"",""zip"":""95476"",""mlat"":""38.284037"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7ea3e6czbbdv1000000000.jpg"",""zusr"":""true"",""price_band"":""z700"",""yrblt"":""1940-1959"",""zestimate"":""785004"",""premieragent"":""no""}}","null","null","null","null"
"1572919533-9431","https://www.zillow.com/homes/sonoma-CA_rb/","","https://www.zillow.com/homedetails/300-Siesta-Way-Sonoma-CA-95476/299247824_zpid/","Sonoma, CA 95476","For sale","300 Siesta Way,","2","https://www.zillow.com/sonoma-ca/2_p/","","","","","","","1,642","3","3","null","$650,000","Single Family","1948","None","No Data","Single Family","6,534 sqft","$2,400/mo","4","5","6","{""targetDiv"":""gpt-ad-faaad5bf-5b1f-4742-8003-fda58f06b010"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""300 Siesta Way"",""bd"":""3"",""fsbid"":""6038"",""city"":""Sonoma"",""proptp"":""sfh"",""pid"":""299247824"",""lot"":""2"",""zestibuck"":""600-699k"",""listtp"":""buy_foreclosure"",""zguidh"":""-1407837017846319639"",""sqftrange"":""1500-1999"",""price"":""650000"",""sqft"":""1642"",""posting_url"":""http://www.bhgre.com/property/300-Siesta-Way-Sonoma-CA-95476/12001947/detail"",""mlong"":""-122.475595"",""state"":""CA"",""prange"":""600-699k"",""zip"":""95476"",""mlat"":""38.310969"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISf83k4jkj99ey0000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""yrblt"":""1940-1959"",""zestimate"":""645255"",""premieragent"":""no""}}","null","null","null","null"
