web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,page5,page5-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount,next_page6,next_page6-href,next_page7,next_page7-href,next_page8,next_page8-href,next_page9,next_page9-href,next_page10,next_page10-href,next_page11,next_page11-href,next_page12,next_page12-href
"1572910097-7174","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/2239-1st-Ave-Napa-CA-94558/19419913_zpid/","Napa, CA 94558","For sale","2239 1st Ave,","","","","","","","5","https://www.zillow.com/napa-ca/5_p/","1,882","2","3","$1,274,325","$1,295,000","Single Family","1983","Stove","None","Single Family","2.33 acres","$3,300/mo","7","3","6","No Data","null","null","null","null","NEXT","https://www.zillow.com/napa-ca/6_p/","NEXT","https://www.zillow.com/napa-ca/7_p/","NEXT","https://www.zillow.com/napa-ca/8_p/","","","","","","","",""
"1572909760-7004","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/0-Black-Oak-Dr-0-Napa-CA-94558/2086381033_zpid/","Napa, CA 94558","For sale by owner","0 Black Oak Dr # 0,","","","","","","","5","https://www.zillow.com/napa-ca/5_p/","null","0.27 acres","null","None","$49,900","null","null","null","null","null","null","$1,950/mo","9","3","6","{""targetDiv"":""gpt-ad-43ce0783-e57b-470a-8594-3236eb4af283"",""slot"":""zillow/property_details/buy_owner/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 0"",""zip"":""94558"",""aamgnrc1"":""0 Black Oak Dr"",""mlat"":""38.50692"",""bd"":""0"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISqtnbws2oxvt50000000000.jpg"",""zusr"":""true"",""city"":""Napa"",""proptp"":""lot"",""pid"":""2086381033"",""lot"":""3"",""listtp"":""buy_owner"",""stale"":""yes"",""zguidh"":""1665324899813290088"",""premieragent"":""no"",""price"":""49900"",""posting_url"":"""",""mlong"":""-122.191461"",""state"":""CA"",""prange"":""0-100k""}}","null","null","null","null","NEXT","https://www.zillow.com/napa-ca/6_p/","NEXT","https://www.zillow.com/napa-ca/7_p/","NEXT","https://www.zillow.com/napa-ca/8_p/","NEXT","https://www.zillow.com/napa-ca/9_p/","NEXT","https://www.zillow.com/napa-ca/10_p/","NEXT","https://www.zillow.com/napa-ca/11_p/","",""
"1572910117-7184","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/1139-Headlands-Dr-Napa-CA-94558/19402688_zpid/","Napa, CA 94558","Lot/land","1139 Headlands Dr,","","","","","","","5","https://www.zillow.com/napa-ca/5_p/","null","0.27 acres","null","None","$60,000","null","null","null","null","null","null","null","9","3","6","No Data","null","null","null","null","NEXT","https://www.zillow.com/napa-ca/6_p/","NEXT","https://www.zillow.com/napa-ca/7_p/","NEXT","https://www.zillow.com/napa-ca/8_p/","","","","","","","",""
"1572910637-7443","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/3105-Mount-Veeder-Rd-Napa-CA-94558/19405527_zpid/","Napa, CA 94558","Lot/land","3105 Mount Veeder Rd,","","","3","https://www.zillow.com/napa-ca/3_p/","","","","","null","5.65 acres","null","None","$295,000","null","null","null","null","null","null","null","5","4","6","{""targetDiv"":""gpt-ad-703b4aba-1e00-4fd0-ae91-ee887cf66d59"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94558"",""aamgnrc1"":""3105 Mount Veeder Rd"",""mlat"":""38.37348"",""bd"":""3"",""fsbid"":""13753"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7u20n6a2rbwn0000000000.jpg"",""zusr"":""true"",""city"":""Napa"",""proptp"":""lot"",""pid"":""19405527"",""yrblt"":""1940-1959"",""lot"":""8"",""listtp"":""buy_agent"",""zguidh"":""1132351742278621991"",""premieragent"":""no"",""sqftrange"":""1500-1999"",""price"":""295000"",""sqft"":""1738"",""posting_url"":""https://www.pacificunion.com/real-estate/3105-mount-veeder-road-napa-ca-94558/21921524/76442755"",""mlong"":""-122.42137"",""state"":""CA"",""prange"":""250-299k""}}","null","null","null","null","","","","","","","","","","","","","",""
"1572910869-7555","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/2092-Las-Amigas-Rd-Napa-CA-94559/19418238_zpid/","Napa, CA 94559","For sale","2092 Las Amigas Rd,","","","","","","","","","1,311","2","1","null","$2,900,000","Single Family","1888","Other","None","Single Family","23 acres","$3,000/mo","6","2","7","{""targetDiv"":""gpt-ad-35210eed-a8f4-434c-9d9c-87fddb1e0053"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2092 Las Amigas Rd"",""bd"":""2"",""fsbid"":""9457"",""city"":""Napa"",""proptp"":""sfh"",""pid"":""19418238"",""lot"":""10"",""zestibuck"":""2_5-2_999m"",""listtp"":""buy_agent"",""zguidh"":""-6204663972446244460"",""sqftrange"":""1000-1499"",""price"":""2900000"",""sqft"":""1311"",""posting_url"":""https://www.sothebysrealty.com/id/ze76e7"",""mlong"":""-122.319552"",""state"":""CA"",""park"":""yes"",""prange"":""2_5-2_999m"",""zip"":""94559"",""mlat"":""38.230568"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISnmz4g8g1qjc01000000000.jpg"",""zusr"":""true"",""price_band"":""z2m"",""yrblt"":""pre1900"",""zestimate"":""2697573"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","",""
"1572910949-7595","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/1583-1585-Seminary-St-Napa-CA-94559/2082189038_zpid/","Napa, CA 94559","For sale","1583 1585 Seminary St,","","","","","","","","","null","--","null","$725,562","$730,000","Multi Family","1964","No Data","No Data","Multi Family","$550","null","2","4","7","{""targetDiv"":""gpt-ad-1a952cee-ff80-426c-a470-f0f896355efa"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1583 1585 Seminary St"",""bd"":""0"",""fsbid"":""13599"",""city"":""Napa"",""proptp"":""mfh"",""pid"":""2082189038"",""lot"":""1"",""zestibuck"":""700-799k"",""listtp"":""buy_agent"",""zguidh"":""-8920470231548369391"",""sqftrange"":""1000-1499"",""price"":""730000"",""sqft"":""1328"",""posting_url"":""https://www.bhhs.com/drysdaleproperties-ca326/ca/1583-1585-seminary-street-napa-94559/pid-2187223902?lead=MemberKey%3D1095521%26LeadBrand%3D11413101711000010000"",""mlong"":""-122.290511"",""state"":""CA"",""prange"":""700-799k"",""zip"":""94559"",""mlat"":""38.302102"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISnetaqk2s8j5f0000000000.jpg"",""zusr"":""true"",""price_band"":""z700"",""hood"":""Central"",""yrblt"":""1960-1969"",""zestimate"":""725562"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","",""
"1572909841-7045","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/2596-1st-St-UNIT-C-B-Napa-CA-94558/2082490807_zpid/","Napa, CA 94558","New construction","2596 1st St UNIT C/B,","","","","","","","5","https://www.zillow.com/napa-ca/5_p/","1,850","3","3","$748,252","$760,867","Single Family","2019","No Data","No Data","Single Family","No Data","null","4","2","7","{""targetDiv"":""gpt-ad-3e41d2e0-177f-4fd2-9b3e-a5b29a2bc177"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Unit C/B"",""aamgnrc1"":""2596 1st St"",""bd"":""3"",""fsbid"":""15378"",""city"":""Napa"",""proptp"":""sfh"",""pid"":""2082490807"",""zestibuck"":""700-799k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""1500-1999"",""price"":""760867"",""sqft"":""1850"",""posting_url"":""http://laffertycommunities.com/find-your-home/vero/?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=543579&nhf_listing_type=plan&utm_term=plan_ResidenceB&utm_campaign=Napa%2FCA"",""state"":""CA"",""mlong"":""-122.307465"",""cnty"":""Napa"",""prange"":""700-799k"",""zip"":""94558"",""mlat"":""38.299864"",""plid"":""8548910"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS37eavypjl41u0000000000.jpg"",""zusr"":""true"",""price_band"":""z700"",""hood"":""Westwood"",""yrblt"":""2010-2019"",""zestimate"":""748252"",""premieragent"":""no"",""builderChatId"":""15378-828743"",""dma"":""37""}}","null","null","null","null","NEXT","https://www.zillow.com/napa-ca/6_p/","NEXT","https://www.zillow.com/napa-ca/7_p/","NEXT","https://www.zillow.com/napa-ca/8_p/","NEXT","https://www.zillow.com/napa-ca/9_p/","NEXT","https://www.zillow.com/napa-ca/10_p/","","","",""
"1572910239-7247","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/3454-Sage-Canyon-Rd-Saint-Helena-CA-94574/19404148_zpid/","Saint Helena, CA 94574","For sale","3454 Sage Canyon Rd,","","","","","","","5","https://www.zillow.com/napa-ca/5_p/","3,056","4","4","null","$2,795,000","Single Family","1977","No Data","No Data","Single Family","65.42 acres","$5,995/mo","5","6","8","{""targetDiv"":""gpt-ad-34e4d849-cfe4-47cd-9ec7-b37d29d0ab4d"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""3454 Sage Canyon Rd"",""bd"":""4"",""fsbid"":""14642"",""city"":""Saint_Helena"",""proptp"":""sfh"",""pid"":""19404148"",""lot"":""11"",""zestibuck"":""2_5-2_999m"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""8414858734624872552"",""sqftrange"":""3000-3499"",""price"":""2795000"",""sqft"":""3056"",""posting_url"":""http://www.joeltoller.com"",""mlong"":""-122.265118"",""state"":""CA"",""park"":""yes"",""prange"":""2_5-2_999m"",""zip"":""94574"",""mlat"":""38.514698"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISalmss8emofdg1000000000.jpg"",""zusr"":""true"",""price_band"":""z2m"",""yrblt"":""1970-1979"",""zestimate"":""2611472"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/napa-ca/6_p/","NEXT","https://www.zillow.com/napa-ca/7_p/","","","","","","","","","",""
"1572910784-7518","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/1613-Main-St-Napa-CA-94559/19392910_zpid/","Napa, CA 94559","For sale","1613 Main St,","2","https://www.zillow.com/napa-ca/2_p/","","","","","","","2,058","3","2","null","$949,000","Single Family","1907","Forced air, Other","Central","Single Family","3,484 sqft","$3,500/mo","2","4","7","No Data","null","null","null","null","","","","","","","","","","","","","",""
"1572909994-7122","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/415-Monte-Vista-Ct-Napa-CA-94559/124741303_zpid/","Napa, CA 94559","Lot/land","415 Monte Vista Ct,","","","","","","","5","https://www.zillow.com/napa-ca/5_p/","null","1.01 acres","null","None","$825,000","null","null","null","null","null","null","null","6","3","7","{""targetDiv"":""gpt-ad-ac8b54d7-aec1-4ddc-bfb7-e124afaae947"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94559"",""aamgnrc1"":""415 Monte Vista Ct"",""mlat"":""38.305723"",""bd"":""0"",""fsbid"":""13601"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISifriuhuysc8b1000000000.jpg"",""zusr"":""true"",""city"":""Napa"",""proptp"":""lot"",""pid"":""124741303"",""hood"":""Alta_Heights"",""lot"":""6"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-8121660904482851138"",""premieragent"":""no"",""price"":""825000"",""posting_url"":""http://greathomes.org/mls/property/21910983"",""mlong"":""-122.260736"",""state"":""CA"",""prange"":""800-899k""}}","null","null","null","null","NEXT","https://www.zillow.com/napa-ca/6_p/","NEXT","https://www.zillow.com/napa-ca/7_p/","NEXT","https://www.zillow.com/napa-ca/8_p/","NEXT","https://www.zillow.com/napa-ca/9_p/","","","","","",""
"1572910629-7439","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/30-Gordon-Ct-Napa-CA-94558/19407965_zpid/","Napa, CA 94558","For sale","30 Gordon Ct,","","","3","https://www.zillow.com/napa-ca/3_p/","","","","","2,287","4","3","null","$849,000","Single Family","1995","Other","Central","Single Family","6,969 sqft","$3,600/mo","4","4","6","{""targetDiv"":""gpt-ad-8650ca0d-9cbe-4a6e-9812-235f54fdd076"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""30 Gordon Ct"",""bd"":""4"",""fsbid"":""2877"",""city"":""Napa"",""proptp"":""sfh"",""pid"":""19407965"",""lot"":""2"",""zestibuck"":""800-899k"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""9114312901362680542"",""sqftrange"":""2000-2499"",""price"":""849000"",""sqft"":""2287"",""posting_url"":""http://www.coldwellbanker.com/listingdetail/CBK8CN6H/"",""mlong"":""-122.31383"",""state"":""CA"",""park"":""yes"",""prange"":""800-899k"",""zip"":""94558"",""mlat"":""38.339985"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISv4bo3rou192g0000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""hood"":""Springwood_Estates"",""yrblt"":""1990-1999"",""zestimate"":""834191"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","",""
"1572910562-7407","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/80-Black-Walnut-Ln-Napa-CA-94559/240300294_zpid/","Napa, CA 94559","For sale","80 Black Walnut Ln,","","","","","4","https://www.zillow.com/napa-ca/4_p/","","","2,380","4","3","null","$829,500","Single Family","2019","Other","Central","Single Family","5,662 sqft","$2,500/mo","2","3","7","No Data","null","null","null","null","","","","","","","","","","","","","",""
"1572910583-7417","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/304-Stacey-Way-304-Napa-CA-94558/2083979947_zpid/","Napa, CA 94558","For sale","304 Stacey Way # 304,","","","","","4","https://www.zillow.com/napa-ca/4_p/","","","--","2","2","$123,675","$125,000","Mobile / Manufactured","1978","Forced air","Central","Mobile / Manufactured","No Data","$3,005/mo","6","4","6","No Data","null","null","null","null","","","","","","","","","","","","","",""
"1572910059-7155","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/2906-Monticello-Rd-Napa-CA-94558/19405333_zpid/","Napa, CA 94558","For sale","2906 Monticello Rd,","","","","","","","5","https://www.zillow.com/napa-ca/5_p/","1,316","2","2","null","$1,399,900","Single Family","1955","Other","None","Single Family","9.21 acres","$3,495/mo","9","3","6","No Data","null","null","null","null","NEXT","https://www.zillow.com/napa-ca/6_p/","NEXT","https://www.zillow.com/napa-ca/7_p/","NEXT","https://www.zillow.com/napa-ca/8_p/","","","","","","","",""
"1572910792-7522","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/1226-Daffodil-Dr-Napa-CA-94558/63071664_zpid/","Napa, CA 94558","For sale","1226 Daffodil Dr,","2","https://www.zillow.com/napa-ca/2_p/","","","","","","","3,111","5","5","$923,727","$950,000","Single Family","2004","Other","Central","Single Family","7,840 sqft","$4,000/mo","6","4","6","{""targetDiv"":""gpt-ad-3bad037a-a781-4bcc-b73f-66316b5ec643"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1226 Daffodil Dr"",""bd"":""5"",""fsbid"":""14224"",""city"":""Napa"",""proptp"":""sfh"",""pid"":""63071664"",""lot"":""2"",""zestibuck"":""900-999k"",""listtp"":""buy_agent"",""zguidh"":""-241885917018960341"",""sqftrange"":""3000-3499"",""price"":""950000"",""sqft"":""3111"",""posting_url"":""http://www.beverlyorr.com"",""mlong"":""-122.309004"",""state"":""CA"",""park"":""yes"",""prange"":""900-999k"",""zip"":""94558"",""mlat"":""38.334494"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3zbf3426qalu0000000000.jpg"",""zusr"":""true"",""price_band"":""z900"",""hood"":""Vintage"",""yrblt"":""2000-2009"",""zestimate"":""923727"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","",""
"1572910307-7281","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/5945-Haire-Ln-Napa-CA-94559/19418304_zpid/","Napa, CA 94559","For sale","5945 Haire Ln,","","","","","","","5","https://www.zillow.com/napa-ca/5_p/","2,932","5","4","null","$2,250,000","Single Family","1979","Other","Central","Single Family","6.7 acres","$5,800/mo","6","2","7","No Data","null","null","null","null","NEXT","https://www.zillow.com/napa-ca/6_p/","","","","","","","","","","","",""
"1572909623-6933","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/03398-E-Highway-128-Saint-Helena-CA-94574/2085550852_zpid/","Saint Helena, CA 94574","Lot/land","03398 E Highway 128,","","","","","","","5","https://www.zillow.com/napa-ca/5_p/","null","512 acres","null","null","$4,500,000","null","null","null","null","null","null","$1,995/mo","5","6","8","{""targetDiv"":""gpt-ad-1fe23e4c-c5e2-4f20-9a06-fddf8481931e"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94574"",""aamgnrc1"":""03398 E Highway 128"",""mlat"":""38.506669"",""bd"":""0"",""fsbid"":""14641"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS62xsbvufuqnd0000000000.jpg"",""zusr"":""true"",""city"":""Saint_Helena"",""proptp"":""lot"",""pid"":""2085550852"",""lot"":""11"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""4572660685810928112"",""premieragent"":""no"",""price"":""4500000"",""posting_url"":"""",""mlong"":""-122.277187"",""state"":""CA"",""prange"":""4m-4_999m""}}","null","null","null","null","NEXT","https://www.zillow.com/napa-ca/6_p/","NEXT","https://www.zillow.com/napa-ca/7_p/","NEXT","https://www.zillow.com/napa-ca/8_p/","NEXT","https://www.zillow.com/napa-ca/9_p/","NEXT","https://www.zillow.com/napa-ca/10_p/","NEXT","https://www.zillow.com/napa-ca/11_p/","NEXT","https://www.zillow.com/napa-ca/12_p/"
"1572910894-7568","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/145-Bonnie-Brook-Dr-Napa-CA-94558/19423119_zpid/","Napa, CA 94558","For sale","145 Bonnie Brook Dr,","","","","","","","","","1,710","2","2","$901,218","$925,000","Townhouse","1969","Forced air","Central","Townhouse","2,613 sqft","$3,500/mo","9","3","6","No Data","null","null","null","null","","","","","","","","","","","","","",""
"1572909927-7087","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/65-Fairways-Dr-Napa-CA-94558/19423032_zpid/","Napa, CA 94558","For sale","65 Fairways Dr,","","","","","","","5","https://www.zillow.com/napa-ca/5_p/","1,078","2","2","$777,016","$789,000","Condo","1970","Other","No Data","Condo","$440/month","$3,104/mo","9","3","6","No Data","null","null","null","null","NEXT","https://www.zillow.com/napa-ca/6_p/","NEXT","https://www.zillow.com/napa-ca/7_p/","NEXT","https://www.zillow.com/napa-ca/8_p/","NEXT","https://www.zillow.com/napa-ca/9_p/","","","","","",""
"1572910996-7618","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/4375-Chablis-Dr-Napa-CA-94558/19397009_zpid/","Napa, CA 94558","For sale","4375 Chablis Dr,","","","","","","","","","2,071","4","3","null","$785,000","Single Family","1976","Other","Central","Single Family","6,534 sqft","$3,800/mo","6","4","6","No Data","null","null","null","null","","","","","","","","","","","","","",""
"1572910257-7256","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/522-Westgate-Dr-Napa-CA-94558/19423800_zpid/","Napa, CA 94558","For sale","522 Westgate Dr,","","","","","","","5","https://www.zillow.com/napa-ca/5_p/","2,552","3","3","null","$1,239,000","Single Family","1984","Forced air","Central","Single Family","0.32 acres","$4,500/mo","9","3","6","No Data","null","null","null","null","NEXT","https://www.zillow.com/napa-ca/6_p/","","","","","","","","","","","",""
"1572910292-7273","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/(undisclosed-Address)-Napa-CA-94558/2083099022_zpid/","Napa, CA 94558","For sale","(undisclosed Address),","","","","","","","5","https://www.zillow.com/napa-ca/5_p/","1,120","2","2","$473,526","$475,000","Condo","1977","No Data","No Data","Condo","$350/month","null","6","4","6","No Data","null","null","null","null","NEXT","https://www.zillow.com/napa-ca/6_p/","","","","","","","","","","","",""
"1572910094-7172","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/1568-Milton-Rd-Napa-CA-94559/2110811815_zpid/","Napa, CA 94559","Lot/land","1568 Milton Rd,","","","","","","","5","https://www.zillow.com/napa-ca/5_p/","null","6,098 sqft","null","null","$275,000","null","null","null","null","null","null","$2,479/mo","6","2","7","{""targetDiv"":""gpt-ad-9913afe0-a17b-4546-8454-3d9e6d7fb950"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94559"",""aamgnrc1"":""1568 Milton Rd"",""mlat"":""38.206245"",""bd"":""0"",""fsbid"":""2877"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7mor451ua15w0000000000.jpg"",""zusr"":""true"",""city"":""Napa"",""proptp"":""lot"",""pid"":""2110811815"",""lot"":""2"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-7613895662450842625"",""premieragent"":""no"",""price"":""275000"",""posting_url"":""http://www.coldwellbanker.com/listingdetail/CBPJ4F75/"",""mlong"":""-122.308265"",""state"":""CA"",""prange"":""250-299k""}}","null","null","null","null","NEXT","https://www.zillow.com/napa-ca/6_p/","NEXT","https://www.zillow.com/napa-ca/7_p/","NEXT","https://www.zillow.com/napa-ca/8_p/","","","","","","","",""
"1572910729-7492","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/1078-Blueridge-Dr-Napa-CA-94558/19402370_zpid/","Napa, CA 94558","For sale","1078 Blueridge Dr,","","","3","https://www.zillow.com/napa-ca/3_p/","","","","","1,532","2","2","null","$540,000","Single Family","1966","Other","Wall","Single Family","8,977 sqft","$2,550/mo","5","6","8","{""targetDiv"":""gpt-ad-a84628b2-c312-4273-bb2a-f4612da742ed"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1078 Blueridge Dr"",""bd"":""2"",""fsbid"":""9457"",""city"":""Napa"",""proptp"":""sfh"",""pid"":""19402370"",""lot"":""2"",""zestibuck"":""500-599k"",""listtp"":""buy_agent"",""zguidh"":""-8722881429292676639"",""sqftrange"":""1500-1999"",""price"":""540000"",""sqft"":""1532"",""posting_url"":""https://www.sothebysrealty.com/id/6w273h"",""mlong"":""-122.276024"",""state"":""CA"",""prange"":""500-599k"",""zip"":""94558"",""mlat"":""38.60695"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISbtcm73sefytt1000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""1960-1969"",""zestimate"":""526475"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","",""
"1572910678-7465","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/3594-Jefferson-St-Napa-CA-94558/19391398_zpid/","Napa, CA 94558","For sale by owner","3594 Jefferson St,","","","3","https://www.zillow.com/napa-ca/3_p/","","","","","1,252","3","2","null","$609,000","Single Family","1958","Other","Central","Single Family","7,198 sqft","$2,750/mo","6","4","6","{""targetDiv"":""gpt-ad-eee333c4-b832-4965-b611-24e0ce255425"",""slot"":""zillow/property_details/buy_owner/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""3594 Jefferson St"",""bd"":""3"",""city"":""Napa"",""proptp"":""sfh"",""pid"":""19391398"",""lot"":""2"",""zestibuck"":""350-399k"",""listtp"":""buy_owner"",""stale"":""yes"",""zguidh"":""8791612899603391054"",""sqftrange"":""1000-1499"",""price"":""609000"",""oh"":""yes"",""sqft"":""1252"",""posting_url"":"""",""mlong"":""-122.302952"",""state"":""CA"",""park"":""yes"",""prange"":""600-699k"",""zip"":""94558"",""mlat"":""38.326964"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS2zbzqbnw9du81000000000.jpg"",""zusr"":""true"",""price_band"":""z300"",""hood"":""Vintage"",""yrblt"":""1940-1959"",""zestimate"":""356672"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","",""
"1572910656-7454","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/1556-East-Ave-Napa-CA-94559/19415740_zpid/","Napa, CA 94559","For sale","1556 East Ave,","","","3","https://www.zillow.com/napa-ca/3_p/","","","","","2,000","3","2","$1,240,881","$1,290,000","Single Family","1987","Other","No Data","Single Family","0.29 acres","$4,329/mo","6","3","7","No Data","null","null","null","null","","","","","","","","","","","","","",""
"1572910610-7429","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/1059-2nd-Ave-Napa-CA-94558/19420412_zpid/","Napa, CA 94558","For sale","1059 2nd Ave,","","","","","4","https://www.zillow.com/napa-ca/4_p/","","","1,212","2","1","$763,671","$775,000","Single Family","1940","Other","None","Single Family","0.88 acres","$2,900/mo","7","3","6","No Data","null","null","null","null","","","","","","","","","","","","","",""
"1572909777-7012","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/0-Country-Club-Ln-Napa-CA-94558/2110021062_zpid/","Napa, CA 94558","Lot/land","0 Country Club Ln,","","","","","","","5","https://www.zillow.com/napa-ca/5_p/","null","0.25 acres","null","null","$12,000","null","null","null","null","null","null","$1,950/mo","9","3","6","No Data","null","null","null","null","NEXT","https://www.zillow.com/napa-ca/6_p/","NEXT","https://www.zillow.com/napa-ca/7_p/","NEXT","https://www.zillow.com/napa-ca/8_p/","NEXT","https://www.zillow.com/napa-ca/9_p/","NEXT","https://www.zillow.com/napa-ca/10_p/","","","",""
