web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount
"1572908204-1456","https://www.zillow.com/homes/oakley-CA_rb/","","https://www.zillow.com/homedetails/90-Cunha-Ct-Oakley-CA-94561/18297006_zpid/","Oakley, CA 94561","Pre-foreclosure","90 Cunha Ct,","2","https://www.zillow.com/oakley-ca/2_p/","","","","","null","4","null","$769,900","$769,900","Single Family","1988","No Data","Central","2 spaces","1.09 acres","null","5","3","5","null","No","null","null","$7,511"
"1572909273-1679","https://www.zillow.com/homes/oakley-CA_rb/","","https://www.zillow.com/homedetails/1647-Sycamore-Dr-Oakley-CA-94561/82858532_zpid/","Oakley, CA 94561","For sale","1647 Sycamore Dr,","","","","","","","2,512","4","3","null","$510,000","Single Family","2007","Forced air","Central","2 spaces","5,288 sqft","$2,900/mo","3","4","5","Laundry Room","Stucco","Window Coverings","null","$9,241"
"1572904254-833","https://www.zillow.com/homes/oakley-CA_rb/","","https://www.zillow.com/homedetails/324-Deerpark-Way-Oakley-CA-94561/18294187_zpid/","Oakley, CA 94561","Pre-foreclosure","324 Deerpark Way,","","","","","4","https://www.zillow.com/oakley-ca/4_p/","null","4","null","$452,164","$452,164","Single Family","1994","No Data","No Data","2 spaces","7,405 sqft","null","5","4","5","null","No","null","null","$3,648"
"1572904840-1030","https://www.zillow.com/homes/oakley-CA_rb/","","https://www.zillow.com/homedetails/30-Chantilly-Pl-Oakley-CA-94561/18293505_zpid/","Oakley, CA 94561","Pre-foreclosure","30 Chantilly Pl,","","","3","https://www.zillow.com/oakley-ca/3_p/","","","null","4","null","$407,212","$407,212","Single Family","1988","No Data","Central","2 spaces","3,000 sqft","null","5","4","5","null","No","null","null","$5,372"
"1572903951-733","https://www.zillow.com/homes/oakley-CA_rb/","","https://www.zillow.com/homedetails/325-Barn-Dance-Way-Oakley-CA-94561/249604352_zpid/","Oakley, CA 94561","New construction","325 Barn Dance Way,","","","","","4","https://www.zillow.com/oakley-ca/4_p/","2,732","4","3","$625,000","$625,000","Single Family","2019","No Data","No Data","Single Family","6,300 sqft","null","4","3","5","{""targetDiv"":""gpt-ad-8b3fc839-54ad-4506-aff8-3cd66677ffbd"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""325 Barn Dance Way"",""bd"":""4"",""fsbid"":""14920"",""city"":""Oakley"",""proptp"":""sfh"",""pid"":""249604352"",""lot"":""2"",""zestibuck"":""600-699k"",""listtp"":""buy_builder_community"",""stale"":""yes"",""zguidh"":""-686962791707332164"",""sqftrange"":""2500-2999"",""price"":""625000"",""sqft"":""2732"",""posting_url"":""http://www.discoveryhomes.com/oakley-ca/duarte-ranch?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=37123&nhf_listing_type=community&utm_term=comm_DuarteRanch&utm_campaign=Oakley%2FCA"",""state"":""CA"",""mlong"":""-121.70071"",""cnty"":""Contra_Costa"",""prange"":""600-699k"",""zip"":""94561"",""mlat"":""37.981859"",""plid"":""10966368"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISif34jcvopn900000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""yrblt"":""2010-2019"",""zestimate"":""625000"",""premieragent"":""no"",""builderChatId"":""14920-786201"",""dma"":""37""}}","Yes","null","null","$3,664"
"1572907175-1155","https://www.zillow.com/homes/oakley-CA_rb/","","https://www.zillow.com/homedetails/5255-Teresa-Ct-Oakley-CA-94561/18293085_zpid/","Oakley, CA 94561","Foreclosed","5255 Teresa Ct,","","","3","https://www.zillow.com/oakley-ca/3_p/","","","null","3","null","$443,089","$443,089","Single Family","1983","Other","No Data","2 spaces","0.25 acres","null","5","4","5","null","No","null","null","$5,671"
"1572908525-1524","https://www.zillow.com/homes/oakley-CA_rb/","","https://www.zillow.com/homedetails/2543-Talaria-Dr-Oakley-CA-94561/95384354_zpid/","Oakley, CA 94561","For sale","2543 Talaria Dr,","2","https://www.zillow.com/oakley-ca/2_p/","","","","","2,802","5","5","$559,000","$559,000","Single Family","2014","Forced air","Central","2 spaces","6,194 sqft","null","3","4","5","null","Tile","null","null","$8,472"
"1572904529-928","https://www.zillow.com/homes/oakley-CA_rb/","","https://www.zillow.com/homedetails/1459-Big-Redwood-Dr-Oakley-CA-94561/95419313_zpid/","Oakley, CA 94561","Pre-foreclosure","1459 Big Redwood Dr,","","","","","4","https://www.zillow.com/oakley-ca/4_p/","null","3","null","$484,820","$484,820","Miscellaneous","2013","No Data","No Data","2 spaces","null","null","3","4","5","null","No","null","null","$13,617"
"1572909376-1701","https://www.zillow.com/homes/oakley-CA_rb/","","https://www.zillow.com/community/delta-coves/2083146277_zpid/","Bethel Island, CA 94511","New construction","Buildable plan: Indigo, Delta Coves,","","","","","","","2,143","4","3","$850,713","$850,990","Single Family","2019","No Data","No Data","Single Family","No Data","null","3","4","5","{""targetDiv"":""gpt-ad-bf11532a-982e-419d-9e66-27310126c9e5"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" FDJXFW"",""aamgnrc1"":""Delta Cvs"",""bd"":""4"",""fsbid"":""15476"",""city"":""Bethel_Island"",""proptp"":""sfh"",""pid"":""2083146277"",""zestibuck"":""800-899k"",""listtp"":""buy_builder_community"",""zguidh"":""-686962791707332164"",""sqftrange"":""2000-2499"",""price"":""850990"",""sqft"":""2143"",""posting_url"":""https://bluemountaincommunities.com/communities/delta-coves/?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=53985&nhf_listing_type=community&utm_term=comm_DeltaCoves&utm_campaign=Bethel+Island%2FCA"",""state"":""CA"",""mlong"":""-121.677995"",""cnty"":""Contra_Costa"",""prange"":""800-899k"",""zip"":""94511"",""mlat"":""38.035461"",""plid"":""28659298"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISz748qzjv3m5d1000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""yrblt"":""2010-2019"",""zestimate"":""850713"",""premieragent"":""no"",""builderChatId"":""15476-821581"",""dma"":""37""}}","Yes","null","null","null"
"1572908006-1390","https://www.zillow.com/homes/oakley-CA_rb/","","https://www.zillow.com/homedetails/4830-Live-Oak-Ave-Oakley-CA-94561/18294828_zpid/","Oakley, CA 94561","For sale","4830 Live Oak Ave,","2","https://www.zillow.com/oakley-ca/2_p/","","","","","1,559","3","2","$645,536","$648,000","Single Family","1969","Forced air","Central","2 spaces","1.16 acres","null","5","3","5","null","Composition","null","null","$2,747"
"1572907508-1227","https://www.zillow.com/homes/oakley-CA_rb/","","https://www.zillow.com/homedetails/248-Coolcrest-Dr-Oakley-CA-94561/241641915_zpid/","Oakley, CA 94561","Pre-foreclosure / auction","248 Coolcrest Dr,","","","3","https://www.zillow.com/oakley-ca/3_p/","","","null","3","null","$412,119","$412,119","Single Family","2017","No Data","No Data","2 spaces","3,484 sqft","null","3","4","5","null","No","null","null","$10,883"
"1572908091-1419","https://www.zillow.com/homes/oakley-CA_rb/","","https://www.zillow.com/homedetails/279-Bayview-Dr-Oakley-CA-94561/18292571_zpid/","Oakley, CA 94561","For sale","279 Bayview Dr,","2","https://www.zillow.com/oakley-ca/2_p/","","","","","1,650","3","3","$449,501","$449,500","Single Family","1993","Forced air","Central","2 spaces","3,358 sqft","$2,450/mo","4","3","5","Forced Air 1 Zone","Wood Siding","1993","null","$5,863"
"1572904736-994","https://www.zillow.com/homes/oakley-CA_rb/","","https://www.zillow.com/homedetails/3855-Pato-Ln-Oakley-CA-94561/2082475209_zpid/","Oakley, CA 94561","New construction","3855 Pato Ln,","","","","","4","https://www.zillow.com/oakley-ca/4_p/","2,960","6","4","$640,363","$640,000","Single Family","2019","No Data","No Data","Single Family","No Data","null","3","3","5","{""targetDiv"":""gpt-ad-30e43924-055f-4d3c-a30e-7efe13125344"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""3855 Pato Ln"",""bd"":""6"",""fsbid"":""14920"",""city"":""Oakley"",""proptp"":""sfh"",""pid"":""2082475209"",""zestibuck"":""600-699k"",""listtp"":""buy_builder_community"",""zguidh"":""-686962791707332164"",""sqftrange"":""2500-2999"",""price"":""640000"",""sqft"":""2960"",""posting_url"":""http://www.discoveryhomes.com/oakley-ca/duarte-ranch?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=37123&nhf_listing_type=community&utm_term=comm_DuarteRanch&utm_campaign=Oakley%2FCA"",""state"":""CA"",""mlong"":""-121.707146"",""cnty"":""Alameda"",""prange"":""600-699k"",""zip"":""94561"",""mlat"":""37.98251"",""plid"":""10966368"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7e60ds8d3n561000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""yrblt"":""2010-2019"",""zestimate"":""640363"",""premieragent"":""no"",""builderChatId"":""14920-786201"",""dma"":""37""}}","Yes","null","null","null"
"1572907304-1182","https://www.zillow.com/homes/oakley-CA_rb/","","https://www.zillow.com/homedetails/209-Hearthstone-Cir-Oakley-CA-94561/89038683_zpid/","Oakley, CA 94561","Auction","209 Hearthstone Cir,","","","3","https://www.zillow.com/oakley-ca/3_p/","","","null","4","null","null","$578,045","Single Family","2008","No Data","Central","2 spaces","6,098 sqft","$3,099/mo","4","3","5","null","No","null","null","$8,647"
"1572904046-756","https://www.zillow.com/homes/oakley-CA_rb/","","https://www.zillow.com/homedetails/3751-E-Cypress-Rd-Oakley-CA-94561/18288247_zpid/","Oakley, CA 94561","Pre-foreclosure","3751 E Cypress Rd,","","","","","4","https://www.zillow.com/oakley-ca/4_p/","null","3","null","$681,967","$681,967","Single Family","1989","No Data","No Data","2 spaces","5.2 acres","null","3","4","5","null","No","null","null","$6,165"
"1572905099-1122","https://www.zillow.com/homes/oakley-CA_rb/","","https://www.zillow.com/homedetails/1051-Warhol-Way-Oakley-CA-94561/68041546_zpid/","Oakley, CA 94561","Pre-foreclosure","1051 Warhol Way,","","","3","https://www.zillow.com/oakley-ca/3_p/","","","2,735","5","4","$522,202","$522,202","Single Family","2005","No Data","Other","2 spaces","6,682 sqft","null","3","4","5","null","No","null","null","$10,715"
"1572908843-1628","https://www.zillow.com/homes/oakley-CA_rb/","","https://www.zillow.com/homedetails/2534-Talaria-Dr-Oakley-CA-94561/95444770_zpid/","Oakley, CA 94561","For sale","2534 Talaria Dr,","","","","","","","2,923","4","4","$595,001","$585,000","Single Family","2014","Forced air","Central, Other","3 spaces","6,621 sqft","$3,200/mo","3","4","5","null","Tile","null","null","$8,925"
"1572905136-1134","https://www.zillow.com/homes/oakley-CA_rb/","","https://www.zillow.com/homedetails/1224-Poplar-Dr-Oakley-CA-94561/82861898_zpid/","Oakley, CA 94561","Auction","1224 Poplar Dr,","","","3","https://www.zillow.com/oakley-ca/3_p/","","","null","4","null","null","$528,632","Single Family","2007","Forced air","Central, Other","3 spaces","6,534 sqft","null","3","4","5","null","Tile","null","null","$9,168"
"1572908714-1589","https://www.zillow.com/homes/oakley-CA_rb/","","https://www.zillow.com/community/laurel-at-emerson-ranch/2092166754_zpid/","Oakley, CA 94561","New construction","Buildable plan: Residence 3, Laurel at Emerson Ranch,","","","","","","","3,301","5","3","None","$659,880","Single Family","2019","No Data","No Data","Single Family","No Data","null","3","4","5","{""targetDiv"":""gpt-ad-1684cb13-7916-424b-b63d-898fa1cbb551"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" QVNUE3"",""aamgnrc1"":""347 Hansford Way"",""bd"":""5"",""fsbid"":""14748"",""city"":""Oakley"",""proptp"":""sfh"",""pid"":""2092166754"",""listtp"":""buy_builder_community"",""zguidh"":""-686962791707332164"",""sqftrange"":""3000-3499"",""price"":""659880"",""sqft"":""3301"",""posting_url"":""https://www.brookfieldresidential.com/new-homes/california/east-bay/oakley/emerson-ranch/laurel?utm_source=GJ_NewHomeFeed_Laurel_Boulevard&utm_medium=listing&utm_campaign=brookfieldnorcal_laurel"",""state"":""CA"",""mlong"":""-121.683283"",""cnty"":""Marin"",""prange"":""600-699k"",""zip"":""94561"",""mlat"":""37.995442"",""plid"":""867088"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISqllgwbgy957m1000000000.jpg"",""zusr"":""true"",""hood"":""Dominican/Black_Canyon"",""yrblt"":""2010-2019"",""premieragent"":""no"",""builderChatId"":""14748-778537"",""dma"":""37""}}","Yes","null","null","null"
"1572908032-1399","https://www.zillow.com/homes/oakley-CA_rb/","","https://www.zillow.com/homedetails/20-Zion-Ct-Oakley-CA-94561/95404904_zpid/","Oakley, CA 94561","For sale","20 Zion Ct,","2","https://www.zillow.com/oakley-ca/2_p/","","","","","2,951","4","3","$599,000","$599,000","Single Family","2018","Forced air","Central","2 spaces","4,935 sqft","$3,000/mo","null","null","null","Forced Air 2 Zns or More","Stucco & Stone","Tile","null","$8,395"
"1572904465-907","https://www.zillow.com/homes/oakley-CA_rb/","","https://www.zillow.com/community/duarte-ranch/2083799993_zpid/","Oakley, CA 94561","New construction","Buildable plan: Fino, Duarte Ranch,","","","","","4","https://www.zillow.com/oakley-ca/4_p/","3,297","5","3.5","$640,000","$640,000","Single Family","2019","No Data","No Data","Single Family","No Data","null","4","3","5","{""targetDiv"":""gpt-ad-8650b0af-8baa-4935-b4ce-aab950fb34eb"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" JNVXGI"",""aamgnrc1"":""735 Ruby Hill Ln"",""bd"":""5"",""fsbid"":""14920"",""city"":""Oakley"",""proptp"":""sfh"",""pid"":""2083799993"",""zestibuck"":""600-699k"",""listtp"":""buy_builder_community"",""zguidh"":""-686962791707332164"",""sqftrange"":""3000-3499"",""price"":""640000"",""sqft"":""3297"",""posting_url"":""http://www.discoveryhomes.com/oakley-ca/duarte-ranch?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=37123&nhf_listing_type=community&utm_term=comm_DuarteRanch&utm_campaign=Oakley%2FCA"",""state"":""CA"",""mlong"":""-121.704373"",""cnty"":""Contra_Costa"",""prange"":""600-699k"",""zip"":""94561"",""mlat"":""37.981019"",""plid"":""10966368"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISeo3vtrtyqukr0000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""yrblt"":""2010-2019"",""zestimate"":""640000"",""premieragent"":""no"",""builderChatId"":""14920-786201"",""dma"":""37""}}","Yes","null","null","null"
"1572908678-1576","https://www.zillow.com/homes/oakley-CA_rb/","","https://www.zillow.com/homedetails/4044-Mellowood-Dr-Oakley-CA-94561/18290541_zpid/","Oakley, CA 94561","For sale","4044 Mellowood Dr,","","","","","","","1,752","4","2","$560,004","$559,999","Single Family","1979","Forced air","Central","2 spaces","10,005 sqft","$2,650/mo","4","3","5","Central","Composition","null","null","$4,273"
"1572908160-1440","https://www.zillow.com/homes/oakley-CA_rb/","","https://www.zillow.com/homedetails/640-Mockingbird-Ln-Oakley-CA-94561/18288852_zpid/","Oakley, CA 94561","For sale","640 Mockingbird Ln,","2","https://www.zillow.com/oakley-ca/2_p/","","","","","1,763","4","3","$440,009","$440,000","Single Family","1990","Forced air","Central","4 spaces","4,186 sqft","$2,400/mo","4","4","5","Forced Air 1 Zone","Stucco","Composition","null","$5,776"
