web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,page5,page5-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount
"1572919649-9562","https://www.zillow.com/homes/gilroy-CA_rb/","","https://www.zillow.com/community/wisteria/2085121953_zpid/","Morgan Hill, CA 95037","New construction","Buildable plan: Residence Six, Wisteria,","","","","","","","","","2,856","4","3","$1,246,106","$1,299,000","Townhouse","2019","No Data","No Data","Townhouse","No Data","null","4","5","5","{""targetDiv"":""gpt-ad-9816f7ee-a76f-43f9-8d86-62869594f81d"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" PUTN2Y"",""aamgnrc1"":""Appointment Only"",""bd"":""4"",""fsbid"":""11527"",""city"":""Morgan_Hill"",""proptp"":""twn"",""pid"":""2085121953"",""zestibuck"":""1-1_499m"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""2500-2999"",""price"":""1299000"",""sqft"":""2856"",""posting_url"":""http://www.lennar.com/new-homes/california/san-francisco-bay-area/morgan-hill/wisteria?utm_source=zillowtrulia&utm_medium=listing&utm_campaign=bahlen_listing_zillowtrulia_wisteria"",""state"":""CA"",""mlong"":""-121.563"",""cnty"":""Sonoma"",""prange"":""1-1_499m"",""zip"":""95037"",""mlat"":""37.0065"",""plid"":""11320519"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS2nycbuevdne50000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""2010-2019"",""zestimate"":""1246106"",""premieragent"":""no"",""builderChatId"":""11527-814434"",""dma"":""37""}}","null","null","null","null"
"1572919380-9253","https://www.zillow.com/homes/gilroy-CA_rb/","","https://www.zillow.com/homedetails/4831-Redwood-Retreat-Rd-Gilroy-CA-95020/19847167_zpid/","Gilroy, CA 95020","For sale","4831 Redwood Retreat Rd,","2","https://www.zillow.com/gilroy-ca/2_p/","","","","","","","5,180","5","4","$1,753,743","$1,799,999","Single Family","1991","Forced air","Central","Single Family","7.05 acres","$5,900/mo","6","6","7","{""targetDiv"":""gpt-ad-97830cd7-8b10-4aad-bd06-3401ef048501"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""4831 Redwood Retreat Rd"",""bd"":""5"",""fsbid"":""16701"",""city"":""Gilroy"",""proptp"":""sfh"",""pid"":""19847167"",""lot"":""8"",""zestibuck"":""1_5-1_999m"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-5819757991606706959"",""sqftrange"":""5000-5999"",""price"":""1799999"",""sqft"":""5180"",""posting_url"":""http://www.garypalacios.com"",""mlong"":""-121.674855"",""state"":""CA"",""park"":""yes"",""prange"":""1_5-1_999m"",""zip"":""95020"",""mlat"":""37.033798"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS2zr7ghoe2cyc1000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""1990-1999"",""zestimate"":""1753743"",""premieragent"":""no""}}","null","null","null","null"
"1572918795-8654","https://www.zillow.com/homes/gilroy-CA_rb/","","https://www.zillow.com/homedetails/7190-Spumante-Ct-Gilroy-CA-95020/2083388493_zpid/","Gilroy, CA 95020","New construction","7190 Spumante Ct,","","","","","","","5","https://www.zillow.com/gilroy-ca/5_p/","3,279","4","3","$1,037,128","$1,044,880","Single Family","2019","No Data","No Data","Single Family","No Data","null","6","6","5","{""targetDiv"":""gpt-ad-c891db94-595b-471c-a58a-be9ba487b0a2"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""7190 Spumante Ct"",""bd"":""4"",""fsbid"":""11527"",""city"":""Gilroy"",""proptp"":""sfh"",""pid"":""2083388493"",""zestibuck"":""1-1_499m"",""listtp"":""buy_builder_community"",""stale"":""yes"",""zguidh"":""1805368842246238228"",""sqftrange"":""3000-3499"",""price"":""1044880"",""sqft"":""3279"",""posting_url"":""http://www.lennar.com/new-homes/california/san-francisco-bay-area/gilroy/glen-loma-ranch/provence?utm_source=zillowtrulia&utm_medium=listing&utm_campaign=bahlen_listing_zillowtrulia_glen-loma-ranch-provence"",""state"":""CA"",""mlong"":""-121.594"",""cnty"":""Santa_Clara"",""prange"":""1-1_499m"",""zip"":""95020"",""mlat"":""36.994"",""plid"":""28722555"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS33rxq7mtaugs1000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""2010-2019"",""zestimate"":""1037128"",""premieragent"":""no"",""builderChatId"":""11527-822649"",""dma"":""37""}}","null","null","null","null"
"1572918965-8790","https://www.zillow.com/homes/gilroy-CA_rb/","","https://www.zillow.com/homedetails/715-Gettysburg-Way-Gilroy-CA-95020/19858518_zpid/","Gilroy, CA 95020","For sale","715 Gettysburg Way,","","","3","https://www.zillow.com/gilroy-ca/3_p/","","","","","1,682","2","3","null","$515,000","Condo","1985","Forced air","Central","Condo","$360/month","$2,850/mo","3","6","5","{""targetDiv"":""gpt-ad-a9e8fd60-5635-42b4-9efd-ee0c3aa34827"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""715 Gettysburg Way"",""bd"":""2"",""fsbid"":""4383"",""city"":""Gilroy"",""proptp"":""cnd"",""pid"":""19858518"",""lot"":""1"",""zestibuck"":""500-599k"",""listtp"":""buy_agent"",""zguidh"":""-8387998170369972056"",""sqftrange"":""1500-1999"",""price"":""515000"",""sqft"":""1682"",""posting_url"":""https://www.coldwellbankerhomes.com/ca/gilroy/715-gettysburg-way/pid_33235943/?utm_campaign=OLDP-Zillow&utm_source=zillow&utm_medium=oldp&utm_content=listing"",""mlong"":""-121.575003"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""95020"",""mlat"":""36.998175"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISn20g5l4d7cl80000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""1980-1989"",""zestimate"":""515173"",""premieragent"":""no""}}","null","null","null","null"
"1572919002-8834","https://www.zillow.com/homes/gilroy-CA_rb/","","https://www.zillow.com/homedetails/8417-Wayland-Ln-Gilroy-CA-95020/72095222_zpid/","Gilroy, CA 95020","Auction","8417 Wayland Ln,","","","3","https://www.zillow.com/gilroy-ca/3_p/","","","","","null","3","null","null","$605,904","Single Family","1958","Other","No Data","Single Family","6,969 sqft","$3,200/mo","7","6","7","{""targetDiv"":""gpt-ad-ddaba207-1b4a-48bd-8111-8fa8439379d1"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""8417 Wayland Ln"",""bd"":""3"",""fsbid"":""16886"",""city"":""Gilroy"",""proptp"":""sfh"",""pid"":""72095222"",""lot"":""2"",""zestibuck"":""700-799k"",""listtp"":""buy_foreclosure"",""zguidh"":""-3590530130819699470"",""sqftrange"":""1500-1999"",""price"":""605904"",""sqft"":""1924"",""posting_url"":""http://www.auction.com/details/8417-wayland-ln-gilroy-ca-95020-2815875-e_13859/?utm_source=zillow&utm_medium=feed&utm_campaign=trustee&utm_name=partner"",""mlong"":""-121.584197"",""state"":""CA"",""park"":""yes"",""prange"":""600-699k"",""zip"":""95020"",""mlat"":""37.018253"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISzbzym4zaby7b0000000000.jpg"",""zusr"":""true"",""price_band"":""z700"",""yrblt"":""1940-1959"",""zestimate"":""729803"",""premieragent"":""no""}}","null","null","null","null"
"1572919570-9471","https://www.zillow.com/homes/gilroy-CA_rb/","","https://www.zillow.com/homedetails/8740-Evergreen-Ct-Gilroy-CA-95020/79846681_zpid/","Gilroy, CA 95020","For sale","8740 Evergreen Ct,","","","","","","","","","2,346","4","3","$943,400","$943,400","Single Family","2019","Forced air","Central","Single Family","3,972 sqft","$3,499/mo","7","5","7","{""targetDiv"":""gpt-ad-25099782-90da-4bd7-a0c2-a2438e0bcef5"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""8740 Evergreen Ct"",""bd"":""4"",""fsbid"":""13698"",""city"":""Gilroy"",""proptp"":""sfh"",""pid"":""79846681"",""lot"":""1"",""zestibuck"":""900-999k"",""listtp"":""buy_agent"",""zguidh"":""-7715674341381618738"",""sqftrange"":""2000-2499"",""price"":""943400"",""sqft"":""2346"",""posting_url"":""http://www.LivingInMorganHill.com"",""mlong"":""-121.606602"",""state"":""CA"",""prange"":""900-999k"",""zip"":""95020"",""mlat"":""37.021444"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISvslw3ljp6j6n1000000000.jpg"",""zusr"":""true"",""price_band"":""z900"",""yrblt"":""2010-2019"",""zestimate"":""943400"",""premieragent"":""no""}}","null","null","null","null"
"1572918925-8757","https://www.zillow.com/homes/gilroy-CA_rb/","","https://www.zillow.com/homedetails/910-Denio-Ave-Gilroy-CA-95020/2083277183_zpid/","Gilroy, CA 95020","Lot/land","910 Denio Ave,","","","","","4","https://www.zillow.com/gilroy-ca/4_p/","","","null","4.9 acres","null","None","$599,000","null","null","null","null","null","null","$2,850/mo","6","6","7","{""targetDiv"":""gpt-ad-1a2803d4-a074-4179-bdd3-9446dc0cab92"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""95020"",""aamgnrc1"":""910 Denio Ave"",""mlat"":""37.047931"",""bd"":""0"",""fsbid"":""13698"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISjvnyoi3ot2js0000000000.jpg"",""zusr"":""true"",""city"":""Gilroy"",""proptp"":""lot"",""pid"":""2083277183"",""lot"":""7"",""listtp"":""buy_agent"",""zguidh"":""7445209298035423421"",""premieragent"":""no"",""price"":""599000"",""posting_url"":""http://www.mijurealty.com"",""mlong"":""-121.571895"",""state"":""CA"",""prange"":""500-599k""}}","null","null","null","null"
"1572918731-8621","https://www.zillow.com/homes/gilroy-CA_rb/","","https://www.zillow.com/homedetails/9758-New-Ave-Gilroy-CA-95020/153566367_zpid/","Gilroy, CA 95020","Pre-foreclosure / auction","9758 New Ave,","","","","","","","5","https://www.zillow.com/gilroy-ca/5_p/","null","--","null","$892,578","$892,578","Single Family","1999","None","None","Single Family","0.92 acres","null","6","6","7","{""targetDiv"":""gpt-ad-5ea4fbd0-17e7-42a4-ad6c-d842829167fc"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""95020"",""aamgnrc1"":""9758 New Ave"",""mlat"":""37.050398"",""bd"":""0"",""z_listing_image_url"":"""",""zusr"":""true"",""city"":""Gilroy"",""proptp"":""sfh"",""pid"":""153566367"",""price_band"":""z1m"",""yrblt"":""1990-1999"",""zestimate"":""1115723"",""lot"":""5"",""zestibuck"":""1-1_499m"",""listtp"":""buy_foreclosure"",""zguidh"":""-1286403413166162626"",""premieragent"":""no"",""price"":""1115723"",""posting_url"":"""",""mlong"":""-121.543494"",""state"":""CA"",""prange"":""1-1_499m""}}","null","null","null","null"
"1572918718-8612","https://www.zillow.com/homes/gilroy-CA_rb/","","https://www.zillow.com/homedetails/0-Doral-Ct-Gilroy-CA-95020/2111347888_zpid/","Gilroy, CA 95020","Lot/land","0 Doral Ct,","","","","","","","5","https://www.zillow.com/gilroy-ca/5_p/","null","5.43 acres","null","null","$850,000","null","null","null","null","null","null","$2,800/mo","7","6","7","No Data","null","null","null","null"
"1572918875-8715","https://www.zillow.com/homes/gilroy-CA_rb/","","https://www.zillow.com/homedetails/7051-Spumante-Way-Gilroy-CA-95020/2083388451_zpid/","Gilroy, CA 95020","New construction","7051 Spumante Way,","","","","","4","https://www.zillow.com/gilroy-ca/4_p/","","","2,637","4","3","$830,776","$834,880","Single Family","2019","No Data","No Data","Single Family","No Data","null","6","6","5","{""targetDiv"":""gpt-ad-7000b2ef-c541-48e0-8773-a6b4685d6859"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""7051 Spumante Way"",""bd"":""4"",""fsbid"":""11527"",""city"":""Gilroy"",""proptp"":""sfh"",""pid"":""2083388451"",""zestibuck"":""800-899k"",""listtp"":""buy_builder_community"",""stale"":""yes"",""zguidh"":""1805368842246238228"",""sqftrange"":""2500-2999"",""price"":""834880"",""sqft"":""2637"",""posting_url"":""http://www.lennar.com/new-homes/california/san-francisco-bay-area/gilroy/glen-loma-ranch/margaux?utm_source=zillowtrulia&utm_medium=listing&utm_campaign=bahlen_listing_zillowtrulia_glen-loma-ranch-margaux"",""state"":""CA"",""mlong"":""-121.593"",""cnty"":""Contra_Costa"",""prange"":""800-899k"",""zip"":""95020"",""mlat"":""36.9955"",""plid"":""18199386"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfse2qba1ayey0000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""yrblt"":""2010-2019"",""zestimate"":""830776"",""premieragent"":""no"",""builderChatId"":""11527-822652"",""dma"":""37""}}","null","null","null","null"
"1572918816-8669","https://www.zillow.com/homes/gilroy-CA_rb/","","https://www.zillow.com/homedetails/7537-Turnberry-Way-Gilroy-CA-95020/61323981_zpid/","Gilroy, CA 95020","Pre-foreclosure","7537 Turnberry Way,","","","","","4","https://www.zillow.com/gilroy-ca/4_p/","","","null","4","null","$673,933","$673,933","Single Family","2003","Other","No Data","Single Family","3,049 sqft","null","6","6","5","{""targetDiv"":""gpt-ad-eb33d3ce-5ea6-4551-94bf-727caed82a22"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""7537 Turnberry Way"",""bd"":""4"",""city"":""Gilroy"",""proptp"":""sfh"",""pid"":""61323981"",""lot"":""1"",""zestibuck"":""800-899k"",""listtp"":""buy_foreclosure"",""zguidh"":""-2172713623279551422"",""sqftrange"":""2000-2499"",""price"":""811968"",""sqft"":""2333"",""posting_url"":"""",""mlong"":""-121.614736"",""state"":""CA"",""park"":""yes"",""prange"":""800-899k"",""zip"":""95020"",""mlat"":""37.003023"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z800"",""yrblt"":""2000-2009"",""zestimate"":""811968"",""premieragent"":""no""}}","null","null","null","null"
"1572919855-9783","https://www.zillow.com/homes/gilroy-CA_rb/","","https://www.zillow.com/homedetails/75-Stratford-Pl-Gilroy-CA-95020/19858345_zpid/","Gilroy, CA 95020","Coming soon: Nov 28.","75 Stratford Pl,","","","","","","","","","2,948","6","3","$779,930","$799,990","Single Family","1982","Other","No Data","Single Family","6,500 sqft","$3,550/mo","3","6","5","{""targetDiv"":""gpt-ad-15dafb28-f3a0-485a-9cf8-50d435441a5d"",""slot"":""zillow/property_details/buy_comingsoon/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""75 Stratford Pl"",""bd"":""6"",""city"":""Gilroy"",""proptp"":""sfh"",""pid"":""19858345"",""lot"":""2"",""zestibuck"":""700-799k"",""listtp"":""buy_comingsoon"",""zguidh"":""4928428899440311083"",""sqftrange"":""2500-2999"",""price"":""799990"",""sqft"":""2948"",""posting_url"":"""",""mlong"":""-121.563367"",""state"":""CA"",""park"":""yes"",""prange"":""700-799k"",""zip"":""95020"",""mlat"":""36.992615"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3b95vs1d35ck1000000000.jpg"",""zusr"":""true"",""price_band"":""z700"",""yrblt"":""1980-1989"",""zestimate"":""779930"",""premieragent"":""no""}}","null","null","null","null"
"1572918776-8644","https://www.zillow.com/homes/gilroy-CA_rb/","","https://www.zillow.com/homedetails/9045-Tea-Tree-Way-Gilroy-CA-95020/153553259_zpid/","Gilroy, CA 95020","Lot/land","9045 Tea Tree Way,","","","","","","","5","https://www.zillow.com/gilroy-ca/5_p/","null","0.8 acres","null","None","$388,000","null","null","null","null","null","null","$2,850/mo","7","5","7","{""targetDiv"":""gpt-ad-78711e16-b644-4a17-96fd-c6330b9ab210"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""95020"",""aamgnrc1"":""9045 Tea Tree Way"",""mlat"":""37.024846"",""bd"":""0"",""fsbid"":""16701"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISjrwirrop94ke1000000000.jpg"",""zusr"":""true"",""city"":""Gilroy"",""proptp"":""lot"",""pid"":""153553259"",""lot"":""5"",""listtp"":""buy_agent"",""zguidh"":""6739823683964745723"",""premieragent"":""no"",""price"":""388000"",""posting_url"":""http://www.GretchenMerrick.com"",""mlong"":""-121.615706"",""state"":""CA"",""prange"":""350-399k""}}","null","null","null","null"
"1572919342-9214","https://www.zillow.com/homes/gilroy-CA_rb/","","https://www.zillow.com/homedetails/7456-Dunbar-Ct-Gilroy-CA-95020/51076293_zpid/","Gilroy, CA 95020","For sale","7456 Dunbar Ct,","2","https://www.zillow.com/gilroy-ca/2_p/","","","","","","","3,759","5","4","$1,229,310","$1,229,500","Single Family","2000","Forced air","Central","Single Family","8,864 sqft","$3,975/mo","6","6","5","{""targetDiv"":""gpt-ad-2caeeb76-c85c-4ccb-9d3c-88af8f654e64"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""7456 Dunbar Ct"",""bd"":""5"",""fsbid"":""13698"",""city"":""Gilroy"",""proptp"":""sfh"",""pid"":""51076293"",""lot"":""2"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""-2945265984371514325"",""sqftrange"":""3500-3999"",""price"":""1229500"",""sqft"":""3759"",""posting_url"":"""",""mlong"":""-121.604797"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""95020"",""mlat"":""37.00268"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISbxj289u6kbla0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""2000-2009"",""zestimate"":""1229310"",""premieragent"":""no""}}","null","null","null","null"
"1572918738-8625","https://www.zillow.com/homes/gilroy-CA_rb/","","https://www.zillow.com/homedetails/4000-Prunedale-Ave-Gilroy-CA-95020/2096998806_zpid/","Gilroy, CA 95020","Lot/land","4000 Prunedale Ave,","","","","","","","5","https://www.zillow.com/gilroy-ca/5_p/","null","15.78 acres","null","None","$2,000,000","null","null","null","null","null","null","$2,790/mo","6","6","5","{""targetDiv"":""gpt-ad-344cfdf3-bf90-45f7-93fe-c148018a6e78"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""95020"",""aamgnrc1"":""4000 Prunedale Ave"",""mlat"":""36.997177"",""bd"":""0"",""fsbid"":""14311"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISe4sschpqkj8p1000000000.jpg"",""zusr"":""true"",""city"":""Gilroy"",""proptp"":""lot"",""pid"":""2096998806"",""lot"":""9"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""4072369215006102993"",""premieragent"":""no"",""price"":""2000000"",""posting_url"":""http://www.montereycountryproperty.com"",""mlong"":""-121.488329"",""state"":""CA"",""prange"":""2-2_499m""}}","null","null","null","null"
"1572919031-8866","https://www.zillow.com/homes/gilroy-CA_rb/","","https://www.zillow.com/homedetails/7392-Crews-Rd-Gilroy-CA-95020/19864115_zpid/","Gilroy, CA 95020","Pre-foreclosure / auction","7392 Crews Rd,","","","3","https://www.zillow.com/gilroy-ca/3_p/","","","","","null","3","null","$814,757","$814,757","Single Family","1993","Other","No Data","Single Family","14.38 acres","null","6","6","5","{""targetDiv"":""gpt-ad-90d6e9ee-e8d9-4980-9fc0-4cd01a5e8362"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""7392 Crews Rd"",""bd"":""3"",""city"":""Gilroy"",""proptp"":""sfh"",""pid"":""19864115"",""lot"":""9"",""zestibuck"":""900-999k"",""listtp"":""buy_foreclosure"",""zguidh"":""1958362220775492086"",""sqftrange"":""1500-1999"",""price"":""981636"",""sqft"":""1636"",""posting_url"":"""",""mlong"":""-121.513659"",""state"":""CA"",""park"":""yes"",""prange"":""900-999k"",""zip"":""95020"",""mlat"":""37.016166"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISxveocc6ywhk00000000000.jpg"",""zusr"":""true"",""price_band"":""z900"",""yrblt"":""1990-1999"",""zestimate"":""981636"",""premieragent"":""no""}}","null","null","null","null"
"1572919190-9038","https://www.zillow.com/homes/gilroy-CA_rb/","","https://www.zillow.com/homedetails/2725-Leavesley-Rd-Gilroy-CA-95020/19864123_zpid/","Gilroy, CA 95020","For sale","2725 Leavesley Rd,","2","https://www.zillow.com/gilroy-ca/2_p/","","","","","","","1,707","4","3","$1,079,068","$1,079,000","Single Family","1975","Forced air","None","Single Family","2.67 acres","$3,300/mo","6","6","7","{""targetDiv"":""gpt-ad-d56f8884-078e-4e6d-9a82-5a0a5df1f12e"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2725 Leavesley Rd"",""bd"":""4"",""fsbid"":""13698"",""city"":""Gilroy"",""proptp"":""sfh"",""pid"":""19864123"",""lot"":""7"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""-7783844953955051127"",""sqftrange"":""1500-1999"",""price"":""1079000"",""sqft"":""1707"",""posting_url"":""http://www.fam1strealty.com"",""mlong"":""-121.529337"",""state"":""CA"",""prange"":""1-1_499m"",""zip"":""95020"",""mlat"":""37.032609"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISn6fqukc7vegl0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""1970-1979"",""zestimate"":""1079068"",""premieragent"":""no""}}","null","null","null","null"
"1572918851-8694","https://www.zillow.com/homes/gilroy-CA_rb/","","https://www.zillow.com/homedetails/9655-New-Ave-Gilroy-CA-95020/2091494914_zpid/","Gilroy, CA 95020","For sale","9655 New Ave,","","","","","4","https://www.zillow.com/gilroy-ca/4_p/","","","2,850","2","3","null","$4,888,888","Single Family","1974","Forced air","Central","Single Family","79 acres","$3,500/mo","6","6","7","{""targetDiv"":""gpt-ad-5fce1384-0726-4c78-aa00-d14842cfc2c5"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""95020"",""aamgnrc1"":""9655 New Ave"",""mlat"":""37.045038"",""bd"":""2"",""fsbid"":""4383"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISalmkyryyq51p0000000000.jpg"",""zusr"":""true"",""city"":""Gilroy"",""proptp"":""sfh"",""pid"":""2091494914"",""yrblt"":""1970-1979"",""lot"":""11"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-762971469769489031"",""premieragent"":""no"",""sqftrange"":""2500-2999"",""price"":""4888888"",""sqft"":""2850"",""posting_url"":""https://www.coldwellbankerhomes.com/ca/gilroy/9655-new-ave/pid_27740989/?utm_campaign=OLDP-Zillow&utm_source=zillow&utm_medium=oldp&utm_content=listing"",""mlong"":""-121.552269"",""state"":""CA"",""park"":""yes"",""prange"":""4m-4_999m""}}","null","null","null","null"
"1572919641-9554","https://www.zillow.com/homes/gilroy-CA_rb/","","https://www.zillow.com/community/noir-at-glen-loma-ranch/2084445267_zpid/","Gilroy, CA 95020","New construction","Buildable plan: Residence 1, Noir at Glen Loma Ranch,","","","","","","","","","2,647","4","3","$844,771","$855,900","Single Family","2019","No Data","No Data","Single Family","No Data","null","6","6","5","{""targetDiv"":""gpt-ad-b847b4df-bb6e-4e31-a8d8-4468424bb70c"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" XBPB3H"",""aamgnrc1"":""6450 Godani St"",""bd"":""4"",""fsbid"":""13809"",""city"":""Gilroy"",""proptp"":""sfh"",""pid"":""2084445267"",""zestibuck"":""800-899k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""2500-2999"",""price"":""855900"",""sqft"":""2647"",""posting_url"":""https://www.tripointehomes.com/northern-california/noir-at-glen-loma/residence-1-42346/?utm_medium=referral&utm_source=zillow-feed&nhf_channel=6&nhf_listing_id=558230&nhf_listing_type=plan&utm_term=plan_Residence1&utm_campaign=tripointe-zillow-feed"",""state"":""CA"",""mlong"":""-121.58417"",""cnty"":""Contra_Costa"",""prange"":""800-899k"",""zip"":""95020"",""mlat"":""36.988898"",""plid"":""25106472"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS37uyomg87l6u0000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""hood"":""Clayton_Valley"",""yrblt"":""2010-2019"",""zestimate"":""844771"",""premieragent"":""no"",""builderChatId"":""13809-820096"",""dma"":""37""}}","null","null","null","null"
