web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount
"1572903631-653","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/community/bluffs-at-tassajara-hills/2086050930_zpid/","Dublin, CA 94568","New construction","Lot #0324, The Bluffs at Tassajara Hills,","","","","","4","https://www.zillow.com/dublin-ca/4_p/","4,235","4","5","None","$1,728,995","Single Family","2019","No Data","No Data","Single Family","No Data","null","10","9","10","{""targetDiv"":""gpt-ad-5983c16a-bc0f-44cd-8259-1ff190c31f8a"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" X4MI5K"",""aamgnrc1"":""7383 Colton Hills Dr"",""bd"":""4"",""fsbid"":""830"",""city"":""Dublin"",""proptp"":""sfh"",""pid"":""2082578490"",""zestibuck"":""1_5-1_999m"",""listtp"":""buy_builder_community"",""zguidh"":""-686962791707332164"",""sqftrange"":""4000-4499"",""price"":""1728995"",""sqft"":""4235"",""posting_url"":""https://www.tollbrothers.com/luxury-homes-for-sale/California/The-Bluffs-at-Tassajara-Hills/Castleberry"",""state"":""CA"",""mlong"":""-121.86763"",""cnty"":""Alameda"",""prange"":""1_5-1_999m"",""zip"":""94568"",""mlat"":""37.736712"",""plid"":""39793"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISvkrvshi3xhlg0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""2010-2019"",""zestimate"":""1713977"",""premieragent"":""no"",""builderChatId"":""830-808782"",""dma"":""37""}}","Yes","null","null","null"
"1572904908-1053","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/homedetails/2810-Tulare-Hills-Dr-Dublin-CA-94568/2089486956_zpid/","Dublin, CA 94568","New construction","2810 Tulare Hills Dr,","","","3","https://www.zillow.com/dublin-ca/3_p/","","","3,658","5","6","None","$1,699,995","Single Family","2019","No Data","No Data","Single Family","6,885 sqft","null","10","9","10","{""targetDiv"":""gpt-ad-50f2e7a7-2425-46e8-b4d1-f0f586aa069e"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2810 Tulare Hills Dr"",""bd"":""5"",""fsbid"":""830"",""city"":""Dublin"",""proptp"":""sfh"",""pid"":""2089486956"",""lot"":""2"",""listtp"":""buy_builder_community"",""zguidh"":""-686962791707332164"",""sqftrange"":""3500-3999"",""price"":""1699995"",""sqft"":""3658"",""posting_url"":""https://www.tollbrothers.com/luxury-homes-for-sale/California/The-Knolls-at-Tassajara-Hills/QDH/248641"",""state"":""CA"",""mlong"":""-121.853999"",""cnty"":""Alameda"",""prange"":""1_5-1_999m"",""zip"":""94568"",""mlat"":""37.740977"",""plid"":""35534"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISjn18nfvh4rfh0000000000.jpg"",""zusr"":""true"",""yrblt"":""2010-2019"",""premieragent"":""no"",""builderChatId"":""830-808779"",""dma"":""37""}}","Yes","null","null","null"
"1572908129-1433","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/community/boulevard-newbury/2086243342_zpid/","Dublin, CA 94568","New construction","Buildable plan: Plan 1, Boulevard   Newbury,","","","","","","","2,511","4","2","$1,081,099","$1,099,880","Single Family","2019","No Data","No Data","Single Family","No Data","null","7","6","10","{""targetDiv"":""gpt-ad-42308fd0-4c60-4275-ab49-03fbe9147c6b"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" CLFK1Z"",""aamgnrc1"":""5893 Greenburg Rd"",""bd"":""4"",""fsbid"":""11527"",""city"":""Dublin"",""proptp"":""sfh"",""pid"":""2086243342"",""zestibuck"":""1-1_499m"",""listtp"":""buy_builder_community"",""zguidh"":""-686962791707332164"",""sqftrange"":""2500-2999"",""price"":""1099880"",""sqft"":""2511"",""posting_url"":""http://www.lennar.com/new-homes/california/san-francisco-bay-area/dublin/boulevard/newbury?utm_source=zillowtrulia&utm_medium=listing&utm_campaign=bahlen_listing_zillowtrulia_boulevard-newbury"",""state"":""CA"",""mlong"":""-121.899"",""cnty"":""Marin"",""prange"":""1-1_499m"",""zip"":""94568"",""mlat"":""37.709"",""plid"":""15440828"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISvom2eg9eyxh00000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""2010-2019"",""zestimate"":""1081099"",""premieragent"":""no"",""builderChatId"":""11527-814439"",""dma"":""37""}}","Yes","null","null","null"
"1572903753-683","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/community/glen-at-tassajara-hills/2082308625_zpid/","Dublin, CA 94568","New construction","Lot #0022, The Glen at Tassajara Hills,","","","","","4","https://www.zillow.com/dublin-ca/4_p/","3,527","5","5","None","$1,558,995","Single Family","2019","No Data","No Data","Single Family","No Data","null","10","9","10","{""targetDiv"":""gpt-ad-773b86db-b9b5-495c-8c4f-33f36ff7c853"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" ALACPD"",""aamgnrc1"":""7305 Colton Hills Dr"",""bd"":""5"",""fsbid"":""830"",""city"":""Dublin"",""proptp"":""sfh"",""pid"":""2092517076"",""listtp"":""buy_builder_community"",""zguidh"":""-686962791707332164"",""sqftrange"":""3500-3999"",""price"":""1558995"",""sqft"":""3527"",""posting_url"":""https://www.tollbrothers.com/luxury-homes-for-sale/California/The-Glen-at-Tassajara-Hills/Maywood"",""state"":""CA"",""mlong"":""-121.86763"",""cnty"":""Sonoma"",""prange"":""1_5-1_999m"",""zip"":""94568"",""mlat"":""37.736712"",""plid"":""39794"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS6mwxqoejkg171000000000.jpg"",""zusr"":""true"",""yrblt"":""2010-2019"",""premieragent"":""no"",""builderChatId"":""830-808786"",""dma"":""37""}}","Yes","null","null","null"
"1572904712-986","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/homedetails/6953-Stagecoach-Rd-APT-B-Dublin-CA-94568/25070238_zpid/","Dublin, CA 94568","Pre-foreclosure / auction","6953 Stagecoach Rd APT B,","","","3","https://www.zillow.com/dublin-ca/3_p/","","","null","2","null","$497,432","$497,432","Condo","1992","No Data","No Data","Detached Garage","$320/month","null","7","6","10","null","No","null","null","$6,834"
"1572904869-1039","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/community/onyx-at-jordan-ranch/2094437502_zpid/","Dublin, CA 94568","New construction","Buildable plan: Residence 1, Onyx at Jordan Ranch,","","","3","https://www.zillow.com/dublin-ca/3_p/","","","2,043","3","2.5","None","$935,540","Single Family","2019","No Data","No Data","Single Family","No Data","null","NA","10","null","{""targetDiv"":""gpt-ad-2b56b9ce-f0cd-4c36-8f0b-d20caf0805ff"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 356DTP"",""aamgnrc1"":""2070 Confidence Way"",""bd"":""3"",""fsbid"":""13809"",""city"":""Dublin"",""proptp"":""sfh"",""pid"":""2094437502"",""listtp"":""buy_builder_community"",""zguidh"":""-686962791707332164"",""sqftrange"":""2000-2499"",""price"":""935540"",""sqft"":""2043"",""posting_url"":""https://www.tripointehomes.com/northern-california/onyx-jordan-ranch/residence-1-25181/?utm_medium=referral&utm_source=zillow-feed&nhf_channel=6&nhf_listing_id=417802&nhf_listing_type=plan&utm_term=plan_Residence1&utm_campaign=tripointe-zillow-feed"",""state"":""CA"",""mlong"":""-121.843907"",""cnty"":""Alameda"",""prange"":""900-999k"",""zip"":""94568"",""mlat"":""37.711548"",""plid"":""31996"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISqx2uz8r1brko1000000000.jpg"",""zusr"":""true"",""yrblt"":""2010-2019"",""premieragent"":""no"",""builderChatId"":""13809-785743"",""dma"":""37""}}","Yes","null","null","null"
"1572904970-1076","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/homedetails/5813-Huntley-Ave-Dublin-CA-94568/250133289_zpid/","Dublin, CA 94568","For sale","5813 Huntley Ave,","2","https://www.zillow.com/dublin-ca/2_p/","","","","","null","4","null","$1,057,643","$1,060,000","Single Family","2018","No Data","No Data","Attached Garage","2,195 sqft","null","7","6","10","null","Tile","null","null","null"
"1572905091-1119","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/homedetails/3033-Delamar-Dr-Dublin-CA-94588/250134246_zpid/","Dublin, CA 94588","New construction","3033 Delamar Dr,","2","https://www.zillow.com/dublin-ca/2_p/","","","","","4,015","5","6","$1,666,130","$1,699,121","Single Family","2019","Forced air","Central, Other","Single Family","6,216 sqft","null","10","9","10","Forced air","Tile","null","null","null"
"1572903640-655","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/community/bluffs-at-tassajara-hills/2085077860_zpid/","Dublin, CA 94568","New construction","Lot #0356, The Bluffs at Tassajara Hills,","","","","","4","https://www.zillow.com/dublin-ca/4_p/","4,235","4","5","None","$1,728,995","Single Family","2019","No Data","No Data","Single Family","No Data","null","10","9","10","{""targetDiv"":""gpt-ad-6c96c793-8b89-442a-bf25-094df5b4553f"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" X4MI5K"",""aamgnrc1"":""7383 Colton Hills Dr"",""bd"":""4"",""fsbid"":""830"",""city"":""Dublin"",""proptp"":""sfh"",""pid"":""2082578490"",""zestibuck"":""1_5-1_999m"",""listtp"":""buy_builder_community"",""zguidh"":""-686962791707332164"",""sqftrange"":""4000-4499"",""price"":""1728995"",""sqft"":""4235"",""posting_url"":""https://www.tollbrothers.com/luxury-homes-for-sale/California/The-Bluffs-at-Tassajara-Hills/Castleberry"",""state"":""CA"",""mlong"":""-121.86763"",""cnty"":""Alameda"",""prange"":""1_5-1_999m"",""zip"":""94568"",""mlat"":""37.736712"",""plid"":""39793"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISvkrvshi3xhlg0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""2010-2019"",""zestimate"":""1713977"",""premieragent"":""no"",""builderChatId"":""830-808782"",""dma"":""37""}}","Yes","null","null","null"
"1572904650-963","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/homedetails/3912-Gorham-Ct-Dublin-CA-94568/53051070_zpid/","Dublin, CA 94568","Pre-foreclosure / auction","3912 Gorham Ct,","","","3","https://www.zillow.com/dublin-ca/3_p/","","","null","4","null","$893,168","$893,168","Single Family","2000","No Data","No Data","Detached Garage","3,061 sqft","null","10","9","10","null","No","null","null","$9,927"
"1572905162-1142","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/homedetails/3636-Aviano-Way-Dublin-CA-94568/111394602_zpid/","Dublin, CA 94568","Coming soon: Oct 21.","3636 Aviano Way,","2","https://www.zillow.com/dublin-ca/2_p/","","","","","1,303","2","2","$699,877","$798,900","Condo","2012","No Data","No Data","Attached Garage","$342/month","$3,000/mo","9","9","10","null","Shake/Shingle","null","null","$8,281"
"1572908852-1630","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/community/boulevard-downing/2083235821_zpid/","Dublin, CA 94568","New construction","Buildable plan: Residence Three, Boulevard   Downing,","","","","","","","2,238","3","3","$871,434","$874,880","Townhouse","2019","No Data","No Data","Townhouse","No Data","null","7","6","10","{""targetDiv"":""gpt-ad-1f7f8516-c9e4-40ef-b93d-09494f00f409"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" M1YN46"",""aamgnrc1"":""5750 Greige Cir"",""bd"":""3"",""fsbid"":""11527"",""city"":""Dublin"",""proptp"":""twn"",""pid"":""2083235821"",""zestibuck"":""800-899k"",""listtp"":""buy_builder_community"",""zguidh"":""-686962791707332164"",""sqftrange"":""2000-2499"",""price"":""874880"",""sqft"":""2238"",""posting_url"":""http://www.lennar.com/new-homes/california/san-francisco-bay-area/dublin/boulevard/downing?utm_source=zillowtrulia&utm_medium=listing&utm_campaign=bahlen_listing_zillowtrulia_boulevard-downing"",""state"":""CA"",""mlong"":""-121.895"",""cnty"":""Alameda"",""prange"":""800-899k"",""zip"":""94568"",""mlat"":""37.7102"",""plid"":""28734720"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISjrokbm4kccs80000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""yrblt"":""2010-2019"",""zestimate"":""871434"",""premieragent"":""no"",""builderChatId"":""11527-823972"",""dma"":""37""}}","Yes","null","null","null"
"1572904532-930","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/community/glen-at-tassajara-hills/2082308630_zpid/","Dublin, CA 94568","New construction","Lot #0020, The Glen at Tassajara Hills,","","","3","https://www.zillow.com/dublin-ca/3_p/","","","3,433","4","4","None","$1,553,995","Single Family","2019","No Data","No Data","Single Family","No Data","null","10","9","10","{""targetDiv"":""gpt-ad-df3f20fe-1462-4aa5-9172-29b0e4dcea5d"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" OQ811P"",""aamgnrc1"":""7305 Colton Hills Dr"",""bd"":""4"",""fsbid"":""830"",""city"":""Dublin"",""proptp"":""sfh"",""pid"":""2092517077"",""listtp"":""buy_builder_community"",""zguidh"":""-686962791707332164"",""sqftrange"":""3000-3499"",""price"":""1553995"",""sqft"":""3433"",""posting_url"":""https://www.tollbrothers.com/luxury-homes-for-sale/California/The-Glen-at-Tassajara-Hills/Wisteria"",""state"":""CA"",""mlong"":""-121.86763"",""cnty"":""Marin"",""prange"":""1_5-1_999m"",""zip"":""94568"",""mlat"":""37.736712"",""plid"":""39794"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISmu57sic8vks51000000000.jpg"",""zusr"":""true"",""hood"":""Bahia"",""yrblt"":""2010-2019"",""premieragent"":""no"",""builderChatId"":""830-808786"",""dma"":""37""}}","Yes","null","null","null"
"1572904207-814","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/homedetails/5807-Huntley-Ave-Dublin-CA-94568/250135495_zpid/","Dublin, CA 94568","For sale","5807 Huntley Ave,","","","","","4","https://www.zillow.com/dublin-ca/4_p/","2,424","3","4","$1,086,448","$1,099,000","Single Family","2018","Forced air","Other","Attached Garage","2,095 sqft","null","7","6","10","null","Other","null","null","null"
"1572908700-1584","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/community/boulevard-downing/2083235819_zpid/","Dublin, CA 94568","New construction","Buildable plan: Residence One, Boulevard   Downing,","","","","","","","1,618","3","2","$823,335","$824,880","Townhouse","2019","No Data","No Data","Townhouse","No Data","null","7","6","10","{""targetDiv"":""gpt-ad-28a5ccd4-2182-4b2b-92f5-e49a98691ca1"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" NQM7B4"",""aamgnrc1"":""5750 Greige Cir"",""bd"":""3"",""fsbid"":""11527"",""city"":""Dublin"",""proptp"":""twn"",""pid"":""2083235819"",""zestibuck"":""800-899k"",""listtp"":""buy_builder_community"",""zguidh"":""-686962791707332164"",""sqftrange"":""1500-1999"",""price"":""824880"",""sqft"":""1618"",""posting_url"":""http://www.lennar.com/new-homes/california/san-francisco-bay-area/dublin/boulevard/downing?utm_source=zillowtrulia&utm_medium=listing&utm_campaign=bahlen_listing_zillowtrulia_boulevard-downing"",""state"":""CA"",""mlong"":""-121.895"",""cnty"":""Alameda"",""prange"":""800-899k"",""zip"":""94568"",""mlat"":""37.7102"",""plid"":""28734720"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISz3t8czc0t6s80000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""yrblt"":""2010-2019"",""zestimate"":""823335"",""premieragent"":""no"",""builderChatId"":""11527-823972"",""dma"":""37""}}","Yes","null","null","null"
"1572907645-1269","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/homedetails/4809-Perugia-St-Dublin-CA-94568/111389586_zpid/","Dublin, CA 94568","For sale","4809 Perugia St,","2","https://www.zillow.com/dublin-ca/2_p/","","","","","1,493","2","3","$698,800","$698,800","Condo","2012","Forced air","Central","Attached Garage","$404/month","$3,000/mo","9","9","10","null","Tile","null","Public Utilities","$8,964"
"1572903678-664","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/community/bluffs-at-tassajara-hills/2084173668_zpid/","Dublin, CA 94568","New construction","Lot #0320, The Bluffs at Tassajara Hills,","","","","","4","https://www.zillow.com/dublin-ca/4_p/","4,459","5","6","None","$1,768,995","Single Family","2019","No Data","No Data","Single Family","No Data","null","10","9","10","{""targetDiv"":""gpt-ad-a66b3b24-1d7b-481d-9d48-6631e5fb8f03"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 72VI2G"",""aamgnrc1"":""7383 Colton Hills Dr"",""bd"":""5"",""fsbid"":""830"",""city"":""Dublin"",""proptp"":""sfh"",""pid"":""2082578489"",""zestibuck"":""1_5-1_999m"",""listtp"":""buy_builder_community"",""zguidh"":""-686962791707332164"",""sqftrange"":""4000-4499"",""price"":""1768995"",""sqft"":""4459"",""posting_url"":""https://www.tollbrothers.com/luxury-homes-for-sale/California/The-Bluffs-at-Tassajara-Hills/Prescott"",""state"":""CA"",""mlong"":""-121.86763"",""cnty"":""Alameda"",""prange"":""1_5-1_999m"",""zip"":""94568"",""mlat"":""37.736712"",""plid"":""39793"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISrtvtnws8d73h0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""Southwest_Berkeley"",""yrblt"":""2010-2019"",""zestimate"":""1751495"",""premieragent"":""no"",""builderChatId"":""830-808782"",""dma"":""37""}}","Yes","null","null","null"
"1572903853-707","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/community/bluffs-at-tassajara-hills/2084173667_zpid/","Dublin, CA 94568","New construction","Lot #0354, The Bluffs at Tassajara Hills,","","","","","4","https://www.zillow.com/dublin-ca/4_p/","4,459","5","6","None","$1,768,995","Single Family","2019","No Data","No Data","Single Family","No Data","null","10","9","10","{""targetDiv"":""gpt-ad-140e9fca-c458-4d99-b5a3-0a0c834b39d5"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 72VI2G"",""aamgnrc1"":""7383 Colton Hills Dr"",""bd"":""5"",""fsbid"":""830"",""city"":""Dublin"",""proptp"":""sfh"",""pid"":""2082578489"",""zestibuck"":""1_5-1_999m"",""listtp"":""buy_builder_community"",""zguidh"":""-686962791707332164"",""sqftrange"":""4000-4499"",""price"":""1768995"",""sqft"":""4459"",""posting_url"":""https://www.tollbrothers.com/luxury-homes-for-sale/California/The-Bluffs-at-Tassajara-Hills/Prescott"",""state"":""CA"",""mlong"":""-121.86763"",""cnty"":""Alameda"",""prange"":""1_5-1_999m"",""zip"":""94568"",""mlat"":""37.736712"",""plid"":""39793"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISrtvtnws8d73h0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""2010-2019"",""zestimate"":""1751495"",""premieragent"":""no"",""builderChatId"":""830-808782"",""dma"":""37""}}","Yes","null","null","null"
"1572908902-1645","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/homedetails/3240-Maguire-Way-APT-211-Dublin-CA-94568/68027294_zpid/","Dublin, CA 94568","For sale","3240 Maguire Way APT 211,","","","","","","","1,066","2","2","$592,377","$554,950","Condo","2004","Forced air","Central","Attached Garage","$376/month","$2,600/mo","9","9","10","null","Tile","null","null","$7,149"
"1572903624-652","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/homedetails/3958-Eminence-St-Dublin-CA-94568/2083387759_zpid/","Dublin, CA 94568","New construction","3958 Eminence St,","","","","","4","https://www.zillow.com/dublin-ca/4_p/","1,944","4","4","$944,013","$944,008","Townhouse","2019","No Data","No Data","Townhouse","No Data","null","9","9","10","{""targetDiv"":""gpt-ad-f73b2edb-6810-449f-8e27-0665688d0737"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""3958 Eminence St"",""bd"":""4"",""fsbid"":""12949"",""city"":""Dublin"",""proptp"":""twn"",""pid"":""2083387759"",""zestibuck"":""900-999k"",""listtp"":""buy_builder_community"",""stale"":""yes"",""zguidh"":""-686962791707332164"",""sqftrange"":""1500-1999"",""price"":""944008"",""sqft"":""1944"",""posting_url"":""https://www.taylormorrison.com/ca/bay-area/dublin/apex/floor-plans/residence-3/home-available-now-at-3958-eminence-st-94568"",""state"":""CA"",""mlong"":""-121.865531"",""cnty"":""Alameda"",""prange"":""900-999k"",""zip"":""94568"",""mlat"":""37.704217"",""plid"":""4218709"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISr5xqbmx1lbzx0000000000.jpg"",""zusr"":""true"",""price_band"":""z900"",""yrblt"":""2010-2019"",""zestimate"":""944013"",""premieragent"":""no"",""builderChatId"":""12949-812697"",""dma"":""37""}}","Yes","null","null","null"
"1572907494-1224","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/homedetails/7312-Bower-Ln-Dublin-CA-94568/25073447_zpid/","Dublin, CA 94568","For sale","7312 Bower Ln,","2","https://www.zillow.com/dublin-ca/2_p/","","","","","1,103","2","2","$681,563","$684,111","Townhouse","1999","Forced air","Central","Attached Garage","No Data","$2,850/mo","8","6","10","null","No","null","null","$6,459"
"1572907776-1315","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/homedetails/7633-Frederiksen-Ln-Dublin-CA-94568/25064931_zpid/","Dublin, CA 94568","For sale","7633 Frederiksen Ln,","2","https://www.zillow.com/dublin-ca/2_p/","","","","","1,053","3","2","$783,858","$795,000","Single Family","1963","Forced air","Central, Other","Attached Garage","6,599 sqft","$2,900/mo","7","6","10","null","Composition","null","null","$6,768"
"1572908165-1445","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/homedetails/6982-York-Dr-Dublin-CA-94568/25065708_zpid/","Dublin, CA 94568","For sale","6982 York Dr,","","","","","","","1,434","3","2","null","$869,950","Single Family","1967","No Data","No Data","Detached Garage","5,399 sqft","$3,200/mo","7","6","10","null","No","null","null","$1,625"
"1572907523-1231","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/homedetails/5609-Apex-Dr-Dublin-CA-94568/2085681066_zpid/","Dublin, CA 94568","New construction","5609 Apex Dr,","2","https://www.zillow.com/dublin-ca/2_p/","","","","","1,443","2","2","$699,881","$699,880","Townhouse","2019","Forced air","Central","Townhouse","No Data","null","7","6","10","Forced air","Other","null","null","null"
"1572908447-1499","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/community/boulevard-sunset/2082384737_zpid/","Dublin, CA 94568","New construction","Buildable plan: Residence One, Boulevard   Sunset,","","","","","","","2,405","4","4","$980,680","$969,000","Single Family","2019","No Data","No Data","Single Family","No Data","null","7","6","10","{""targetDiv"":""gpt-ad-837b636d-3ac4-4cc0-8ef2-9cda0de3ddf3"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 70A7UD"",""aamgnrc1"":""5952 Hadley Rd"",""bd"":""4"",""fsbid"":""16644"",""city"":""Dublin"",""proptp"":""sfh"",""pid"":""2082384737"",""zestibuck"":""900-999k"",""listtp"":""buy_builder_community"",""zguidh"":""-686962791707332164"",""sqftrange"":""2000-2499"",""price"":""969000"",""sqft"":""2405"",""posting_url"":""http://www.lennar.com/new-homes/california/san-francisco-bay-area/dublin/boulevard/sunset?utm_source=zillowtrulia&utm_medium=listing&utm_campaign=bahcal_listing_zillowtrulia_boulevard-sunset"",""state"":""CA"",""mlong"":""-121.895"",""cnty"":""Marin"",""prange"":""900-999k"",""zip"":""94568"",""mlat"":""37.7102"",""plid"":""14224113"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISzjlpc6usvc240000000000.jpg"",""zusr"":""true"",""price_band"":""z900"",""yrblt"":""2010-2019"",""zestimate"":""980680"",""premieragent"":""no"",""builderChatId"":""16644-808637"",""dma"":""37""}}","Yes","null","null","null"
"1572905064-1109","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/homedetails/8590-Galindo-Dr-Dublin-CA-94568/25063001_zpid/","Dublin, CA 94568","Pre-foreclosure","8590 Galindo Dr,","2","https://www.zillow.com/dublin-ca/2_p/","","","","","null","4","null","$716,558","$716,558","Single Family","1961","No Data","No Data","Detached Garage","6,999 sqft","null","8","6","10","null","No","null","null","$4,440"
"1572907788-1318","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/homedetails/11432-Betlen-Dr-Dublin-CA-94568/25062416_zpid/","Dublin, CA 94568","For sale","11432 Betlen Dr,","2","https://www.zillow.com/dublin-ca/2_p/","","","","","2,300","4","3","$1,235,767","$1,250,000","Single Family","1965","Forced air","Central","2 spaces","10,153 sqft","$3,800/mo","8","6","10","null","Composition","null","null","$3,137"
