web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,page5,page5-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount,next_page6,next_page6-href,next_page7,next_page7-href,next_page8,next_page8-href,next_page9,next_page9-href,next_page10,next_page10-href,next_page11,next_page11-href,next_page12,next_page12-href
"1572911109-7642","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/homedetails/45630-Montclaire-Ter-Fremont-CA-94539/152889170_zpid/","Fremont, CA 94539","For sale","45630 Montclaire Ter,","","","","","4","https://www.zillow.com/fremont-ca/4_p/","","","4,962","5","5","null","$2,800,000","Single Family","2001","Forced air","Central","Single Family","0.62 acres","$10,001/mo","9","10","10","{""targetDiv"":""gpt-ad-7355a663-b11c-4bf4-90b6-f7ad2bdc34b1"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""45630 Montclaire Ter"",""bd"":""5"",""fsbid"":""13698"",""city"":""Fremont"",""proptp"":""sfh"",""pid"":""152889170"",""lot"":""4"",""listtp"":""buy_foreclosure"",""stale"":""yes"",""zguidh"":""8533206615038093532"",""sqftrange"":""4500-4999"",""price"":""2800000"",""sqft"":""4962"",""posting_url"":""http://www.care-mor.com"",""mlong"":""-121.915927"",""state"":""CA"",""park"":""yes"",""prange"":""2_5-2_999m"",""zip"":""94539"",""mlat"":""37.513988"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISbt0t83eqt1lr0000000000.jpg"",""zusr"":""true"",""hood"":""Mission_Hills"",""yrblt"":""2000-2009"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","",""
"1572911396-7698","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/homedetails/39224-Guardino-Dr-APT-308-Fremont-CA-94538/63084574_zpid/","Fremont, CA 94538","For sale","39224 Guardino Dr APT 308,","2","https://www.zillow.com/fremont-ca/2_p/","","","","","","","693","1","1","$441,039","$439,999","Condo","1990","Baseboard","Wall","Condo","$418/month","$2,275/mo","6","7","8","{""targetDiv"":""gpt-ad-5250155d-812f-457f-b32c-e98359ce90a0"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Apt 308"",""aamgnrc1"":""39224 Guardino Dr"",""bd"":""1"",""fsbid"":""15050"",""city"":""Fremont"",""proptp"":""cnd"",""pid"":""63084574"",""zestibuck"":""400-449k"",""listtp"":""buy_agent"",""zguidh"":""7989509456814701942"",""sqftrange"":""500-999"",""price"":""439999"",""sqft"":""693"",""posting_url"":""http://marleneperez.kwrealty.com"",""mlong"":""-121.968806"",""state"":""CA"",""prange"":""400-449k"",""zip"":""94538"",""mlat"":""37.55763"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3bptgisirumn1000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""hood"":""Cherry-Guardino"",""yrblt"":""1990-1999"",""zestimate"":""441039"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","",""
"1572910618-7434","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/homedetails/42116-Vinha-Way-Fremont-CA-94539/2082664141_zpid/","Fremont, CA 94539","New construction","42116 Vinha Way,","","","","","","","5","https://www.zillow.com/fremont-ca/5_p/","3,601","4","5","$2,279,433","$2,328,000","Single Family","No Data","Forced air","No Data","Single Family","No Data","null","9","10","10","{""targetDiv"":""gpt-ad-f41b4d45-0ec4-4f9c-b150-3014c6f498e2"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""42116 Vinha Way"",""bd"":""4"",""fsbid"":""13211"",""city"":""Fremont"",""proptp"":""sfh"",""pid"":""2082664141"",""zestibuck"":""2-2_499m"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""3500-3999"",""price"":""2328000"",""sqft"":""3601"",""posting_url"":""https://robsonhomes.com/neighborhood/orchard-heights?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=34545&nhf_listing_type=community&utm_term=comm_OrchardHeights&utm_campaign=Fremont%2FCA"",""state"":""CA"",""mlong"":""-121.929138"",""cnty"":""Alameda"",""park"":""yes"",""prange"":""2-2_499m"",""zip"":""94539"",""mlat"":""37.544276"",""plid"":""5961745"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7y90z6v2bb7i0000000000.jpg"",""zusr"":""true"",""price_band"":""z2m"",""hood"":""Mission_Valley"",""zestimate"":""2279433"",""premieragent"":""no"",""builderChatId"":""13211-781658"",""dma"":""37""}}","null","null","null","null","NEXT","https://www.zillow.com/fremont-ca/6_p/","","","","","","","","","","","",""
"1572909908-7078","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/homedetails/42111-Osgood-Rd-UNIT-225-Fremont-CA-94539/2084636847_zpid/","Fremont, CA 94539","New construction","42111 Osgood Rd UNIT 225,","","","","","","","5","https://www.zillow.com/fremont-ca/5_p/","934","1","1","$606,422","$606,420","Condo","2019","No Data","No Data","Condo","$450/month","null","8","8","9","{""targetDiv"":""gpt-ad-56c19e37-d6f5-49de-943b-4fc697975f03"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Unit 225"",""aamgnrc1"":""42111 Osgood Rd"",""bd"":""1"",""fsbid"":""16594"",""city"":""Fremont"",""proptp"":""cnd"",""pid"":""2084636847"",""zestibuck"":""600-699k"",""listtp"":""buy_builder_community"",""stale"":""yes"",""zguidh"":""1805368842246238228"",""sqftrange"":""500-999"",""price"":""606420"",""sqft"":""934"",""posting_url"":""https://www.savantatirvington.com/?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=53002&nhf_listing_type=community&utm_term=comm_SavantatIrvington&utm_campaign=Fremont%2FCA"",""state"":""CA"",""mlong"":""-121.953377"",""cnty"":""Alameda"",""prange"":""600-699k"",""zip"":""94539"",""mlat"":""37.527982"",""plid"":""13530470"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISad45g6jt7iua0000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""hood"":""Irvington"",""yrblt"":""2010-2019"",""zestimate"":""606422"",""premieragent"":""no"",""builderChatId"":""16594-819000"",""dma"":""37""}}","null","null","null","null","NEXT","https://www.zillow.com/fremont-ca/6_p/","NEXT","https://www.zillow.com/fremont-ca/7_p/","NEXT","https://www.zillow.com/fremont-ca/8_p/","NEXT","https://www.zillow.com/fremont-ca/9_p/","NEXT","https://www.zillow.com/fremont-ca/10_p/","","","",""
"1572910100-7175","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/homedetails/42111-Osgood-Rd-UNIT-223-Fremont-CA-94539/2083331032_zpid/","Fremont, CA 94539","New construction","42111 Osgood Rd UNIT 223,","","","","","","","5","https://www.zillow.com/fremont-ca/5_p/","865","1","1","$594,769","$592,077","Condo","2019","Forced air","Central","Condo","$450/month","null","7","8","9","{""targetDiv"":""gpt-ad-c69a0146-50ac-4319-92ab-d6a95fa6a1bd"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Unit 223"",""aamgnrc1"":""42111 Osgood Rd"",""bd"":""1"",""fsbid"":""16594"",""city"":""Fremont"",""proptp"":""cnd"",""pid"":""2083331032"",""zestibuck"":""500-599k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""500-999"",""price"":""592077"",""sqft"":""865"",""posting_url"":""https://www.savantatirvington.com/?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=53002&nhf_listing_type=community&utm_term=comm_SavantatIrvington&utm_campaign=Fremont%2FCA"",""state"":""CA"",""mlong"":""-121.951188"",""cnty"":""Alameda"",""prange"":""500-599k"",""zip"":""94539"",""mlat"":""37.527978"",""plid"":""13530470"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISrxaget0sike30000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""hood"":""Irvington"",""yrblt"":""2010-2019"",""zestimate"":""594769"",""premieragent"":""no"",""builderChatId"":""16594-819000"",""dma"":""37""}}","null","null","null","null","NEXT","https://www.zillow.com/fremont-ca/6_p/","NEXT","https://www.zillow.com/fremont-ca/7_p/","NEXT","https://www.zillow.com/fremont-ca/8_p/","NEXT","https://www.zillow.com/fremont-ca/9_p/","","","","","",""
"1572911104-7641","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/homedetails/36345-Fremont-Blvd-Fremont-CA-94536/25004586_zpid/","Fremont, CA 94536","Pre-foreclosure","36345 Fremont Blvd,","","","","","4","https://www.zillow.com/fremont-ca/4_p/","","","null","2","null","$446,219","$446,219","Townhouse","1980","No Data","No Data","Townhouse","No Data","null","7","8","10","{""targetDiv"":""gpt-ad-f0a161c2-8ffa-4f83-a31b-7563383f2a45"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94536"",""aamgnrc1"":""36345 Fremont Blvd"",""mlat"":""37.563296"",""bd"":""2"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISew5ybws625f61000000000.jpg"",""zusr"":""true"",""city"":""Fremont"",""proptp"":""twn"",""pid"":""25004586"",""price_band"":""z500"",""hood"":""Cabrillo"",""yrblt"":""1980-1989"",""zestimate"":""512896"",""zestibuck"":""500-599k"",""listtp"":""buy_foreclosure"",""zguidh"":""1217921547589705022"",""premieragent"":""no"",""sqftrange"":""500-999"",""price"":""512896"",""sqft"":""989"",""posting_url"":"""",""mlong"":""-122.018069"",""state"":""CA"",""prange"":""500-599k""}}","null","null","null","null","","","","","","","","","","","","","",""
"1572911551-7731","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/homedetails/5401-Shattuck-Ave-Fremont-CA-94555/25058252_zpid/","Fremont, CA 94555","For sale","5401 Shattuck Ave,","","","","","","","","","1,570","4","3","$1,249,001","$1,248,888","Single Family","1989","Forced air","Central","Single Family","5,005 sqft","$3,584/mo","9","8","10","{""targetDiv"":""gpt-ad-e5955ed0-4aff-447b-87f3-fdab722dbfdc"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""5401 Shattuck Ave"",""bd"":""4"",""fsbid"":""13698"",""city"":""Fremont"",""proptp"":""sfh"",""pid"":""25058252"",""lot"":""1"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""7585651228357068280"",""sqftrange"":""1500-1999"",""price"":""1248888"",""sqft"":""1570"",""posting_url"":"""",""mlong"":""-122.055046"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""94555"",""mlat"":""37.561196"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISjfnjwsrhvxvf0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""Ardenwood"",""yrblt"":""1980-1989"",""zestimate"":""1249001"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","",""
"1572911054-7630","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/homedetails/2415-Lockwood-Ave-Fremont-CA-94539/25034553_zpid/","Fremont, CA 94539","For sale","2415 Lockwood Ave,","","","","","4","https://www.zillow.com/fremont-ca/4_p/","","","1,146","3","2","null","$1,249,000","Single Family","1960","Baseboard, Forced air","Central","Single Family","8,080 sqft","$3,300/mo","7","10","10","{""targetDiv"":""gpt-ad-1537055e-fcc8-4268-8672-f91c23843de8"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2415 Lockwood Ave"",""bd"":""3"",""fsbid"":""2877"",""city"":""Fremont"",""proptp"":""sfh"",""pid"":""25034553"",""lot"":""2"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""-7797185291334589887"",""sqftrange"":""1000-1499"",""price"":""1249000"",""sqft"":""1146"",""posting_url"":""http://www.coldwellbanker.com/listingdetail/CBMHNB7F/"",""mlong"":""-121.945517"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""94539"",""mlat"":""37.535731"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISni8dtdog7mx71000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""Mission_Valley"",""yrblt"":""1960-1969"",""zestimate"":""1270339"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","",""
"1572910829-7535","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/homedetails/43936-Rosemere-Dr-Fremont-CA-94539/25023810_zpid/","Fremont, CA 94539","Pre-foreclosure","43936 Rosemere Dr,","","","","","","","5","https://www.zillow.com/fremont-ca/5_p/","null","4","null","$1,666,130","$1,666,130","Single Family","1992","No Data","No Data","Single Family","6,179 sqft","null","7","10","10","{""targetDiv"":""gpt-ad-1fbe95af-ed62-4b84-8b59-a6e9a97371ae"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""43936 Rosemere Dr"",""bd"":""4"",""city"":""Fremont"",""proptp"":""sfh"",""pid"":""25023810"",""lot"":""2"",""zestibuck"":""1_5-1_999m"",""listtp"":""buy_foreclosure"",""zguidh"":""-1617393655899592110"",""sqftrange"":""2500-2999"",""price"":""1915092"",""sqft"":""2638"",""posting_url"":"""",""mlong"":""-121.9292"",""state"":""CA"",""park"":""yes"",""prange"":""1_5-1_999m"",""zip"":""94539"",""mlat"":""37.517949"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z1m"",""hood"":""Cameron_Hills"",""yrblt"":""1990-1999"",""zestimate"":""1915092"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","",""
"1572910725-7490","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/homedetails/35203-Gawain-Ct-Fremont-CA-94536/25046981_zpid/","Fremont, CA 94536","Coming soon: Oct 23.","35203 Gawain Ct,","","","","","","","5","https://www.zillow.com/fremont-ca/5_p/","2,183","4","2","$1,246,607","$1,160,000","Single Family","1975","No Data","No Data","Single Family","6,234 sqft","$3,687/mo","7","8","10","{""targetDiv"":""gpt-ad-2b7f4e65-4e21-4d32-b9c7-295c8d651640"",""slot"":""zillow/property_details/buy_comingsoon/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""35203 Gawain Ct"",""bd"":""4"",""city"":""Fremont"",""proptp"":""sfh"",""pid"":""25046981"",""lot"":""2"",""zestibuck"":""1-1_499m"",""listtp"":""buy_comingsoon"",""zguidh"":""-1810037955788967135"",""sqftrange"":""2000-2499"",""price"":""1160000"",""sqft"":""2183"",""posting_url"":"""",""mlong"":""-122.025889"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""94536"",""mlat"":""37.574165"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISrtb6wzrh2k7l0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""Brookvale"",""yrblt"":""1970-1979"",""zestimate"":""1246607"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","",""
"1572910973-7607","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/homedetails/2385-Marion-Ave-Fremont-CA-94539/25034612_zpid/","Fremont, CA 94539","For sale by owner","2385 Marion Ave,","","","","","4","https://www.zillow.com/fremont-ca/4_p/","","","1,114","4","2","$1,096,746","$1,150,000","Single Family","1954","No Data","None","Single Family","9,857 sqft","$3,300/mo","7","10","10","{""targetDiv"":""gpt-ad-6cabe8d1-369e-4a0d-b4b9-e34e5eb4a8ac"",""slot"":""zillow/property_details/buy_owner/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2385 Marion Ave"",""bd"":""4"",""city"":""Fremont"",""proptp"":""sfh"",""pid"":""25034612"",""lot"":""2"",""zestibuck"":""1-1_499m"",""listtp"":""buy_owner"",""zguidh"":""6854136045960258821"",""sqftrange"":""1000-1499"",""price"":""1150000"",""sqft"":""1114"",""posting_url"":"""",""mlong"":""-121.943998"",""state"":""CA"",""prange"":""1-1_499m"",""zip"":""94539"",""mlat"":""37.533732"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISni0jwlq3k43u0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""Mission_Valley"",""yrblt"":""1940-1959"",""zestimate"":""1096746"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","",""
"1572910205-7230","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/homedetails/4326-Burke-Way-Fremont-CA-94536/25008388_zpid/","Fremont, CA 94536","Pre-foreclosure","4326 Burke Way,","","","","","","","5","https://www.zillow.com/fremont-ca/5_p/","null","3","null","$964,384","$964,384","Single Family","1959","No Data","No Data","Single Family","6,000 sqft","null","7","7","8","{""targetDiv"":""gpt-ad-45781ff4-1986-49d9-9c0f-e199f51667f1"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""4326 Burke Way"",""bd"":""3"",""city"":""Fremont"",""proptp"":""sfh"",""pid"":""25008388"",""lot"":""2"",""zestibuck"":""1-1_499m"",""listtp"":""buy_foreclosure"",""zguidh"":""-2639947916091940499"",""sqftrange"":""1500-1999"",""price"":""1108488"",""sqft"":""1971"",""posting_url"":"""",""mlong"":""-121.994974"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""94536"",""mlat"":""37.545638"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z1m"",""hood"":""Glenmoor"",""yrblt"":""1940-1959"",""zestimate"":""1108488"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/fremont-ca/6_p/","NEXT","https://www.zillow.com/fremont-ca/7_p/","NEXT","https://www.zillow.com/fremont-ca/8_p/","","","","","","","",""
"1572911497-7719","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/homedetails/616-Starlite-Way-Fremont-CA-94539/25026311_zpid/","Fremont, CA 94539","For sale","616 Starlite Way,","","","","","","","","","2,504","4","3","$1,875,595","$1,849,800","Single Family","1963","Forced air","Central","Single Family","7,501 sqft","$3,295/mo","10","8","9","{""targetDiv"":""gpt-ad-d80ed3ca-d869-481b-87a4-594ce5c47639"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""616 Starlite Way"",""bd"":""4"",""fsbid"":""14106"",""city"":""Fremont"",""proptp"":""sfh"",""pid"":""25026311"",""lot"":""2"",""zestibuck"":""1_5-1_999m"",""listtp"":""buy_agent"",""zguidh"":""-1513686665322642291"",""sqftrange"":""2500-2999"",""price"":""1849800"",""sqft"":""2504"",""posting_url"":"""",""mlong"":""-121.913924"",""state"":""CA"",""park"":""yes"",""prange"":""1_5-1_999m"",""zip"":""94539"",""mlat"":""37.477287"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7i5umgjj3p601000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""Warm_Springs"",""yrblt"":""1960-1969"",""zestimate"":""1875595"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","",""
"1572911288-7677","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/homedetails/34550-Shenandoah-Pl-Fremont-CA-94555/25046529_zpid/","Fremont, CA 94555","For sale","34550 Shenandoah Pl,","","","3","https://www.zillow.com/fremont-ca/3_p/","","","","","1,998","4","2","$1,199,108","$1,199,000","Single Family","1972","Forced air","Central","Single Family","6,669 sqft","$3,750/mo","6","8","10","{""targetDiv"":""gpt-ad-d616a87a-7bec-4f30-8240-6ee4473e36d2"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""34550 Shenandoah Pl"",""bd"":""4"",""fsbid"":""14106"",""city"":""Fremont"",""proptp"":""sfh"",""pid"":""25046529"",""lot"":""2"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""-2867754016567548861"",""sqftrange"":""1500-1999"",""price"":""1199000"",""sqft"":""1998"",""posting_url"":""http://www.compass.com"",""mlong"":""-122.040541"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""94555"",""mlat"":""37.571153"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISvkrfojwy19b31000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""Northgate"",""yrblt"":""1970-1979"",""zestimate"":""1199108"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","",""
"1572911612-7743","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/community/westbourne-park-at-metro-crossing/2085641043_zpid/","Fremont, CA 94539","New construction","Buildable plan: W-2A, Westbourne Park at Metro Crossing,","","","","","","","","","1,235","2","2","$926,291","$938,995","Condo","2019","No Data","No Data","Condo","No Data","null","7","6","7","{""targetDiv"":""gpt-ad-26ade461-200a-41e0-b5c6-5cad88f29a2c"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" N5YVBV"",""aamgnrc1"":""45158 Tom Blalock St"",""bd"":""2"",""fsbid"":""830"",""city"":""Fremont"",""proptp"":""cnd"",""pid"":""2085641043"",""zestibuck"":""900-999k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""1000-1499"",""price"":""938995"",""sqft"":""1235"",""posting_url"":""https://www.tollbrothers.com/luxury-homes-for-sale/California/Westbourne-Park-at-Metro-Crossing/W-2A"",""state"":""CA"",""mlong"":""-121.934804"",""cnty"":""Alameda"",""prange"":""900-999k"",""zip"":""94539"",""mlat"":""37.501322"",""plid"":""8540333"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISiv7a7sa550tr0000000000.jpg"",""zusr"":""true"",""price_band"":""z900"",""hood"":""East_Industrial"",""yrblt"":""2010-2019"",""zestimate"":""926291"",""premieragent"":""no"",""builderChatId"":""830-808788"",""dma"":""37""}}","null","null","null","null","","","","","","","","","","","","","",""
"1572911524-7725","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/community/westbourne-park-at-metro-crossing/2085641041_zpid/","Fremont, CA 94539","New construction","Buildable plan: W-2C, Westbourne Park at Metro Crossing,","","","","","","","","","1,510","2","2","$1,045,041","$1,059,995","Condo","2019","No Data","No Data","Condo","No Data","null","7","6","7","{""targetDiv"":""gpt-ad-6c81bd1f-8ede-4ccd-ae63-ff40f418698b"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 66TP49"",""aamgnrc1"":""45158 Tom Blalock St"",""bd"":""2"",""fsbid"":""830"",""city"":""Fremont"",""proptp"":""cnd"",""pid"":""2085641041"",""zestibuck"":""1-1_499m"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""1500-1999"",""price"":""1059995"",""sqft"":""1510"",""posting_url"":""https://www.tollbrothers.com/luxury-homes-for-sale/California/Westbourne-Park-at-Metro-Crossing/W-2C"",""state"":""CA"",""mlong"":""-121.934804"",""cnty"":""Alameda"",""prange"":""1-1_499m"",""zip"":""94539"",""mlat"":""37.501322"",""plid"":""8540333"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISy7cy75jllusr0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""East_Industrial"",""yrblt"":""2010-2019"",""zestimate"":""1045041"",""premieragent"":""no"",""builderChatId"":""830-808788"",""dma"":""37""}}","null","null","null","null","","","","","","","","","","","","","",""
"1572911330-7684","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/homedetails/44213-Bowers-Ct-Fremont-CA-94539/25024171_zpid/","Fremont, CA 94539","For sale","44213 Bowers Ct,","2","https://www.zillow.com/fremont-ca/2_p/","","","","","","","3,736","4","4","$1,947,813","$1,975,000","Single Family","1970","Forced air","Central","Single Family","0.31 acres","$5,890/mo","9","10","10","{""targetDiv"":""gpt-ad-9d91e08e-8420-4435-b99b-c21b8f371697"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""44213 Bowers Ct"",""bd"":""4"",""fsbid"":""13698"",""city"":""Fremont"",""proptp"":""sfh"",""pid"":""25024171"",""lot"":""3"",""zestibuck"":""1_5-1_999m"",""listtp"":""buy_agent"",""zguidh"":""-3180114845738717498"",""sqftrange"":""3500-3999"",""price"":""1975000"",""sqft"":""3736"",""posting_url"":""http://www.TheMitloGroup.com"",""mlong"":""-121.920573"",""state"":""CA"",""park"":""yes"",""prange"":""1_5-1_999m"",""zip"":""94539"",""mlat"":""37.518107"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISjn9aahok9v5b1000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""Mission_San_Jose"",""yrblt"":""1970-1979"",""zestimate"":""1947813"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","",""
