web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount
"1572904976-1077","https://www.zillow.com/homes/milpitas-CA_rb/","","https://www.zillow.com/community/somont/2088296359_zpid/","Milpitas, CA 95035","New construction","Buildable plan: Residence 2, SoMont,","2","https://www.zillow.com/milpitas-ca/2_p/","","","","","1,163","2","2","None","$868,880","Townhouse","2019","No Data","No Data","Townhouse","No Data","null","9","7","7","{""targetDiv"":""gpt-ad-04dca9e3-3f86-4ae2-a4a3-547d9ef7abb0"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" OG6HD7"",""aamgnrc1"":""1630 Delano St"",""bd"":""2"",""fsbid"":""11527"",""city"":""Milpitas"",""proptp"":""twn"",""pid"":""2088296359"",""listtp"":""buy_builder_community"",""zguidh"":""-686962791707332164"",""sqftrange"":""1000-1499"",""price"":""868880"",""sqft"":""1163"",""posting_url"":""http://www.lennar.com/new-homes/california/san-francisco-bay-area/milpitas/somont?utm_medium=listing&utm_source=zillowtrulia&nhf_channel=6&nhf_listing_id=49317&nhf_listing_type=community&utm_term=comm_SoMont&utm_campaign=bahlen_listing_zillowtrulia_somont"",""state"":""CA"",""mlong"":""-121.89444"",""cnty"":""Sonoma"",""prange"":""800-899k"",""zip"":""95035"",""mlat"":""37.408959"",""plid"":""31573"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISqxieaf4cy5bn1000000000.jpg"",""zusr"":""true"",""yrblt"":""2010-2019"",""premieragent"":""no"",""builderChatId"":""11527-815754"",""dma"":""37""}}","Yes","null","null","null"
"1572907941-1368","https://www.zillow.com/homes/milpitas-CA_rb/","","https://www.zillow.com/homedetails/90-N-Park-Victoria-Dr-Milpitas-CA-95035/19477514_zpid/","Milpitas, CA 95035","For sale","90 N Park Victoria Dr,","","","","","","","1,182","3","2","$966,268","$950,000","Single Family","1962","Forced air","None","Attached Garage","5,697 sqft","$3,300/mo","7","8","9","null","No","null","Individual Electric Meters, Individual Gas Meters","$2,609"
"1572904549-935","https://www.zillow.com/homes/milpitas-CA_rb/","","https://www.zillow.com/homedetails/2364-Dubois-St-Milpitas-CA-95035/19483752_zpid/","Milpitas, CA 95035","Pre-foreclosure","2364 Dubois St,","2","https://www.zillow.com/milpitas-ca/2_p/","","","","","null","4","null","$1,094,163","$1,094,163","Single Family","1988","Other","No Data","2 spaces","5,880 sqft","null","9","8","9","null","No","null","null","$4,526"
"1572904045-755","https://www.zillow.com/homes/milpitas-CA_rb/","","https://www.zillow.com/community/somont/2088296361_zpid/","Milpitas, CA 95035","New construction","Buildable plan: Residence 4, SoMont,","","","3","https://www.zillow.com/milpitas-ca/3_p/","","","1,418","2","2","None","$954,880","Townhouse","2019","No Data","No Data","Townhouse","No Data","null","7","9","9","{""targetDiv"":""gpt-ad-af76bd84-eb65-4f6d-9616-9dd6de20f021"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" OHA2JZ"",""aamgnrc1"":""1630 Delano St"",""bd"":""2"",""fsbid"":""11527"",""city"":""Milpitas"",""proptp"":""twn"",""pid"":""2088296361"",""listtp"":""buy_builder_community"",""zguidh"":""-686962791707332164"",""sqftrange"":""1000-1499"",""price"":""954880"",""sqft"":""1418"",""posting_url"":""http://www.lennar.com/new-homes/california/san-francisco-bay-area/milpitas/somont?utm_medium=listing&utm_source=zillowtrulia&nhf_channel=6&nhf_listing_id=49317&nhf_listing_type=community&utm_term=comm_SoMont&utm_campaign=bahlen_listing_zillowtrulia_somont"",""state"":""CA"",""mlong"":""-121.921"",""cnty"":""Alameda"",""prange"":""900-999k"",""zip"":""95035"",""mlat"":""37.452"",""plid"":""31573"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISmiswhdy0uh4g0000000000.jpg"",""zusr"":""true"",""yrblt"":""2010-2019"",""premieragent"":""no"",""builderChatId"":""11527-815754"",""dma"":""37""}}","Yes","null","null","null"
"1572905001-1085","https://www.zillow.com/homes/milpitas-CA_rb/","","https://www.zillow.com/homedetails/549-Greathouse-Dr-Milpitas-CA-95035/19473469_zpid/","Milpitas, CA 95035","For sale","549 Greathouse Dr,","2","https://www.zillow.com/milpitas-ca/2_p/","","","","","1,358","4","2","$1,019,579","$1,039,000","Single Family","1965","Forced air","None","2 spaces","5,941 sqft","$3,795/mo","7","9","9","null","Composition","null","Public Utilities","$1,089"
"1572904828-1025","https://www.zillow.com/homes/milpitas-CA_rb/","","https://www.zillow.com/homedetails/511-Sage-Ct-Milpitas-CA-95035/2082823463_zpid/","Milpitas, CA 95035","New construction","511 Sage Ct,","2","https://www.zillow.com/milpitas-ca/2_p/","","","","","1,454","3","3","$988,885","$999,995","Townhouse","No Data","Forced air","Central","Townhouse","No Data","null","9","7","7","Forced air","Composition","null","null","null"
"1572907902-1360","https://www.zillow.com/homes/milpitas-CA_rb/","","https://www.zillow.com/homedetails/1542-Mccandless-Dr-Milpitas-CA-95035/124745866_zpid/","Milpitas, CA 95035","For sale","1542 Mccandless Dr,","","","","","","","1,310","2","3","$914,722","$925,000","Townhouse","2014","Forced air","Central","2 spaces","666 sqft","$3,300/mo","7","8","9","null","Composition","null","Individual Electric Meters, Public Utilities, Individual Gas Meters","$8,232"
"1572907999-1388","https://www.zillow.com/homes/milpitas-CA_rb/","","https://www.zillow.com/community/prynt-in-milpitas/2082501397_zpid/","Milpitas, CA 95035","New construction","Buildable plan: Residence 8 Prynt, Prynt in Milpitas,","","","","","","","2,021","3","3","$1,117,005","$1,117,000","Townhouse","2019","No Data","No Data","Townhouse","No Data","null","7","8","9","{""targetDiv"":""gpt-ad-bef3c094-7dc6-4199-a237-c016485b699c"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 2YYMLU"",""aamgnrc1"":""Open By Appointment Only"",""bd"":""3"",""fsbid"":""12949"",""city"":""Milpitas"",""proptp"":""twn"",""pid"":""2082501397"",""zestibuck"":""1-1_499m"",""listtp"":""buy_builder_community"",""zguidh"":""-686962791707332164"",""sqftrange"":""2000-2499"",""price"":""1117000"",""sqft"":""2021"",""posting_url"":""https://www.taylormorrison.com/ca/bay-area/milpitas/prynt?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=39581&nhf_listing_type=community&utm_term=comm_PryntinMilpitas&utm_campaign=Milpitas%2FCA"",""state"":""CA"",""mlong"":""-121.899646"",""cnty"":""Santa_Clara"",""prange"":""1-1_499m"",""zip"":""95035"",""mlat"":""37.431389"",""plid"":""39772"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISf8bqm38upxj01000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""2010-2019"",""zestimate"":""1117005"",""premieragent"":""no"",""builderChatId"":""12949-812707"",""dma"":""37""}}","Yes","null","null","null"
"1572907411-1206","https://www.zillow.com/homes/milpitas-CA_rb/","","https://www.zillow.com/homedetails/412-Dempsey-Rd-UNIT-214-Milpitas-CA-95035/79845285_zpid/","Milpitas, CA 95035","For sale","412 Dempsey Rd UNIT 214,","","","","","","","842","2","1","$448,000","$448,000","Condo","2007","Forced air","Wall","Carport","$419/month","$2,550/mo","3","8","9","null","Composition","null","Public Utilities","$4,661"
"1572907476-1219","https://www.zillow.com/homes/milpitas-CA_rb/","","https://www.zillow.com/community/somont/2088296353_zpid/","Milpitas, CA 95035","New construction","Buildable plan: Residence 1, SoMont,","","","","","","","1,061","2","2","None","$848,880","Townhouse","2019","No Data","No Data","Townhouse","No Data","null","7","9","9","{""targetDiv"":""gpt-ad-e315211b-e4fe-4301-9dc7-8a660c5f0282"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" OFMORT"",""aamgnrc1"":""1630 Delano St"",""bd"":""2"",""fsbid"":""11527"",""city"":""Milpitas"",""proptp"":""twn"",""pid"":""2088296353"",""listtp"":""buy_builder_community"",""zguidh"":""-686962791707332164"",""sqftrange"":""1000-1499"",""price"":""848880"",""sqft"":""1061"",""posting_url"":""http://www.lennar.com/new-homes/california/san-francisco-bay-area/milpitas/somont?utm_medium=listing&utm_source=zillowtrulia&nhf_channel=6&nhf_listing_id=49317&nhf_listing_type=community&utm_term=comm_SoMont&utm_campaign=bahlen_listing_zillowtrulia_somont"",""state"":""CA"",""mlong"":""-121.921"",""cnty"":""Marin"",""prange"":""800-899k"",""zip"":""95035"",""mlat"":""37.452"",""plid"":""31573"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS2vwkiq6hac4g0000000000.jpg"",""zusr"":""true"",""hood"":""California_Park"",""yrblt"":""2010-2019"",""premieragent"":""no"",""builderChatId"":""11527-815754"",""dma"":""37""}}","Yes","null","null","null"
"1572903801-695","https://www.zillow.com/homes/milpitas-CA_rb/","","https://www.zillow.com/homedetails/83-S-Milpitas-Blvd-Milpitas-CA-95035/2088597791_zpid/","Milpitas, CA 95035","For sale","83 S Milpitas Blvd,","","","3","https://www.zillow.com/milpitas-ca/3_p/","","","1,695","2","2","None","$1,036,920","Condo","2019","Forced air","Central","2 spaces","$442/month","$3,395/mo","7","8","9","null","Composition","null","Public Utilities","null"
"1572908024-1396","https://www.zillow.com/homes/milpitas-CA_rb/","","https://www.zillow.com/homedetails/1452-Nightshade-Rd-U-21-Milpitas-CA-95035/2088385132_zpid/","Milpitas, CA 95035","New construction","1452 Nightshade Rd U # 21,","","","","","","","1,111","2","2","$708,643","$794,990","Townhouse","2019","No Data","No Data","Townhouse","No Data","null","7","8","9","{""targetDiv"":""gpt-ad-bd657e26-655c-4911-9c54-a028d113cb14"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 21"",""aamgnrc1"":""1452 Nightshade Rd U"",""bd"":""2"",""fsbid"":""11274"",""city"":""Milpitas"",""proptp"":""twn"",""pid"":""2088385132"",""zestibuck"":""700-799k"",""listtp"":""buy_builder_community"",""zguidh"":""-686962791707332164"",""sqftrange"":""1000-1499"",""price"":""794990"",""sqft"":""1111"",""posting_url"":""https://www.pulte.com/homes/california/bay-area/milpitas/flats-at-metro-209914?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=43276&nhf_listing_type=community&utm_term=comm_FlatsatMetro&utm_campaign=Milpitas%2FCA"",""state"":""CA"",""mlong"":""-121.890018"",""cnty"":""Santa_Clara"",""prange"":""700-799k"",""zip"":""95035"",""mlat"":""37.413046"",""plid"":""12439729"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISrltq9b7t2w441000000000.jpg"",""zusr"":""true"",""price_band"":""z700"",""yrblt"":""2010-2019"",""zestimate"":""708643"",""premieragent"":""no"",""builderChatId"":""11274-819418"",""dma"":""37""}}","Yes","null","null","null"
"1572904110-778","https://www.zillow.com/homes/milpitas-CA_rb/","","https://www.zillow.com/homedetails/4140-Felter-Rd-Milpitas-CA-95035/300472271_zpid/","Milpitas, CA 95035","For sale","4140 Felter Rd,","","","3","https://www.zillow.com/milpitas-ca/3_p/","","","2,110","5","3","$2,648,402","$2,800,000","Single Family","1950","Propane butane","Wall","Attached Garage","11.05 acres","$3,400/mo","7","8","9","null","No","null","null","$4,484"
"1572907648-1271","https://www.zillow.com/homes/milpitas-CA_rb/","","https://www.zillow.com/homedetails/200-Heath-St-Milpitas-CA-95035/19471427_zpid/","Milpitas, CA 95035","For sale","200 Heath St,","","","","","","","1,253","3","2","$965,872","$949,000","Single Family","1962","Forced air","None","2 spaces","6,285 sqft","$3,295/mo","8","9","9","null","Composition","null","Public Utilities","$4,671"
"1572904854-1036","https://www.zillow.com/homes/milpitas-CA_rb/","","https://www.zillow.com/homedetails/1557-Larkwood-Ct-Milpitas-CA-95035/19472707_zpid/","Milpitas, CA 95035","For sale","1557 Larkwood Ct,","2","https://www.zillow.com/milpitas-ca/2_p/","","","","","1,547","3","2","null","$944,550","Condo","1992","Forced air","Central","2 spaces","$186/month","$3,495/mo","8","9","9","null","Tile","null","null","$7,370"
"1572904615-953","https://www.zillow.com/homes/milpitas-CA_rb/","","https://www.zillow.com/homedetails/473-Desert-Holly-St-473-Milpitas-CA-95035/2082483349_zpid/","Milpitas, CA 95035","For sale","473 Desert Holly St # 473,","2","https://www.zillow.com/milpitas-ca/2_p/","","","","","1,832","3","4","$949,002","$949,000","Townhouse","2019","Forced air","Central","Attached Garage","2,034 sqft","$3,650/mo","7","9","9","null","Tile","null","Public Utilities","null"
"1572904674-972","https://www.zillow.com/homes/milpitas-CA_rb/","","https://www.zillow.com/homedetails/1487-Nightshade-Rd-U-40-Milpitas-CA-95035/2082384980_zpid/","Milpitas, CA 95035","New construction","1487 Nightshade Rd U # 40,","2","https://www.zillow.com/milpitas-ca/2_p/","","","","","1,247","2","2","$854,996","$854,990","Townhouse","No Data","No Data","No Data","Townhouse","No Data","null","7","8","9","{""targetDiv"":""gpt-ad-dcac515c-1c5c-4b53-bd7e-93a055b0ba47"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 40"",""aamgnrc1"":""1487 Nightshade Rd U"",""bd"":""2"",""fsbid"":""11274"",""city"":""Milpitas"",""proptp"":""twn"",""pid"":""2082384980"",""zestibuck"":""800-899k"",""listtp"":""buy_builder_community"",""zguidh"":""-686962791707332164"",""sqftrange"":""1000-1499"",""price"":""854990"",""sqft"":""1247"",""posting_url"":""https://www.pulte.com/homes/california/bay-area/milpitas/flats-at-metro-209914?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=43276&nhf_listing_type=community&utm_term=comm_FlatsatMetro&utm_campaign=Milpitas%2FCA"",""state"":""CA"",""mlong"":""-121.889577"",""cnty"":""Santa_Clara"",""prange"":""800-899k"",""zip"":""95035"",""mlat"":""37.412809"",""plid"":""12439729"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISjz6sfvq60fsq0000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""zestimate"":""854996"",""premieragent"":""no"",""builderChatId"":""11274-819418"",""dma"":""37""}}","Yes","null","null","null"
"1572905087-1116","https://www.zillow.com/homes/milpitas-CA_rb/","","https://www.zillow.com/homedetails/382-Hearst-Dr-Milpitas-CA-95035/2085721993_zpid/","Milpitas, CA 95035","For sale","382 Hearst Dr,","2","https://www.zillow.com/milpitas-ca/2_p/","","","","","1,444","3","3","null","$898,000","Condo","2018","Forced air","Central","2 spaces","No Data","$3,450/mo","7","8","9","null","No","null","null","null"
"1572905032-1098","https://www.zillow.com/homes/milpitas-CA_rb/","","https://www.zillow.com/homedetails/400-Dempsey-Rd-UNIT-200-Milpitas-CA-95035/79845925_zpid/","Milpitas, CA 95035","For sale","400 Dempsey Rd UNIT 200,","2","https://www.zillow.com/milpitas-ca/2_p/","","","","","842","2","1","$456,413","$460,000","Condo","2007","Other","Wall","Carport","$419/month","$2,555/mo","3","8","9","null","Composition","null","Public Utilities","$5,227"
"1572904202-812","https://www.zillow.com/homes/milpitas-CA_rb/","","https://www.zillow.com/homedetails/1176-California-Cir-Milpitas-CA-95035/300480191_zpid/","Milpitas, CA 95035","For sale","1176 California Cir,","","","3","https://www.zillow.com/milpitas-ca/3_p/","","","1,236","2","3","$835,005","$835,000","Townhouse","2019","Forced air","Central","Attached Garage","1,524 sqft","$3,300/mo","7","9","9","null","Tile","null","Public Utilities","$6,780"
"1572908051-1404","https://www.zillow.com/homes/milpitas-CA_rb/","","https://www.zillow.com/community/parkside-at-tarob-court/2084371579_zpid/","Milpitas, CA 95035","New construction","Buildable plan: A3-3, Parkside at Tarob Court,","","","","","","","1,782","3","3","$1,104,686","$1,135,995","Townhouse","2019","No Data","No Data","Townhouse","No Data","null","9","7","7","{""targetDiv"":""gpt-ad-a71ca74f-2a81-44af-a8ad-ad9f9704a50a"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" KZ1I5H"",""aamgnrc1"":""523 Lundy Pl"",""bd"":""3"",""fsbid"":""830"",""city"":""Milpitas"",""proptp"":""twn"",""pid"":""2084371579"",""zestibuck"":""1-1_499m"",""listtp"":""buy_builder_community"",""zguidh"":""-686962791707332164"",""sqftrange"":""1500-1999"",""price"":""1135995"",""sqft"":""1782"",""posting_url"":""https://www.tollbrothers.com/luxury-homes-for-sale/California/Parkside-at-Tarob-Court/A3-3?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=451960&nhf_listing_type=plan&utm_term=plan_A3-3&utm_campaign=Milpitas%2FCA"",""state"":""CA"",""mlong"":""-121.890878"",""cnty"":""Marin"",""prange"":""1-1_499m"",""zip"":""95035"",""mlat"":""37.40495"",""plid"":""14373312"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISyrvaaxx58gx80000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""2010-2019"",""zestimate"":""1104686"",""premieragent"":""no"",""builderChatId"":""830-808774"",""dma"":""37""}}","Yes","null","null","null"
"1572907569-1246","https://www.zillow.com/homes/milpitas-CA_rb/","","https://www.zillow.com/community/prynt-in-milpitas/2082501402_zpid/","Milpitas, CA 95035","New construction","Buildable plan: Residence 7 Prynt, Prynt in Milpitas,","","","","","","","2,549","3","3","$1,202,005","$1,202,000","Townhouse","2019","No Data","No Data","Townhouse","No Data","null","7","8","9","{""targetDiv"":""gpt-ad-905e029c-8115-458b-a439-1c85a0335a61"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" BEX5AQ"",""aamgnrc1"":""Open By Appointment Only"",""bd"":""3"",""fsbid"":""12949"",""city"":""Milpitas"",""proptp"":""twn"",""pid"":""2082501402"",""zestibuck"":""1-1_499m"",""listtp"":""buy_builder_community"",""zguidh"":""-686962791707332164"",""sqftrange"":""2500-2999"",""price"":""1202000"",""sqft"":""2549"",""posting_url"":""https://www.taylormorrison.com/ca/bay-area/milpitas/prynt?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=39581&nhf_listing_type=community&utm_term=comm_PryntinMilpitas&utm_campaign=Milpitas%2FCA"",""state"":""CA"",""mlong"":""-121.899646"",""cnty"":""Sonoma"",""prange"":""1-1_499m"",""zip"":""95035"",""mlat"":""37.431389"",""plid"":""39772"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISbd0237npkbk01000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""2010-2019"",""zestimate"":""1202005"",""premieragent"":""no"",""builderChatId"":""12949-812707"",""dma"":""37""}}","Yes","null","null","null"
"1572903786-693","https://www.zillow.com/homes/milpitas-CA_rb/","","https://www.zillow.com/homedetails/475-Snap-Dragon-St-Milpitas-CA-95035/300470185_zpid/","Milpitas, CA 95035","For sale","475 Snap Dragon St,","","","","","4","https://www.zillow.com/milpitas-ca/4_p/","1,859","3","4","None","$949,000","Townhouse","2019","Forced air","Central","Attached Garage","1,860 sqft","null","7","9","9","null","Tile","null","Public Utilities","null"
"1572904869-1040","https://www.zillow.com/homes/milpitas-CA_rb/","","https://www.zillow.com/homedetails/1463-Nightshade-Rd-U-30-Milpitas-CA-95035/2088385135_zpid/","Milpitas, CA 95035","New construction","1463 Nightshade Rd U # 30,","2","https://www.zillow.com/milpitas-ca/2_p/","","","","","1,072","2","2","$780,737","$789,990","Townhouse","2019","No Data","No Data","Townhouse","No Data","null","7","8","9","{""targetDiv"":""gpt-ad-cb6128fe-018d-4f65-bdb2-fd8dd284dc5c"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 30"",""aamgnrc1"":""1463 Nightshade Rd U"",""bd"":""2"",""fsbid"":""11274"",""city"":""Milpitas"",""proptp"":""twn"",""pid"":""2088385135"",""zestibuck"":""700-799k"",""listtp"":""buy_builder_community"",""zguidh"":""-686962791707332164"",""sqftrange"":""1000-1499"",""price"":""789990"",""sqft"":""1072"",""posting_url"":""https://www.pulte.com/homes/california/bay-area/milpitas/flats-at-metro-209914?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=43276&nhf_listing_type=community&utm_term=comm_FlatsatMetro&utm_campaign=Milpitas%2FCA"",""state"":""CA"",""mlong"":""-121.890044"",""cnty"":""Alameda"",""prange"":""700-799k"",""zip"":""95035"",""mlat"":""37.412662"",""plid"":""12439729"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7i956ij5t6py0000000000.jpg"",""zusr"":""true"",""price_band"":""z700"",""hood"":""Poet's_Corner"",""yrblt"":""2010-2019"",""zestimate"":""780737"",""premieragent"":""no"",""builderChatId"":""11274-819418"",""dma"":""37""}}","Yes","null","null","null"
"1572904910-1055","https://www.zillow.com/homes/milpitas-CA_rb/","","https://www.zillow.com/homedetails/345-Summerfield-Dr-Milpitas-CA-95035/19480396_zpid/","Milpitas, CA 95035","Pre-foreclosure","345 Summerfield Dr,","2","https://www.zillow.com/milpitas-ca/2_p/","","","","","null","4","null","$1,172,164","$1,172,164","Single Family","1998","Other","No Data","2 spaces","4,289 sqft","null","7","8","9","null","No","null","null","$7,098"
"1572904280-844","https://www.zillow.com/homes/milpitas-CA_rb/","","https://www.zillow.com/community/somont/2088296363_zpid/","Milpitas, CA 95035","New construction","Buildable plan: Residence 6, SoMont,","","","3","https://www.zillow.com/milpitas-ca/3_p/","","","1,485","3","2","None","$993,880","Townhouse","2019","No Data","No Data","Townhouse","No Data","null","7","9","9","{""targetDiv"":""gpt-ad-8ca31724-db68-4ce2-9c7a-a0edc05e5821"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" OIDNQR"",""aamgnrc1"":""1630 Delano St"",""bd"":""3"",""fsbid"":""11527"",""city"":""Milpitas"",""proptp"":""twn"",""pid"":""2088296363"",""listtp"":""buy_builder_community"",""zguidh"":""-686962791707332164"",""sqftrange"":""1000-1499"",""price"":""993880"",""sqft"":""1485"",""posting_url"":""http://www.lennar.com/new-homes/california/san-francisco-bay-area/milpitas/somont?utm_medium=listing&utm_source=zillowtrulia&nhf_channel=6&nhf_listing_id=49317&nhf_listing_type=community&utm_term=comm_SoMont&utm_campaign=bahlen_listing_zillowtrulia_somont"",""state"":""CA"",""mlong"":""-121.921"",""cnty"":""Santa_Clara"",""prange"":""900-999k"",""zip"":""95035"",""mlat"":""37.452"",""plid"":""31573"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISq5pk1cnms8ms0000000000.jpg"",""zusr"":""true"",""yrblt"":""2010-2019"",""premieragent"":""no"",""builderChatId"":""11527-815754"",""dma"":""37""}}","Yes","null","null","null"
"1572903892-719","https://www.zillow.com/homes/milpitas-CA_rb/","","https://www.zillow.com/homedetails/348-Hearst-Dr-Milpitas-CA-95035/2087243199_zpid/","Milpitas, CA 95035","New construction","348 Hearst Dr,","","","3","https://www.zillow.com/milpitas-ca/3_p/","","","1,774","2","3","None","$999,990","Townhouse","2019","Forced air","Central","Townhouse","No Data","null","7","8","9","Forced air","Composition","null","Public Utilities","null"
"1572903796-694","https://www.zillow.com/homes/milpitas-CA_rb/","","https://www.zillow.com/homedetails/85-S-Milpitas-Blvd-Milpitas-CA-95035/2090481708_zpid/","Milpitas, CA 95035","New construction","85 S Milpitas Blvd,","","","3","https://www.zillow.com/milpitas-ca/3_p/","","","1,695","2","2.5","None","$1,034,844","Townhouse","2019","Forced air","Central","Townhouse","No Data","null","7","8","9","Forced air","Composition","null","Public Utilities","null"
"1572908163-1441","https://www.zillow.com/homes/milpitas-CA_rb/","","https://www.zillow.com/community/ellison-park/2083554468_zpid/","Milpitas, CA 95035","New construction","Buildable plan: Plan 2, Ellison Park,","","","","","","","2,035","3","3.5","$1,214,809","$1,249,000","Townhouse","2019","No Data","No Data","Townhouse","No Data","null","7","8","9","{""targetDiv"":""gpt-ad-636a5256-45ef-4253-af72-a92b56988ce4"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 5MAAQJ"",""aamgnrc1"":""231 Houret Dr"",""bd"":""3"",""fsbid"":""14345"",""city"":""Milpitas"",""proptp"":""twn"",""pid"":""2083554468"",""zestibuck"":""1-1_499m"",""listtp"":""buy_builder_community"",""zguidh"":""-686962791707332164"",""sqftrange"":""2000-2499"",""price"":""1249000"",""sqft"":""2035"",""posting_url"":""https://www.nwhm.com/region/bay-area/ellison-park/plan-2-ellison-park?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=483893&nhf_listing_type=plan&utm_term=plan_Plan2&utm_campaign=Milpitas%2FCA"",""state"":""CA"",""mlong"":""-121.89699"",""cnty"":""Santa_Clara"",""prange"":""1-1_499m"",""zip"":""95035"",""mlat"":""37.40727"",""plid"":""5735404"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS2vommoub44kf0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""2010-2019"",""zestimate"":""1214809"",""premieragent"":""no"",""builderChatId"":""14345-804918"",""dma"":""37""}}","Yes","null","null","null"
