web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,page5,page5-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount,next_page6,next_page6-href,next_page7,next_page7-href,next_page8,next_page8-href
"1572899925-549","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/29147-Val-Verde-Rd-Val-Verde-CA-91384/20321502_zpid/","Val Verde, CA 91384","For sale","29147 Val Verde Rd,","","","3","https://www.zillow.com/homes/for_sale/3_p/","","","","","1,224","3","3","$429,001","$429,000","Single Family","1930","Other","Wall","Carport","0.44 acres","$2,500/mo","5","6","9","Outside","Other","1930","null","$848","","","","","",""
"1572897819-358","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/416-Oak-Vista-Dr-Santa-Rosa-CA-95409/15766778_zpid/","Santa Rosa, CA 95409","For sale","416 Oak Vista Dr,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","1,447","2","2","$893,855","$899,000","Single Family","1979","None","No Data","2 spaces","0.28 acres","$2,785/mo","7","8","9","null","No","null","null","$978","NEXT","https://www.zillow.com/homes/for_sale/6_p/","NEXT","https://www.zillow.com/homes/for_sale/7_p/","NEXT","https://www.zillow.com/homes/for_sale/8_p/"
"1572897628-339","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/6107-N-Colonial-Ave-Fresno-CA-93704/18699972_zpid/","Fresno, CA 93704","For sale by owner","6107 N Colonial Ave,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","1,513","3","2","$260,496","$278,000","Single Family","1964","Forced air","Central","Attached Garage","9,539 sqft","$1,495/mo","5","5","5","null","Composition","null","null","$2,203","NEXT","https://www.zillow.com/homes/for_sale/6_p/","NEXT","https://www.zillow.com/homes/for_sale/7_p/","NEXT","https://www.zillow.com/homes/for_sale/8_p/"
"1572900491-587","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/32796-Ridge-Top-Ln-Santa-Clarita-CA-91384/60325097_zpid/","Santa Clarita, CA 91384","For sale","32796 Ridge Top Ln,","2","https://www.zillow.com/homes/for_sale/2_p/","","","","","","","4,183","6","4","$725,519","$759,000","Single Family","2002","Forced air","Central","2 spaces","5,793 sqft","$3,795/mo","7","6","9","null","Slab","null","Water Connected, Sewer Connected, Electricity Connected, Natural Gas Connected","$8,213","","","","","",""
"1572898507-427","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/4375-Chablis-Dr-Napa-CA-94558/19397009_zpid/","Napa, CA 94558","For sale","4375 Chablis Dr,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","2,071","4","3","null","$785,000","Single Family","1976","Other","Central","2 spaces","6,534 sqft","$3,800/mo","6","4","6","null","No","null","null","$9,175","NEXT","https://www.zillow.com/homes/for_sale/6_p/","","","",""
"1572900433-582","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/27715-Bridlewood-Dr-Castaic-CA-91384/20233666_zpid/","Castaic, CA 91384","Pre-foreclosure","27715 Bridlewood Dr,","2","https://www.zillow.com/homes/for_sale/2_p/","","","","","","","null","4","null","$560,811","$560,811","Single Family","1989","Other","Central","No Data","0.35 acres","null","5","6","9","null","No","null","null","$7,952","","","","","",""
"1572900280-572","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/32040-Cypress-Way-Castaic-CA-91384/20232852_zpid/","Castaic, CA 91384","For sale","32040 Cypress Way,","2","https://www.zillow.com/homes/for_sale/2_p/","","","","","","","null","4","null","$580,003","$580,000","Single Family","2000","Other","Central","Attached Garage","4,443 sqft","$3,300/mo","7","6","9","null","No","null","null","$7,346","","","","","",""
"1572900794-609","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/109-Rita-Ct-Modesto-CA-95351/16006288_zpid/","Modesto, CA 95351","For sale","109 Rita Ct,","","","","","","","","","902","2","1","null","$230,000","Single Family","1947","Forced air","Central","1 space","5,000 sqft","$1,250/mo","1","2","5","Central","Stucco, Wood","Composition","All Public","$1,069","","","","","",""
"1572899535-504","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/Hunstock-Castaic-CA-91384/2090957366_zpid/","Castaic, CA 91384","For sale by owner","Hunstock,","","","","","4","https://www.zillow.com/homes/for_sale/4_p/","","","null","10,000 sqft","null","None","$96,000","null","null","null","null","null","null","$1,675/mo","5","6","9","null","null","null","null","null","","","","","",""
"1572899607-515","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/Hill-St-S-o-Arlington-Val-Verde-CA-91384/2086148129_zpid/","Val Verde, CA 91384","Lot/land","Hill St S/o Arlington,","","","","","4","https://www.zillow.com/homes/for_sale/4_p/","","","null","0.27 acres","null","null","$15,000","null","null","null","null","null","null","$1,650/mo","7","6","9","null","Buyer to Verify","Buyer to Verify","null","null","","","","","",""
"1572900818-612","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/1105-Funston-Ave-Pacific-Grove-CA-93950/19329097_zpid/","Pacific Grove, CA 93950","For sale","1105 Funston Ave,","","","","","","","","","2,744","4","2","$1,170,702","$1,245,000","Single Family","1979","Forced air","None","2 spaces","4,499 sqft","$4,156/mo","6","8","10","null","Asphalt","null","Public Utilities","$4,757","","","","","",""
"1572900671-598","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/1487-Montalban-Dr-San-Jose-CA-95120/19760818_zpid/","San Jose, CA 95120","For sale","1487 Montalban Dr,","","","","","","","","","3,135","6","4","null","$2,200,000","Single Family","1966","Forced air","Central","2 spaces","8,424 sqft","$5,450/mo","9","8","9","null","Composition","null","Public Utilities","$11,347","","","","","",""
"1572899663-527","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/28433-Victoria-Rd-Castaic-CA-91384/20231559_zpid/","Castaic, CA 91384","Pre-foreclosure / auction","28433 Victoria Rd,","","","3","https://www.zillow.com/homes/for_sale/3_p/","","","","","null","4","null","$467,588","$467,588","Single Family","1987","Other","Central","No Data","5,296 sqft","null","7","6","9","null","No","null","null","$4,046","","","","","",""
"1572898548-430","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/4473-Hartvickson-Ln-Valley-Springs-CA-95252/52453985_zpid/","Valley Springs, CA 95252","For sale","4473 Hartvickson Ln,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","null","4","null","$417,414","$388,900","Single Family","1989","No Data","Central","Attached Garage","0.77 acres","$1,850/mo","3","3","6","Ceiling Fans, Central Air","Composition","null","null","$4,714","NEXT","https://www.zillow.com/homes/for_sale/6_p/","","","",""
"1572899327-490","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/35-Jordan-Ave-San-Anselmo-CA-94960/19240468_zpid/","San Anselmo, CA 94960","For sale","35 Jordan Ave,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","912","2","1","$838,110","$711,000","Single Family","1949","Other","No Data","2 spaces","0.26 acres","$3,500/mo","9","8","9","null","Composition","null","null","$4,886","","","","","",""
"1572897852-365","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/3149-W-Lake-Blvd-Tahoe-City-CA-96141/17697027_zpid/","Tahoe City, CA 96141","For sale","3149 W Lake Blvd,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","null","5","null","$4,726,206","$4,895,000","Single Family","1980","Radiant","No Data","5 spaces","8.46 acres","$8,698/mo","5","6","8","null","Metal","null","null","$19,359","NEXT","https://www.zillow.com/homes/for_sale/6_p/","NEXT","https://www.zillow.com/homes/for_sale/7_p/","NEXT","https://www.zillow.com/homes/for_sale/8_p/"
"1572898810-449","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/1460-Livorna-Rd-Alamo-CA-94507/18420359_zpid/","Alamo, CA 94507","For sale","1460 Livorna Rd,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","1,747","3","2","$1,321,152","$1,299,000","Single Family","1953","Forced air","No Data","3 spaces","0.55 acres","null","9","10","10","null","No","null","null","$15,875","NEXT","https://www.zillow.com/homes/for_sale/6_p/","","","",""
"1572900074-560","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/0-None-Castaic-CA-91384/2084113781_zpid/","Castaic, CA 91384","Lot/land","0 None,","2","https://www.zillow.com/homes/for_sale/2_p/","","","","","","","null","-- sqft","null","null","$25,000","null","null","null","null","null","null","$1,645/mo","7","6","9","null","null","null","null","null","","","","","",""
"1572899645-523","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/1-Vic-Loma-Verde-Mountainway-Val-Verde-CA-91384/2085871338_zpid/","Val Verde, CA 91384","Lot/land","1 Vic Loma Verde Mountainway,","","","3","https://www.zillow.com/homes/for_sale/3_p/","","","","","null","5,789 sqft","null","None","$3,500","null","null","null","null","null","null","$1,650/mo","7","6","9","null","Standard","VVER - Val Verde","null","null","","","","","",""
"1572900875-616","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/3240-Maguire-Way-APT-211-Dublin-CA-94568/68027294_zpid/","Dublin, CA 94568","For sale","3240 Maguire Way APT 211,","","","","","","","","","1,066","2","2","$592,377","$554,950","Condo","2004","Forced air","Central","Attached Garage","$376/month","$2,600/mo","9","9","10","null","Tile","null","null","$7,149","","","","","",""
"1572901038-632","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/1443-Steel-Creek-Dr-Patterson-CA-95363/63082338_zpid/","Patterson, CA 95363","For sale","1443 Steel Creek Dr,","","","","","","","","","3,132","5","3","$404,837","$414,900","Single Family","2004","Forced air","Central","2 spaces","7,008 sqft","$2,000/mo","5","3","4","null","Stucco, See Remarks","Tile","All Public","$5,928","","","","","",""
"1572900642-595","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/30015-Valley-Glen-St-Castaic-CA-91384/58497958_zpid/","Castaic, CA 91384","For sale","30015 Valley Glen St,","2","https://www.zillow.com/homes/for_sale/2_p/","","","","","","","3,674","6","5","$1,242,297","$1,239,000","Single Family","2003","Forced air","Central","9 spaces","4.36 acres","$6,500/mo","5","6","9","null","Stucco","Tile","Water Connected, Phone Connected, Electricity Connected, Natural Gas Connected, Cable Connected","$12,191","","","","","",""
"1572899261-487","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/66-Calistoga-Ct-Danville-CA-94526/18457289_zpid/","Danville, CA 94526","For sale","66 Calistoga Ct,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","1,717","3","2","$1,030,418","$1,099,000","Single Family","1971","Forced air","Central","2 spaces","9,718 sqft","null","9","9","10","null","Composition","null","null","$12,097","","","","","",""
"1572900410-581","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/0-0-Val-Verde-CA/2083042223_zpid/","Val Verde, CA --","Lot/land","0 0,","2","https://www.zillow.com/homes/for_sale/2_p/","","","","","","","null","6,529 sqft","null","None","$6,000","null","null","null","null","null","null","$1,645/mo","7","6","9","null","Standard","VVER - Val Verde","null","null","","","","","",""
"1572897830-360","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/724-Oakridge-Dr-Madera-CA-93637/19127593_zpid/","Madera, CA 93637","For sale","724 Oakridge Dr,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","985","3","2","$169,900","$169,900","Single Family","1991","Forced air","Central","1 space","3,484 sqft","$1,200/mo","2","4","3","null","Frame, Cement Siding","Composition","All Public","$1,275","NEXT","https://www.zillow.com/homes/for_sale/6_p/","NEXT","https://www.zillow.com/homes/for_sale/7_p/","NEXT","https://www.zillow.com/homes/for_sale/8_p/"
"1572899691-531","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/34481-Ridge-Route-Rd-Castaic-CA-91384/250218686_zpid/","Castaic, CA 91384","Lot/land","34481 Ridge Route Rd,","","","3","https://www.zillow.com/homes/for_sale/3_p/","","","","","null","18 acres","null","None","$179,000","null","null","null","null","null","null","null","7","6","9","null","Los Angeles","Canyon, Mountains, Trees/Woods, Fields, Green Belt, Pasture","null","$980","","","","","",""
"1572898538-429","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/30350-Watts-Valley-Rd-Tollhouse-CA-93667/174795154_zpid/","Tollhouse, CA 93667","For sale","30350 Watts Valley Rd,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","null","5","null","$402,378","$375,000","Single Family","1987","Forced air","Central","No Data","40 acres","$1,416/mo","4","6","7","null","No","null","null","$2,843","NEXT","https://www.zillow.com/homes/for_sale/6_p/","","","",""
"1572898581-431","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/620-2nd-Ave-Blue-Lake-CA-95525/18822161_zpid/","Blue Lake, CA 95525","For sale","620 2nd Ave,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","null","3","null","$309,987","$362,000","Single Family","1981","Forced air","No Data","2 spaces","5,227 sqft","$1,650/mo","3","8","null","null","Composition","null","null","$1,188","NEXT","https://www.zillow.com/homes/for_sale/6_p/","","","",""
"1572899407-495","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/31000-Hasley-Canyon-Rd-Castaic-CA-91384/2093536743_zpid/","Castaic, CA 91384","Lot/land","31000 Hasley Canyon Rd,","","","","","4","https://www.zillow.com/homes/for_sale/4_p/","","","null","116.3 acres","null","None","$3,750,000","null","null","null","null","null","null","$2,700/mo","5","6","9","null","null","null","null","null","","","","","",""
"1572899238-485","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/1620-Linwood-Dr-Orland-CA-95963/89133315_zpid/","Orland, CA 95963","For sale","1620 Linwood Dr,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","1,518","3","2","$320,001","$310,000","Single Family","2007","Forced air","Central","2 spaces","6,398 sqft","$1,795/mo","2","2","5","null","Stucco","Tile","Water Connected, Sewer Connected, Electricity Connected, Natural Gas Connected","$2,704","","","","","",""
"1572898627-434","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/4445-Poppyhill-Rd-Lincoln-CA-95648/17666127_zpid/","Lincoln, CA 95648","For sale","4445 Poppyhill Rd,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","1,880","3","2","null","$990,000","Single Family","1970","Electric","Central","4 spaces","20 acres","$2,128/mo","6","5","6","Closet, Ground Floor","Wood","Composition","All Electric","$1,653","NEXT","https://www.zillow.com/homes/for_sale/6_p/","","","",""
"1572900311-574","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/28114-Bryce-Dr-Castaic-CA-91384/20232140_zpid/","Castaic, CA 91384","Pre-foreclosure","28114 Bryce Dr,","2","https://www.zillow.com/homes/for_sale/2_p/","","","","","","","null","4","null","$536,455","$536,455","Single Family","1994","Other","Central","No Data","6,098 sqft","null","6","6","9","null","No","null","null","$8,040","","","","","",""
"1572899771-537","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/30123-Sharp-Rd-Castaic-CA-91384/20320918_zpid/","Castaic, CA 91384","For sale","30123 Sharp Rd,","","","3","https://www.zillow.com/homes/for_sale/3_p/","","","","","3,849","5","4","$1,104,919","$1,150,000","Single Family","1989","Forced air","Central","Attached Garage","2.39 acres","$4,595/mo","5","6","9","Living Room","No","null","null","$8,750","","","","","",""
"1572900028-558","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/32732-The-Old-Rd-Castaic-CA-91384/54947952_zpid/","Castaic, CA 91384","Pre-foreclosure","32732 The Old Rd,","2","https://www.zillow.com/homes/for_sale/2_p/","","","","","","","2,846","4","3","$590,951","$590,951","Single Family","2001","Other","Central","2 spaces","0.61 acres","null","7","6","9","Central","Turnkey","2001","Cable Available, Natural Gas Available","$8,263","","","","","",""
