web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,page5,page5-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount
"1572919586-9489","https://www.zillow.com/homes/sunnyvale-CA_rb/","","https://www.zillow.com/homedetails/1317-Sydney-Dr-Sunnyvale-CA-94087/19623341_zpid/","Sunnyvale, CA 94087","For sale","1317 Sydney Dr,","2","https://www.zillow.com/sunnyvale-ca/2_p/","","","","","","","2,709","4","3","null","$2,395,000","Single Family","1976","Forced air","None","Single Family","7,566 sqft","$5,477/mo","6","8","7","{""targetDiv"":""gpt-ad-b9bb898b-8780-432b-8243-70694b35c64e"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1317 Sydney Dr"",""bd"":""4"",""fsbid"":""4383"",""city"":""Sunnyvale"",""proptp"":""sfh"",""pid"":""19623341"",""lot"":""2"",""zestibuck"":""2-2_499m"",""listtp"":""buy_agent"",""zguidh"":""7369125856107346353"",""sqftrange"":""2500-2999"",""price"":""2395000"",""sqft"":""2709"",""posting_url"":""https://www.coldwellbankerhomes.com/ca/sunnyvale/1317-sydney-dr/pid_32147805/?utm_campaign=OLDP-Zillow&utm_source=zillow&utm_medium=oldp&utm_content=listing"",""mlong"":""-122.034866"",""state"":""CA"",""park"":""yes"",""prange"":""2-2_499m"",""zip"":""94087"",""mlat"":""37.351274"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS725vqy3w0e5v0000000000.jpg"",""zusr"":""true"",""price_band"":""z2m"",""hood"":""Serra"",""yrblt"":""1970-1979"",""zestimate"":""2359363"",""premieragent"":""no""}}","null","null","null","null"
"1572919279-9137","https://www.zillow.com/homes/sunnyvale-CA_rb/","","https://www.zillow.com/homedetails/1120-Reed-Ave-Sunnyvale-CA-94086/19548563_zpid/","Sunnyvale, CA 94086","Pre-foreclosure / auction","1120 Reed Ave,","","","3","https://www.zillow.com/sunnyvale-ca/3_p/","","","","","null","3","null","$1,121,447","$1,121,447","Other","1956","No Data","No Data","Other","null","null","7","7","8","{""targetDiv"":""gpt-ad-7b78e031-a814-46d7-bf40-6f006877b4ab"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1120 Reed Ave"",""bd"":""3"",""city"":""Sunnyvale"",""pid"":""19548563"",""lot"":""2"",""zestibuck"":""1-1_499m"",""listtp"":""buy_foreclosure"",""zguidh"":""-3843697269663025659"",""sqftrange"":""1000-1499"",""price"":""1351141"",""sqft"":""1300"",""posting_url"":"""",""mlong"":""-121.998786"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""94086"",""mlat"":""37.36652"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISnuhs8vtgcq7w0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""Ponderosa"",""yrblt"":""1940-1959"",""zestimate"":""1351141"",""premieragent"":""no""}}","null","null","null","null"
"1572919853-9780","https://www.zillow.com/homes/sunnyvale-CA_rb/","","https://www.zillow.com/community/santorini/2082823893_zpid/","Sunnyvale, CA 94089","New construction","Buildable plan: Residence 1, Santorini,","","","","","","","","","1,582","3","3","None","$1,494,990","Townhouse","2019","No Data","No Data","Townhouse","No Data","null","4","4","7","{""targetDiv"":""gpt-ad-20186a60-2bfb-46e8-9de7-0f6c7a454672"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" DISQB"",""aamgnrc1"":""160 Persian Dr"",""bd"":""3"",""fsbid"":""12653"",""city"":""Sunnyvale"",""proptp"":""twn"",""pid"":""2082823893"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""1500-1999"",""price"":""1494990"",""sqft"":""1582"",""posting_url"":""http://www.drhorton.com/california/bay-area/sunnyvale/santorini/floor-plans/0001.aspx?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=603854&nhf_listing_type=plan&utm_term=plan_Residence1&utm_campaign=SUNNYVALE%2FCA"",""state"":""CA"",""mlong"":""-122.0212"",""cnty"":""Contra_Costa"",""prange"":""1-1_499m"",""zip"":""94089"",""mlat"":""37.40382"",""plid"":""28629923"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISzbvjkpkgat7h1000000000.jpg"",""zusr"":""true"",""hood"":""Lakewood"",""yrblt"":""2010-2019"",""premieragent"":""no"",""builderChatId"":""12653-820702"",""dma"":""37""}}","null","null","null","null"
"1572919497-9388","https://www.zillow.com/homes/sunnyvale-CA_rb/","","https://www.zillow.com/homedetails/846-Cotati-Ter-UNIT-11-Sunnyvale-CA-94085/2082446818_zpid/","Sunnyvale, CA 94085","For sale","846 Cotati Ter UNIT 11,","2","https://www.zillow.com/sunnyvale-ca/2_p/","","","","","","","1,537","3","4","$1,393,714","$1,355,000","Townhouse","2019","Forced air","Central","Townhouse","0.65 acres","$3,800/mo","3","4","7","{""targetDiv"":""gpt-ad-449650d3-c6e2-4600-bb50-86107e77942c"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Unit 11"",""aamgnrc1"":""846 Cotati Ter"",""bd"":""3"",""fsbid"":""13698"",""city"":""Sunnyvale"",""proptp"":""twn"",""pid"":""2082446818"",""lot"":""4"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""-3451839870620479596"",""sqftrange"":""1500-1999"",""price"":""1355000"",""sqft"":""1537"",""posting_url"":""http://www.carolli.com"",""mlong"":""-122.008005"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""94085"",""mlat"":""37.387729"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISf4kekjqnnnxl0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""East_Murphy"",""yrblt"":""2010-2019"",""zestimate"":""1393714"",""premieragent"":""no""}}","null","null","null","null"
"1572919349-9221","https://www.zillow.com/homes/sunnyvale-CA_rb/","","https://www.zillow.com/homedetails/1225-Vienna-Dr-SPC-283-Sunnyvale-CA-94089/2082287969_zpid/","Sunnyvale, CA 94089","For sale","1225 Vienna Dr SPC 283,","","","3","https://www.zillow.com/sunnyvale-ca/3_p/","","","","","1,800","3","2","$300,289","$299,900","Mobile / Manufactured","2019","Forced air","Other","Mobile / Manufactured","$167","null","5","7","8","{""targetDiv"":""gpt-ad-c6eb233c-5a63-469b-9c84-8eef36ae3cc9"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Spc 283"",""aamgnrc1"":""1225 Vienna Dr"",""bd"":""3"",""fsbid"":""3020"",""city"":""Sunnyvale"",""proptp"":""mm"",""pid"":""2082287969"",""zestibuck"":""300-349k"",""listtp"":""buy_agent"",""zguidh"":""-8758073941614999357"",""sqftrange"":""1500-1999"",""price"":""299900"",""sqft"":""1800"",""posting_url"":""http://www.homeresearch.com/Listing/Detail/152650?src=zillow"",""mlong"":""-122.001015"",""state"":""CA"",""prange"":""250-299k"",""zip"":""94089"",""mlat"":""37.40122"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISnmfh83y49jt40000000000.jpg"",""zusr"":""true"",""price_band"":""z300"",""hood"":""Lakewood"",""yrblt"":""2010-2019"",""zestimate"":""300289"",""premieragent"":""no""}}","null","null","null","null"
"1572918990-8820","https://www.zillow.com/homes/sunnyvale-CA_rb/","","https://www.zillow.com/homedetails/1220-Tasman-Dr-SPC-342-Sunnyvale-CA-94089/2083599492_zpid/","Sunnyvale, CA 94089","For sale","1220 Tasman Dr SPC 342,","","","","","4","https://www.zillow.com/sunnyvale-ca/4_p/","","","1,368","2","2","null","$199,900","Mobile / Manufactured","1970","Forced air","None","Mobile / Manufactured","$146","$3,550/mo","5","7","8","{""targetDiv"":""gpt-ad-26088955-503c-409b-99d1-d343c4121d43"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Spc 342"",""aamgnrc1"":""1220 Tasman Dr"",""bd"":""2"",""fsbid"":""14641"",""city"":""Sunnyvale"",""proptp"":""mm"",""pid"":""2083599492"",""zestibuck"":""150-199k"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""2759318392895622062"",""sqftrange"":""1000-1499"",""price"":""199900"",""sqft"":""1368"",""posting_url"":""http://www.jacytruong.com"",""mlong"":""-121.987604"",""state"":""CA"",""prange"":""150-199k"",""zip"":""94089"",""mlat"":""37.403301"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISnyg6ycxvxoxh0000000000.jpg"",""zusr"":""true"",""price_band"":""z100"",""hood"":""Lakewood"",""yrblt"":""1970-1979"",""zestimate"":""196521"",""premieragent"":""no""}}","null","null","null","null"
"1572919036-8870","https://www.zillow.com/homes/sunnyvale-CA_rb/","","https://www.zillow.com/homedetails/1085-Tasman-Dr-SPC-291-Sunnyvale-CA-94089/2106589942_zpid/","Sunnyvale, CA 94089","For sale","1085 Tasman Dr SPC 291,","","","","","4","https://www.zillow.com/sunnyvale-ca/4_p/","","","1,040","2","2","$198,001","$198,000","Mobile / Manufactured","1980","No Data","No Data","Mobile / Manufactured","$190","$3,235/mo","5","7","8","{""targetDiv"":""gpt-ad-95c36a9a-774f-47bc-86a0-019150b9ea85"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Spc 291"",""aamgnrc1"":""1085 Tasman Dr"",""bd"":""2"",""fsbid"":""15647"",""city"":""Sunnyvale"",""proptp"":""mm"",""pid"":""2106589942"",""zestibuck"":""150-199k"",""listtp"":""buy_agent"",""zguidh"":""-1033284509371595089"",""sqftrange"":""1000-1499"",""price"":""198000"",""sqft"":""1040"",""posting_url"":""http://www.mystatemls.com/property/10635505"",""mlong"":""-121.999731"",""state"":""CA"",""prange"":""150-199k"",""zip"":""94089"",""mlat"":""37.403375"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7ardqeees2ba0000000000.jpg"",""zusr"":""true"",""price_band"":""z100"",""hood"":""Lakewood"",""yrblt"":""1980-1989"",""zestimate"":""198001"",""premieragent"":""no""}}","null","null","null","null"
"1572919813-9741","https://www.zillow.com/homes/sunnyvale-CA_rb/","","https://www.zillow.com/community/santorini/2082823891_zpid/","Sunnyvale, CA 94089","New construction","Buildable plan: Residence 1AX, Santorini,","","","","","","","","","1,571","3","3","None","$1,489,990","Townhouse","2019","No Data","No Data","Townhouse","No Data","null","4","4","7","{""targetDiv"":""gpt-ad-4e72358b-329a-4c12-a928-fd5c44c44982"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 2UIOKZ"",""aamgnrc1"":""160 Persian Dr"",""bd"":""3"",""fsbid"":""12653"",""city"":""Sunnyvale"",""proptp"":""twn"",""pid"":""2082823891"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""1500-1999"",""price"":""1489990"",""sqft"":""1571"",""posting_url"":""http://www.drhorton.com/california/bay-area/sunnyvale/santorini/floor-plans/001a.aspx?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=603857&nhf_listing_type=plan&utm_term=plan_Residence1AX&utm_campaign=SUNNYVALE%2FCA"",""state"":""CA"",""mlong"":""-122.0212"",""cnty"":""Santa_Clara"",""prange"":""1-1_499m"",""zip"":""94089"",""mlat"":""37.40382"",""plid"":""28629923"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfoz7l2twqn7h1000000000.jpg"",""zusr"":""true"",""hood"":""Lakewood"",""yrblt"":""2010-2019"",""premieragent"":""no"",""builderChatId"":""12653-820702"",""dma"":""37""}}","null","null","null","null"
"1572919634-9544","https://www.zillow.com/homes/sunnyvale-CA_rb/","","https://www.zillow.com/homedetails/448-Costa-Mesa-Ter-APT-A-Sunnyvale-CA-94085/19521918_zpid/","Sunnyvale, CA 94085","For sale","448 Costa Mesa Ter APT A,","2","https://www.zillow.com/sunnyvale-ca/2_p/","","","","","","","1,094","3","2","$997,008","$969,000","Condo","1985","Forced air","Central","Condo","$419/month","$3,500/mo","4","7","9","{""targetDiv"":""gpt-ad-21bdfc89-a8b1-4b94-8d51-b36ad97b8ed4"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Apt A"",""aamgnrc1"":""448 Costa Mesa Ter"",""bd"":""3"",""fsbid"":""13698"",""city"":""Sunnyvale"",""proptp"":""cnd"",""pid"":""19521918"",""lot"":""1"",""zestibuck"":""900-999k"",""listtp"":""buy_agent"",""zguidh"":""7284106617050854373"",""sqftrange"":""1000-1499"",""price"":""969000"",""sqft"":""1094"",""posting_url"":""http://www.GlenLaBarber.com"",""mlong"":""-122.045104"",""state"":""CA"",""park"":""yes"",""prange"":""900-999k"",""zip"":""94085"",""mlat"":""37.39252"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISz7sa47tklq6h1000000000.jpg"",""zusr"":""true"",""price_band"":""z900"",""hood"":""West_Murphy"",""yrblt"":""1980-1989"",""zestimate"":""997008"",""premieragent"":""no""}}","null","null","null","null"
"1572919301-9162","https://www.zillow.com/homes/sunnyvale-CA_rb/","","https://www.zillow.com/homedetails/537-San-Lorenzo-Ter-UNIT-2-Sunnyvale-CA-94085/2084573180_zpid/","Sunnyvale, CA 94085","For sale","537 San Lorenzo Ter UNIT 2,","","","3","https://www.zillow.com/sunnyvale-ca/3_p/","","","","","1,851","3","4","$1,395,989","$1,395,988","Townhouse","2019","Forced air","Central","Townhouse","601 sqft","$4,495/mo","3","4","7","{""targetDiv"":""gpt-ad-61cecdf2-7cc2-4af2-9fd1-952013f6e185"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Unit 2"",""aamgnrc1"":""537 San Lorenzo Ter"",""bd"":""3"",""fsbid"":""13698"",""city"":""Sunnyvale"",""proptp"":""twn"",""pid"":""2084573180"",""lot"":""1"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""2583004369397015006"",""sqftrange"":""1500-1999"",""price"":""1395988"",""sqft"":""1851"",""posting_url"":"""",""mlong"":""-122.00914"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""94085"",""mlat"":""37.386292"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISzv2z0ha81kn01000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""East_Murphy"",""yrblt"":""2010-2019"",""zestimate"":""1395989"",""premieragent"":""no""}}","null","null","null","null"
"1572919649-9563","https://www.zillow.com/homes/sunnyvale-CA_rb/","","https://www.zillow.com/homedetails/881-Shirley-Ave-Sunnyvale-CA-94086/19521730_zpid/","Sunnyvale, CA 94086","For sale","881 Shirley Ave,","2","https://www.zillow.com/sunnyvale-ca/2_p/","","","","","","","1,028","2","1","$1,081,252","$1,100,000","Single Family","1950","None","None","Single Family","6,216 sqft","$3,500/mo","4","7","9","{""targetDiv"":""gpt-ad-d395917b-dadf-479c-bf49-5ad2a36a66f3"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""881 Shirley Ave"",""bd"":""2"",""fsbid"":""13698"",""city"":""Sunnyvale"",""proptp"":""sfh"",""pid"":""19521730"",""lot"":""2"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""-3034358479576912040"",""sqftrange"":""1000-1499"",""price"":""1100000"",""sqft"":""1028"",""posting_url"":""http://www.facebook.com/hueynguyenhomes"",""mlong"":""-122.039014"",""state"":""CA"",""prange"":""1-1_499m"",""zip"":""94086"",""mlat"":""37.385497"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISv4ffnj6ssk891000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""West_Murphy"",""yrblt"":""1940-1959"",""zestimate"":""1081252"",""premieragent"":""no""}}","null","null","null","null"
"1572919698-9622","https://www.zillow.com/homes/sunnyvale-CA_rb/","","https://www.zillow.com/homedetails/998-E-Duane-Ave-200-Sunnyvale-CA-94085/116156828_zpid/","Sunnyvale, CA 94085","For sale","998 E Duane Ave # 200,","","","","","","","","","null","2","null","$1,290,506","$1,274,000","Townhouse","2011","Other","No Data","Townhouse","1,120 sqft","$3,800/mo","3","4","7","{""targetDiv"":""gpt-ad-aa56df4e-0bfc-414c-a770-c7be96e464b9"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 200"",""aamgnrc1"":""998 E Duane Ave"",""bd"":""2"",""fsbid"":""35"",""city"":""Sunnyvale"",""proptp"":""twn"",""pid"":""116156828"",""lot"":""1"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""-74854199386619920"",""sqftrange"":""1000-1499"",""price"":""1274000"",""sqft"":""1318"",""posting_url"":""http://www.kw.com/homes-for-sale/94085/CA/Sunnyvale/998-East-Duane-ave/3yd-KW-1463_81772528.html"",""mlong"":""-122.000736"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""94085"",""mlat"":""37.388259"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3n6bzhya3m551000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""East_Murphy"",""yrblt"":""2010-2019"",""zestimate"":""1290506"",""premieragent"":""no""}}","null","null","null","null"
"1572919471-9353","https://www.zillow.com/homes/sunnyvale-CA_rb/","","https://www.zillow.com/homedetails/600-E-Weddell-Dr-SPC-131-Sunnyvale-CA-94089/2096604431_zpid/","Sunnyvale, CA 94089","For sale","600 E Weddell Dr SPC 131,","2","https://www.zillow.com/sunnyvale-ca/2_p/","","","","","","","1,040","2","2","$200,195","$199,888","Mobile / Manufactured","1990","Forced air","None","Mobile / Manufactured","$192","$3,200/mo","4","4","7","{""targetDiv"":""gpt-ad-6f9ed1fa-11d2-48a2-918f-b2650b0857c6"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Spc 131"",""aamgnrc1"":""600 E Weddell Dr"",""bd"":""2"",""fsbid"":""13698"",""city"":""Sunnyvale"",""proptp"":""mm"",""pid"":""2096604431"",""zestibuck"":""200-249k"",""listtp"":""buy_agent"",""zguidh"":""-7561020251412585038"",""sqftrange"":""1000-1499"",""price"":""199888"",""sqft"":""1040"",""posting_url"":""http://www.baphomes.net"",""mlong"":""-122.009657"",""state"":""CA"",""prange"":""150-199k"",""zip"":""94089"",""mlat"":""37.399596"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISnqqktvaof31o1000000000.jpg"",""zusr"":""true"",""price_band"":""z200"",""hood"":""Lakewood"",""yrblt"":""1990-1999"",""zestimate"":""200195"",""premieragent"":""no""}}","null","null","null","null"
"1572919246-9103","https://www.zillow.com/homes/sunnyvale-CA_rb/","","https://www.zillow.com/homedetails/1085-Tasman-Dr-SPC-328-Sunnyvale-CA-94089/2134340165_zpid/","Sunnyvale, CA 94089","For sale","1085 Tasman Dr SPC 328,","","","3","https://www.zillow.com/sunnyvale-ca/3_p/","","","","","1,643","3","2","$342,206","$339,000","Mobile / Manufactured","2001","Forced air","Central","Mobile / Manufactured","$206","$3,800/mo","5","7","8","{""targetDiv"":""gpt-ad-5dddd17f-09d6-44f2-b737-bd2ba9eda64b"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Spc 328"",""aamgnrc1"":""1085 Tasman Dr"",""bd"":""3"",""fsbid"":""13698"",""city"":""Sunnyvale"",""proptp"":""mm"",""pid"":""2134340165"",""zestibuck"":""300-349k"",""listtp"":""buy_agent"",""zguidh"":""-9215788847186180533"",""sqftrange"":""1500-1999"",""price"":""339000"",""sqft"":""1643"",""posting_url"":"""",""mlong"":""-121.999731"",""state"":""CA"",""prange"":""300-349k"",""zip"":""94089"",""mlat"":""37.403375"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISrdzd941p9wro0000000000.jpg"",""zusr"":""true"",""price_band"":""z300"",""hood"":""Lakewood"",""yrblt"":""2000-2009"",""zestimate"":""342206"",""premieragent"":""no""}}","null","null","null","null"
"1572919025-8860","https://www.zillow.com/homes/sunnyvale-CA_rb/","","https://www.zillow.com/community/echo-at-vale/2084288992_zpid/","Sunnyvale, CA 94085","New construction","Buildable plan: Echo - Plan 1, Echo at The Vale,","","","","","4","https://www.zillow.com/sunnyvale-ca/4_p/","","","1,851","3","3.5","$1,411,676","$1,434,000","Townhouse","2019","No Data","No Data","Townhouse","No Data","null","3","4","7","{""targetDiv"":""gpt-ad-f4ab8291-bf6e-49f8-857c-187b390f2a17"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 5ZRMYD"",""aamgnrc1"":""815 Galt Ter"",""bd"":""3"",""fsbid"":""14581"",""city"":""Sunnyvale"",""proptp"":""twn"",""pid"":""2084288992"",""zestibuck"":""1-1_499m"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""1500-1999"",""price"":""1434000"",""sqft"":""1851"",""posting_url"":""https://landseahomes.com/echo/plan-one?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=506233&nhf_listing_type=plan&utm_term=plan_Echo-Plan1&utm_campaign=Sunnyvale%2FCA"",""state"":""CA"",""mlong"":""-122.00875"",""cnty"":""Contra_Costa"",""prange"":""1-1_499m"",""zip"":""94085"",""mlat"":""37.386486"",""plid"":""19329721"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISa5eb1kz5jexr0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""East_Murphy"",""yrblt"":""2010-2019"",""zestimate"":""1411676"",""premieragent"":""no"",""builderChatId"":""14581-804227"",""dma"":""37""}}","null","null","null","null"
"1572919893-9823","https://www.zillow.com/homes/sunnyvale-CA_rb/","","https://www.zillow.com/community/nova-at-vale/2082501420_zpid/","Sunnyvale, CA 94085","New construction","Buildable plan: Residence 1 Nova, Nova at The Vale,","","","","","","","","","1,194","2","3","$1,236,970","$1,198,000","Townhouse","2019","No Data","No Data","Townhouse","No Data","null","3","4","7","{""targetDiv"":""gpt-ad-377304b2-f575-4680-9dd2-613964fe669f"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" LTLNC0"",""aamgnrc1"":""915 Cotati Ter"",""bd"":""2"",""fsbid"":""12949"",""city"":""Sunnyvale"",""proptp"":""twn"",""pid"":""2082501420"",""zestibuck"":""1-1_499m"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""1000-1499"",""price"":""1198000"",""sqft"":""1194"",""posting_url"":""https://www.taylormorrison.com/ca/bay-area/sunnyvale/nova-at-the-vale?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=39586&nhf_listing_type=community&utm_term=comm_NovaatTheVale&utm_campaign=Sunnyvale%2FCA"",""state"":""CA"",""mlong"":""-122.004855"",""cnty"":""Contra_Costa"",""prange"":""1-1_499m"",""zip"":""94085"",""mlat"":""37.388232"",""plid"":""4218710"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISn28ayhzb80qx0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""East_Murphy"",""yrblt"":""2010-2019"",""zestimate"":""1236970"",""premieragent"":""no"",""builderChatId"":""12949-812704"",""dma"":""37""}}","null","null","null","null"
"1572919872-9802","https://www.zillow.com/homes/sunnyvale-CA_rb/","","https://www.zillow.com/homedetails/660-Pinnacles-Ter-Sunnyvale-CA-94085/69299579_zpid/","Sunnyvale, CA 94085","For sale","660 Pinnacles Ter,","","","","","","","","","1,612","3","3","$1,270,649","$1,199,999","Townhouse","2005","Forced air","Central","Townhouse","1,855 sqft","$4,350/mo","3","4","7","{""targetDiv"":""gpt-ad-28de9009-d8ae-4b3f-9aa3-4e23da562705"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""660 Pinnacles Ter"",""bd"":""3"",""fsbid"":""13698"",""city"":""Sunnyvale"",""proptp"":""twn"",""pid"":""69299579"",""lot"":""1"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""-8850230586163093483"",""sqftrange"":""1500-1999"",""price"":""1199999"",""oh"":""yes"",""sqft"":""1612"",""posting_url"":""http://www.FrankMcCue.com"",""mlong"":""-122.016894"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""94085"",""mlat"":""37.381795"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISn67obajnod8a1000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""East_Murphy"",""yrblt"":""2000-2009"",""zestimate"":""1270649"",""premieragent"":""no""}}","null","null","null","null"
